"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.75741220492,30.2630015914956,29.1986398797808,0,0,0,0,0,0,24.5978122513024,0,20.1720006750538,0,0,0,0,0,0,25.1461407331841,25.7978277784888,26.8699843420282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4774995549036,21.8524989386045,26.3068320242271,0,0,0,0,0,0,20.1720006750538,0,18.5527476540455,0,0,0,0,0,0,29.1153953876196,25.8368563627847,22.0920937255905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0233902676277,13.8870179665374,16.3594753580071,0,0,0,0,0,0,18.5527476540455,0,19.388888300186,0,0,0,0,0,0,20.3369177634725,16.7874206529081,17.5320073508059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8315811013545,24.8195950042838,24.1046434166411,0,0,0,0,0,0,19.388888300186,0,24.1625793454427,0,0,0,0,0,0,22.2817427782573,23.2521100929789,29.0856366537054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6969557527041,25.7239760738366,32.4662690866788,0,0,0,0,0,0,24.1625793454427,0,26.8323065686333,0,0,0,0,0,0,28.6008431490357,36.024671861576,22.7237589373925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1899868778538,27.907575914861,0,0,0,0,0,0,0,26.8323065686333,0,0,0,0,0,0,0,0,45.328013681319,27.021966845757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0942664173408,37.1522135267792,0,0,0,0,0,0,0,0,22.0191599496506,0,0,0,0,0,0,0,42.6796613252357,22.4496980256964,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.531524748895,16.6709366352374,32.139166722454,0,0,0,0,0,0,22.0191599496506,0,16.59141736318,0,0,0,0,0,0,34.5902617667957,21.1767819604145,12.3325574927594,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6541854973459,24.2016981945382,25.1461407331841,0,0,0,0,0,0,16.59141736318,0,23.734307690819,0,0,0,0,0,0,33.8917040755568,13.9283773743763,30.7261166240177,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0997264541521,25.7978277784888,29.1153953876196,0,0,0,0,0,0,23.734307690819,0,26.145903465221,0,0,0,0,0,0,16.7556298126073,30.6569854176846,35.3147113318427,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8699843420282,25.8368563627847,20.3369177634725,0,0,0,0,0,0,26.145903465221,0,24.0488423202189,0,0,0,0,0,0,31.569317154435,32.7894564235621,22.0007924506972,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0920937255905,16.7874206529081,22.2817427782573,0,0,0,0,0,0,24.0488423202189,0,19.3289299612619,0,0,0,0,0,0,30.0255556975238,25.5077645094306,24.4637444643049,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5320073508059,23.2521100929789,28.6008431490357,0,0,0,0,0,0,19.3289299612619,0,25.1937151048093,0,0,0,0,0,0,28.4939285723116,25.5516152405204,23.9830022754308,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0856366537054,36.024671861576,45.328013681319,0,0,0,0,0,0,25.1937151048093,0,32.5625495198064,0,0,0,0,0,0,27.4013163857011,25.1351744729638,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7237589373925,27.021966845757,0,0,0,0,0,0,0,32.5625495198064,0,0,0,0,0,0,0,0,28.7182057596889,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6796613252357,34.5902617667957,0,0,0,0,0,0,0,0,32.9468731518594,0,0,0,0,0,0,21.856427371611,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4496980256964,21.1767819604145,33.8917040755568,0,0,0,0,0,0,32.9468731518594,0,4,0,0,0,0,0,28.0601446293335,31.0971500080028,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3325574927594,13.9283773743763,16.7556298126073,0,0,0,0,0,0,4,0,19.2197469413336,0,0,0,0,22.9869338119964,4,19.9827831123329,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7261166240177,30.6569854176846,31.569317154435,0,0,0,0,0,0,19.2197469413336,0,30.491621490271,0,0,0,0,22.6516432675382,31.2872007666546,39.0920597668502,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3147113318427,32.7894564235621,30.0255556975238,0,0,0,0,0,0,30.491621490271,0,27.4919085738006,0,0,0,0,32.6880287198766,35.2531094770243,23.8772835654204,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0007924506972,25.5077645094306,28.4939285723116,0,0,0,0,0,0,27.4919085738006,0,24.0199924715874,0,0,0,0,36.9392452072514,18.19052606361,36.6966507001942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4637444643049,25.5516152405204,27.4013163857011,0,0,0,0,0,0,24.0199924715874,0,23.3243517879179,0,0,0,0,22.6290845257568,23.4549089046761
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9830022754308,25.1351744729638,28.7182057596889,0,0,0,0,0,0,23.3243517879179,0,0,0,0,0,0,24.4844663212041
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.856427371611,28.0601446293335,22.9869338119964,0,0,0,0,0,0,20.0357910929865,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0971500080028,4,22.6516432675382,0,0,0,0,20.0357910929865,0,17.8057608428564,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9827831123329,31.2872007666546,32.6880287198766,0,0,0,0,17.8057608428564,0,36.7347386335174,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0920597668502,35.2531094770243,36.9392452072514,0,0,0,0,36.7347386335174,0,29.4340829256179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8772835654204,18.19052606361,22.6290845257568,0,0,0,0,29.4340829256179,0,25.6102713239509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6966507001942,23.4549089046761,24.4844663212041,0,0,0,0,25.6102713239509,0
