"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75"
0,0,0,0,0,20.847458537728,27.3524336085981,0,0,20.2751653944759,0,23.018040982048,0,0,23.1674470484848,26.4560828673705,28.7742569296654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,23.7426070018157,0,0,0,23.0043811207275,0,0,0,0,22.4813221868074,23.868761434071,18.5737063323382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25.1706663040965,25.8479148324743,0,0,0,0,24.0109491746003,0,0,0,0,0,0,0,0,19.2598833213622,27.6962929210627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26.8673273825873,24.8291667913643,21.0913565043604,0,0,24.0243780488106,0,21.8425585132717,0,0,0,0,0,0,0,20.9723672713972,23.9099773803963,21.4475141919777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,24.0440545820893,17.835765244147,23.1709688505346,0,0,21.8439226509809,0,21.0007448339138,0,0,0,0,0,0,0,22.5691177109941,19.910988900276,22.3839537376784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,19.157817293332,26.4518393635365,22.4943244911927,0,0,21.0178969270181,0,23.1439939472882,0,0,0,0,0,0,0,22.8755558565462,23.4021809988912,21.1333824399058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28.7882367041709,23.8694278080567,0,0,0,23.1358187187329,0,17.3202354079338,0,0,0,0,0,0,0,26.0249334134725,21.4220906315584,25.9112759678401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18.5676064445282,0,0,0,0,17.3172655325221,0,14.2415197536752,0,0,0,0,0,0,0,18.5344366679423,16.8192492495274,15.6425035557815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2370363414559,0,25.4162816824374,0,0,0,0,0,0,0,24.1917198100059,18.5000976820181,26.0178433801611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4128570586546,0,22.8226388387206,0,0,0,0,0,0,0,18.2945085697099,24.7007133246237,24.5929974835563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8190744174699,0,19.3367572155554,0,0,0,0,0,0,0,25.3906342210301,24.3490816010626,25.1266758592736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3359651389403,0,0,0,0,0,0,0,0,0,20.4820006992698,20.4954681050925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,19.2532259392084,20.9716830078708,0,0,0,0,0,0,0,0,0,18.9991034117099,0,0,0,0,0,0,0,0,15.2665984748731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,27.6093359119807,23.9179120875198,22.5661494126868,0,0,0,0,0,0,0,18.9560838329437,0,19.7836355998538,0,0,0,0,0,0,0,15.2125738251047,27.8681731087304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21.4504335624422,19.913687397576,23.8240412102475,0,0,0,0,0,0,0,19.7796466264892,0,23.543556099023,0,0,0,0,0,0,17.0681254792204,23.6978720674276,23.1948674366183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3766931227999,23.40161184947,26.0189201513082,0,0,0,0,0,0,0,23.5389704542072,0,20.166797803446,0,0,0,0,0,0,25.1684491375837,23.06984619365,22.9819657955319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1360084739737,21.4251209013674,18.5341512820512,0,0,0,0,0,0,0,20.183803911844,0,23.8501968418609,0,0,0,0,0,0,21.2181541832575,21.9885759765522,22.3561331982016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.914037311354,16.8177365543293,24.1962120583016,0,0,0,0,0,0,0,23.8511759340955,0,15.5282132663445,0,0,0,0,0,0,24.2422018552855,18.4017555546424,25.458508836561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6412949574993,18.5070764865587,18.2992754445229,0,0,0,0,0,0,0,15.5301271114823,0,18.8649775592895,0,0,0,0,0,0,17.8083768054923,19.0963602507609,20.0653441082788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0213965573895,24.7012398057706,25.3874519498175,0,0,0,0,0,0,0,18.8640218087423,0,23.0110066506772,0,0,0,0,0,0,25.5378770019037,25.2156663775669,25.5583799033033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5931470781715,24.353713500198,20.4836752284221,0,0,0,0,0,0,0,23.0083416188347,0,22.1624319599592,0,0,0,0,0,0,26.8856810930463,23.9179674821076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1263733091346,20.4944735415285,0,0,0,0,0,0,0,0,22.154409774015,0,0,0,0,0,0,0,0,24.4551286985936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2743259690061,15.2145377899763,17.0711159699048,0,0,0,0,0,0,0,0,19.505681946958,0,0,0,0,0,0,22.7524490548213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8580122560506,23.7007670511959,25.1818423961904,0,0,0,0,0,0,19.4993825124596,0,21.3873011551948,0,0,0,0,0,33.1274310163329,27.2749769296814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1803363006952,23.0556761047895,21.2111777980348,0,0,0,0,0,0,21.3707345287853,0,21.8998519537872,0,0,0,0,28.9374471403173,19.3759613514673,25.6188274072268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9202347615776,21.9428572570989,24.2882026404072,0,0,0,0,0,0,21.8014956282609,0,21.2725989453914,0,0,0,0,19.7286477264288,20.9330707657074,21.5178878391943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3593152434545,18.4086230469734,17.8079883334652,0,0,0,0,0,0,21.2402388690059,0,20.0836073992178,0,0,0,0,23.0063367035826,15.5233500500688,20.0573474031298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4581084140675,19.0922120728528,25.5353935733759,0,0,0,0,0,0,20.0675336413161,0,27.9457992293904,0,0,0,0,19.202230275737,22.6520859538741,24.4940966708243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0676870713465,25.244472285368,26.9056620578943,0,0,0,0,0,0,27.9555726668086,0,26.1625105927443,0,0,0,0,25.36260847708,23.3640623382416,23.7904244644942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5692737446756,23.923565525844,24.4610548597673,0,0,0,0,0,0,26.1620141771328,0,0,0,0,0,0,21.84161802653,20.357976952989,24.3323941401789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7740378673436,33.2279752573475,29.0448901665576,0,0,0,0,0,0,21.5154463743819,0,0,0,0,0,0,19.5123638443858,35.1143001702479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.3207053310252,19.3885671600564,19.746580376457,0,0,0,0,21.5114507201032,0,22.9555564650226,0,0,0,0,0,18.0207939287566,20.1774414858814,20.1764345577981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4976415658129,20.9211425350107,23.0227965820671,0,0,0,0,22.9281699804137,0,22.6723340649496,0,0,0,0,0,32.1915354081674,24.2547944093231,19.6948911624483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4993225003225,15.5282240629806,19.2076097994248,0,0,0,0,22.6656855784921,0,15.3506291518407,0,0,0,0,0,22.9378762066172,19.1446738987801,18.9222831638994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0570019285783,22.6584656471992,25.3579569625596,0,0,0,0,15.3475094764409,0,19.3595160915387,0,0,0,0,0,23.244281562363,22.3728861104369,23.8361079563258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4980856259675,23.3597829102526,21.8316938361373,0,0,0,0,19.3490471054348,0,20.1097328241129,0,0,0,0,0,21.1217853999042,23.2591854477985,23.0024898321705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7702476244022,20.3654046480537,0,0,0,0,0,20.1004113842109,0,19.0066171556171,0,0,0,0,0,22.8437893399025,20.0674195401936,18.2631824971802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3319409034599,0,0,0,0,0,0,19.0037752849932,0,0,0,0,0,0,0,23.0908024594626,16.8117120816844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5137488240517,18.0179003728118,0,0,0,0,0,0,0,19.1589294604652,0,0,0,0,0,0,24.0357892321177,23.1432833201457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.8238949703907,20.1651008453375,32.2882178402993,0,0,0,0,0,19.0523504053483,0,20.7934488001915,0,0,0,0,0,25.6931575726473,23.3508901061224,24.3056586422736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1688031052437,24.2711872278648,22.9425762311739,0,0,0,0,0,20.7952525602085,0,24.0797579617699,0,0,0,0,0,20.9452067386248,21.5881637933315,22.5558527611192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7038977219527,19.1450374391436,23.2410822200406,0,0,0,0,0,24.0751077221635,0,23.3842663055394,0,0,0,0,0,25.8429342367426,22.1767746416627,22.9061461614475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9245060497919,22.3731104501068,21.1138857097198,0,0,0,0,0,23.3978566493774,0,24.7318026564171,0,0,0,0,0,21.5402896035378,20.8997060543343,23.1219951324327,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8379312462235,23.2656246957443,22.8528176327799,0,0,0,0,0,24.7304681797373,0,23.4620749432237,0,0,0,0,0,25.7308295652232,21.6084325802339,18.7327468708688,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0243550716108,20.0886972329269,23.1106360472398,0,0,0,0,0,23.466327131463,0,19.2306630949017,0,0,0,0,0,22.3511189954576,14.8057186593245,23.8274998631156,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2644198494945,16.8088844516413,0,0,0,0,0,0,19.2305531706888,0,0,0,0,0,0,0,15.7654922719882,20.9624985055049,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9411630829117,25.702566761651,0,0,0,0,0,0,0,19.2193407838098,0,0,0,0,0,0,25.1048802418085,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0173547940966,23.3413281274499,20.9336097552206,0,0,0,0,0,19.2070649023628,0,21.8658981952465,0,0,0,0,0,32.9185186625048,26.5686737718417,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3014710698597,21.5817349936631,25.844458108069,0,0,0,0,0,21.8682316629638,0,23.0592915266634,0,0,0,0,25.2264117117007,23.4212639792026,19.5291380705669,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5552218429557,22.3233623382168,23.6844527179931,0,0,0,0,0,23.0678841324489,0,21.5995310392121,0,0,0,0,24.441019009518,18.0185944590114,21.9111125838588,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9057753866221,20.901263009319,25.737949542855,0,0,0,0,0,21.6071301474413,0,20.1441856372724,0,0,0,0,19.7143065796289,22.7477518509063,23.790949784748,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1261683310347,21.6141021830877,22.3428733945746,0,0,0,0,0,20.1446162997998,0,18.5420642587059,0,0,0,0,22.2198554541677,21.1937526313523,20.7044052101623,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7328759617956,14.8062104238675,15.7619163101767,0,0,0,0,0,18.5436517939852,0,15.8744678203955,0,0,0,0,21.0725579115776,19.8097696037992,18.3744155913311,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7215300762264,20.9043149925084,0,0,0,0,0,0,15.8315212581599,0,0,0,0,0,0,22.5961421058047,19.6623094772821,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0819398850812,32.9029479373847,25.2118901133613,0,0,0,0,0,0,26.287977473644,0,0,0,0,0,37.3011991553888,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5747680333157,23.4253950932947,24.4272530776361,0,0,0,0,26.2899257302491,0,20.7309287304289,0,0,0,0,26.8102570306676,18.8784990346141,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5356418046073,18.0075398207089,19.7132630931111,0,0,0,0,20.7412561130217,0,18.8224335888607,0,0,0,23.7998080299375,17.7446861126039,19.8998434427585,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6877626259621,22.7379659544487,22.2200592359348,0,0,0,0,18.82661418425,0,20.5561231065577,0,0,0,15.0124719363967,17.7429610355965,18.4805573289852
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7934179288973,21.1953214708407,21.0759829440964,0,0,0,0,20.5521951483085,0,19.8736946532869,0,0,0,17.4120239206721,18.0334305831997
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.69835741126,19.8162417599416,22.6010005751021,0,0,0,0,19.870732090739,0,20.5809901889965,0,0,0,21.428568046844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3785119658253,19.6685664925803,0,0,0,0,0,20.5770943928313,0,0,0,0,0
