"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7976809071418,21.6967215166693,23.7900344851525,0,0,0,0,0,0,0,0,21.3076680829819,0,17.5149653663375,0,0,0,0,0,0,0,0,22.5341424518059,21.8038629107905,23.9726876576534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8184403747627,20.7563899927343,19.0145825186222,0,0,0,0,0,0,0,0,17.5149653663375,0,19.8932318076502,0,0,0,0,0,0,0,0,21.1428109369086,22.9502113655045,23.0868959499549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3876299803681,21.9398520424851,22.6815207382822,0,0,0,0,0,0,0,0,19.8932318076502,0,17.7036966106628,0,0,0,0,0,0,0,0,23.4762340024709,22.6124063075733,16.8100230650629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8443414396069,14.5983808617155,15.9683267576037,0,0,0,0,0,0,0,0,17.7036966106628,0,13.9998740762838,0,0,0,0,0,0,0,0,18.3169074700716,16.0081756661245,17.7494443082909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5465594709679,18.0539741276705,18.3182695938136,0,0,0,0,0,0,0,0,13.9998740762838,0,17.997365339792,0,0,0,0,0,0,0,0,17.5473249325638,17.5657910674627,21.8704674472701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3547912013432,19.3872420139413,20.4698787973633,0,0,0,0,0,0,0,0,17.997365339792,0,16.8601717338553,0,0,0,0,0,0,0,0,21.6527589417165,18.9825042955271,20.4894116011267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5272919227367,16.8503410063025,19.068376936451,0,0,0,0,0,0,0,0,16.8601717338553,0,14.0238445702892,0,0,0,0,0,0,0,0,19.8137197179542,20.4868130046974,18.415263676953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4185043501567,19.5329769602609,0,0,0,0,0,0,0,0,0,14.0238445702892,0,0,0,0,0,0,0,0,0,0,19.9334930382331,18.361475200724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1290385784163,19.6919423675911,0,0,0,0,0,0,0,0,0,0,16.6518215145661,0,0,0,0,0,0,0,0,0,14.5883746557804,18.7572460351487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9142160265726,21.6284609683422,21.8121612802674,0,0,0,0,0,0,0,0,16.6518215145661,0,20.0479622562551,0,0,0,0,0,0,0,0,18.9993008283474,23.0059860889294,28.2602233156755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5266429747684,24.2422911255218,22.5341424518059,0,0,0,0,0,0,0,0,20.0479622562551,0,34.6737698521535,0,0,0,0,0,0,0,0,34.1586340361082,21.2116108153074,29.6190967942603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0366228035202,21.8038629107905,21.1428109369086,0,0,0,0,0,0,0,0,34.6737698521535,0,23.1702243887745,0,0,0,0,0,0,0,0,37.0415957433044,33.3931784635932,19.4572824563468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9726876576534,22.9502113655045,23.4762340024709,0,0,0,0,0,0,0,0,23.1702243887745,0,22.5797641278334,0,0,0,0,0,0,0,0,23.4631937313318,19.7108048887312,24.8920497811378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0868959499549,22.6124063075733,18.3169074700716,0,0,0,0,0,0,0,0,22.5797641278334,0,14.1757377220632,0,0,0,0,0,0,0,0,21.2119457821122,23.8017639476679,21.6155217569383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8100230650629,16.0081756661245,17.5473249325638,0,0,0,0,0,0,0,0,14.1757377220632,0,16.9306721980657,0,0,0,0,0,0,0,0,19.5758311091283,15.7591997269543,17.4249953345195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7494443082909,17.5657910674627,21.6527589417165,0,0,0,0,0,0,0,0,16.9306721980657,0,23.0247746799196,0,0,0,0,0,0,0,0,24.7758211706795,23.3403661340775,22.1698016359666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8704674472701,18.9825042955271,19.8137197179542,0,0,0,0,0,0,0,0,23.0247746799196,0,22.089407602073,0,0,0,0,0,0,0,0,23.0619204963176,20.0052001810083,18.7581513439831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4894116011267,20.4868130046974,19.9334930382331,0,0,0,0,0,0,0,0,22.089407602073,0,19.0352425003129,0,0,0,0,0,0,0,0,21.901565150535,18.4197537921858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.415263676953,18.361475200724,0,0,0,0,0,0,0,0,0,19.0352425003129,0,0,0,0,0,0,0,0,0,0,16.4075163877619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5883746557804,18.9993008283474,0,0,0,0,0,0,0,0,0,0,27.9696080600045,0,0,0,0,0,0,0,0,19.503393620337,20.6069783973621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7572460351487,23.0059860889294,34.1586340361082,0,0,0,0,0,0,0,0,27.9696080600045,0,36.0631303973217,0,0,0,0,0,0,0,45.8815001743446,32.9529100144388,24.1280402348796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2602233156755,21.2116108153074,37.0415957433044,0,0,0,0,0,0,0,0,36.0631303973217,0,27.1760203503739,0,0,0,0,0,0,0,38.8088976553334,30.6636382408696,28.2023596549834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6190967942603,33.3931784635932,23.4631937313318,0,0,0,0,0,0,0,0,27.1760203503739,0,19.4847629521662,0,0,0,0,0,0,0,24.1325268126954,27.6987285820327,23.2780521090295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4572824563468,19.7108048887312,21.2119457821122,0,0,0,0,0,0,0,0,19.4847629521662,0,17.5516035701824,0,0,0,0,0,0,0,22.6111330833143,19.6857585757811,20.571841953406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8920497811378,23.8017639476679,19.5758311091283,0,0,0,0,0,0,0,0,17.5516035701824,0,21.0791093403765,0,0,0,0,0,0,0,23.8611227075405,24.2607155992018,24.1515483785916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6155217569383,15.7591997269543,24.7758211706795,0,0,0,0,0,0,0,0,21.0791093403765,0,16.704277113231,0,0,0,0,0,0,0,24.8033614643779,23.2597447225874,15.0099987426161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4249953345195,23.3403661340775,23.0619204963176,0,0,0,0,0,0,0,0,16.704277113231,0,20.1435773653093,0,0,0,0,0,0,0,19.5232557446539,11.814117139868,11.7354836490719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1698016359666,20.0052001810083,21.901565150535,0,0,0,0,0,0,0,0,20.1435773653093,0,12.823489193065,0,0,0,0,0,0,0,13.2295714949776,10.4845136850656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7581513439831,18.4197537921858,16.4075163877619,0,0,0,0,0,0,0,0,12.823489193065,0,0,0,0,0,0,0,0,0,11.0745082783681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.503393620337,45.8815001743446,0,0,0,0,0,0,0,0,0,24.2965826783041,0,0,0,0,0,0,0,32.006946842083,25.4887249608983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6069783973621,32.9529100144388,38.8088976553334,0,0,0,0,0,0,0,24.2965826783041,0,18.1334764578176,0,0,0,0,0,0,29.4864961786966,18.6612373903838,23.8285190687092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1280402348796,30.6636382408696,24.1325268126954,0,0,0,0,0,0,0,18.1334764578176,0,23.011167080653,0,0,0,0,0,0,21.8255891434947,23.496932000713,23.5554894492999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2023596549834,27.6987285820327,22.6111330833143,0,0,0,0,0,0,0,23.011167080653,0,23.3700951368058,0,0,0,0,0,0,26.2252419061679,23.5848089474663,24.6421852702543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2780521090295,19.6857585757811,23.8611227075405,0,0,0,0,0,0,0,23.3700951368058,0,19.7624780081834,0,0,0,0,0,0,24.620708471703,20.812647390541,22.9122213478803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.571841953406,24.2607155992018,24.8033614643779,0,0,0,0,0,0,0,19.7624780081834,0,24.0994135872367,0,0,0,0,0,0,20.8619381371487,21.5036022909329,25.1321284760797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1515483785916,23.2597447225874,19.5232557446539,0,0,0,0,0,0,0,24.0994135872367,0,15.1253587240982,0,0,0,0,0,0,22.6857650219325,27.1272610233974,24.3787465384195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0099987426161,11.814117139868,13.2295714949776,0,0,0,0,0,0,0,15.1253587240982,0,7.76133720202763,0,0,0,0,0,0,18.3220257492263,17.2180606310487,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7354836490719,10.4845136850656,11.0745082783681,0,0,0,0,0,0,0,7.76133720202763,0,0,0,0,0,0,0,0,15.8286057597564,4,16.2206985180564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.006946842083,29.4864961786966,0,0,0,0,0,0,0,0,23.3447081524636,0,0,0,0,0,0,0,0,17.8014477779265,20.7902461690735,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4887249608983,18.6612373903838,21.8255891434947,0,0,0,0,0,0,23.3447081524636,0,23.8211580912611,0,0,0,0,0,0,0,21.4830171121917,20.7719370676001,24.176179029481,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8285190687092,23.496932000713,26.2252419061679,0,0,0,0,0,0,23.8211580912611,0,24.9461941767965,0,0,0,0,0,0,0,22.1313766346917,23.7360281174881,24.7970284417908,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5554894492999,23.5848089474663,24.620708471703,0,0,0,0,0,0,24.9461941767965,0,24.8328205059679,0,0,0,0,0,0,0,20.3838170931226,21.4617892379259,22.2539152900501,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6421852702543,20.812647390541,20.8619381371487,0,0,0,0,0,0,24.8328205059679,0,22.2368802610548,0,0,0,0,0,0,0,19.5730341365179,21.349030424824,25.1461645470886,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9122213478803,21.5036022909329,22.6857650219325,0,0,0,0,0,0,22.2368802610548,0,19.210714279824,0,0,0,0,0,0,0,16.0183119459754,15.7242688987699,18.6206852801354,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1321284760797,27.1272610233974,18.3220257492263,0,0,0,0,0,0,19.210714279824,0,18.5206495115197,0,0,0,0,0,0,0,25.1947006557066,20.3870015833292,19.8131626397584,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3787465384195,17.2180606310487,15.8286057597564,0,0,0,0,0,0,18.5206495115197,0,4,0,0,0,0,0,0,0,21.6595032250913,18.9214688889579,21.0354340468344,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9.07241938976917,4,12.6454804281762,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2206985180564,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14.367952700364,18.9189562819663,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8014477779265,21.4830171121917,0,0,0,0,0,0,0,0,0,18.2019852916833,0,0,0,0,0,0,0,0,23.1270020514667,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7902461690735,20.7719370676001,22.1313766346917,0,0,0,0,0,0,0,18.2019852916833,0,21.5123631043242,0,0,0,0,0,0,0,22.8680114325684,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.176179029481,23.7360281174881,20.3838170931226,0,0,0,0,0,0,0,21.5123631043242,0,16.5041989502755,0,0,0,0,0,0,0,0,0,0
