"ID","gwgroupid","status"
34722,58001000,"IRRELEVANT"
34720,58001000,"IRRELEVANT"
34148,58001000,"IRRELEVANT"
34581,58001000,"IRRELEVANT"
34578,58001000,"IRRELEVANT"
35134,58001000,"IRRELEVANT"
35132,58001000,"IRRELEVANT"
35000,58001000,"IRRELEVANT"
34878,58001000,"IRRELEVANT"
35380,58001000,"IRRELEVANT"
34141,58001000,"IRRELEVANT"
34439,58001000,"IRRELEVANT"
33863,58001000,"IRRELEVANT"
34008,58001000,"IRRELEVANT"
34721,58001000,"IRRELEVANT"
34582,58001000,"IRRELEVANT"
35014,58001000,"IRRELEVANT"
34723,58001000,"IRRELEVANT"
35257,58001000,"IRRELEVANT"
34289,58001000,"IRRELEVANT"
34296,58001000,"IRRELEVANT"
35377,58001000,"IRRELEVANT"
35265,58001000,"IRRELEVANT"
34448,58001000,"IRRELEVANT"
35587,58001000,"IRRELEVANT"
35013,58001000,"IRRELEVANT"
35136,58001000,"IRRELEVANT"
35015,58001000,"IRRELEVANT"
35385,58001000,"IRRELEVANT"
34580,58001000,"IRRELEVANT"
34735,58001000,"IRRELEVANT"
35492,58001000,"IRRELEVANT"
34444,58001000,"IRRELEVANT"
35491,58001000,"IRRELEVANT"
34877,58001000,"IRRELEVANT"
33998,58001000,"IRRELEVANT"
34298,58001000,"IRRELEVANT"
35264,58001000,"IRRELEVANT"
34005,58001000,"IRRELEVANT"
34149,58001000,"IRRELEVANT"
33866,58001000,"IRRELEVANT"
34451,58001000,"IRRELEVANT"
34286,58001000,"IRRELEVANT"
34156,58001000,"IRRELEVANT"
35137,58001000,"IRRELEVANT"
35016,58001000,"IRRELEVANT"
35381,58001000,"IRRELEVANT"
35146,58001000,"IRRELEVANT"
34295,58001000,"IRRELEVANT"
34303,58001000,"IRRELEVANT"
34719,58001000,"IRRELEVANT"
34435,58001000,"IRRELEVANT"
34579,58001000,"IRRELEVANT"
34443,58001000,"IRRELEVANT"
34876,58001000,"IRRELEVANT"
34593,58001000,"IRRELEVANT"
34154,58001000,"IRRELEVANT"
34155,58001000,"IRRELEVANT"
34287,58001000,"IRRELEVANT"
33996,58001000,"IRRELEVANT"
34446,58001000,"IRRELEVANT"
35144,58001000,"IRRELEVANT"
34437,58001000,"IRRELEVANT"
34442,58001000,"IRRELEVANT"
35382,58001000,"IRRELEVANT"
35383,58001000,"IRRELEVANT"
34438,58001000,"IRRELEVANT"
34297,58001000,"IRRELEVANT"
34433,58001000,"IRRELEVANT"
34592,58001000,"IRRELEVANT"
33997,58001000,"IRRELEVANT"
33865,58001000,"IRRELEVANT"
34447,58001000,"IRRELEVANT"
35259,58001000,"IRRELEVANT"
34449,58001000,"IRRELEVANT"
34586,58001000,"IRRELEVANT"
34293,58001000,"IRRELEVANT"
35258,58001000,"IRRELEVANT"
35143,58001000,"IRRELEVANT"
35260,58001000,"IRRELEVANT"
34302,58001000,"IRRELEVANT"
34000,58001000,"IRRELEVANT"
34290,58001000,"IRRELEVANT"
34291,58001000,"IRRELEVANT"
34304,58001000,"IRRELEVANT"
35378,58001000,"IRRELEVANT"
34288,58001000,"IRRELEVANT"
35145,58001000,"IRRELEVANT"
34292,58001000,"IRRELEVANT"
34866,58002000,"IRRELEVANT"
34870,58002000,"IRRELEVANT"
35139,58002000,"IRRELEVANT"
34869,58002000,"IRRELEVANT"
34867,58002000,"IRRELEVANT"
34583,58002000,"IRRELEVANT"
34730,58002000,"IRRELEVANT"
34874,58002000,"IRRELEVANT"
34868,58002000,"IRRELEVANT"
35010,58002000,"IRRELEVANT"
35140,58002000,"IRRELEVANT"
34728,58002000,"IRRELEVANT"
34729,58002000,"IRRELEVANT"
34585,58002000,"IRRELEVANT"
35006,58002000,"IRRELEVANT"
34590,58002000,"IRRELEVANT"
34734,58002000,"IRRELEVANT"
34865,58002000,"IRRELEVANT"
34725,58002000,"IRRELEVANT"
34733,58002000,"IRRELEVANT"
34584,58002000,"IRRELEVANT"
34724,58002000,"IRRELEVANT"
35008,58002000,"IRRELEVANT"
34727,58002000,"IRRELEVANT"
35138,58002000,"IRRELEVANT"
35141,58002000,"IRRELEVANT"
34587,58002000,"IRRELEVANT"
34871,58002000,"IRRELEVANT"
34591,58002000,"IRRELEVANT"
34873,58002000,"IRRELEVANT"
35009,58002000,"IRRELEVANT"
34726,58002000,"IRRELEVANT"
35007,58002000,"IRRELEVANT"
35142,58002000,"IRRELEVANT"
35262,58002000,"IRRELEVANT"
35003,58002000,"IRRELEVANT"
34872,58002000,"IRRELEVANT"
35004,58002000,"IRRELEVANT"
34732,58002000,"IRRELEVANT"
35011,58002000,"IRRELEVANT"
34588,58002000,"IRRELEVANT"
35005,58002000,"IRRELEVANT"
34589,58002000,"IRRELEVANT"
34875,58002000,"IRRELEVANT"
35002,58002000,"IRRELEVANT"
35012,58002000,"IRRELEVANT"
35261,58002000,"IRRELEVANT"
34731,58002000,"IRRELEVANT"
35263,58002000,"IRRELEVANT"
37012,59001100,"SENIOR PARTNER"
19856,60001000,"POWERLESS"
20176,60001000,"POWERLESS"
20175,60001000,"POWERLESS"
20177,60001000,"POWERLESS"
19936,60001000,"POWERLESS"
20174,60001000,"POWERLESS"
20173,60001000,"POWERLESS"
19781,60001000,"POWERLESS"
20337,60001000,"POWERLESS"
20178,60001000,"POWERLESS"
19587,60001000,"POWERLESS"
20336,60001000,"POWERLESS"
19855,60001000,"POWERLESS"
19703,60001000,"POWERLESS"
20257,60001000,"POWERLESS"
20012,60001000,"POWERLESS"
19707,60001000,"POWERLESS"
20097,60001000,"POWERLESS"
19644,60001000,"POWERLESS"
19643,60001000,"POWERLESS"
20172,60001000,"POWERLESS"
19858,60001000,"POWERLESS"
19588,60001000,"POWERLESS"
20422,60001000,"POWERLESS"
19779,60001000,"POWERLESS"
19586,60001000,"POWERLESS"
19585,60001000,"POWERLESS"
19935,60001000,"POWERLESS"
20093,60001000,"POWERLESS"
19491,60001000,"POWERLESS"
20018,60001000,"POWERLESS"
20015,60001000,"POWERLESS"
19640,60001000,"POWERLESS"
19642,60001000,"POWERLESS"
19857,60001000,"POWERLESS"
20091,60001000,"POWERLESS"
19778,60001000,"POWERLESS"
19538,60001000,"POWERLESS"
20255,60001000,"POWERLESS"
20013,60001000,"POWERLESS"
19702,60001000,"POWERLESS"
19934,60001000,"POWERLESS"
20179,60001000,"POWERLESS"
20016,60001000,"POWERLESS"
19639,60001000,"POWERLESS"
20014,60001000,"POWERLESS"
20095,60001000,"POWERLESS"
19589,60001000,"POWERLESS"
20256,60001000,"POWERLESS"
20253,60001000,"POWERLESS"
19777,60001000,"POWERLESS"
20259,60001000,"POWERLESS"
20260,60001000,"POWERLESS"
19641,60001000,"POWERLESS"
20092,60001000,"POWERLESS"
20098,60001000,"POWERLESS"
20094,60001000,"POWERLESS"
19780,60001000,"POWERLESS"
20096,60001000,"POWERLESS"
20339,60001000,"POWERLESS"
19705,60001000,"POWERLESS"
20258,60001000,"POWERLESS"
19537,60001000,"POWERLESS"
20338,60001000,"POWERLESS"
20419,60001000,"POWERLESS"
20418,60001000,"POWERLESS"
20417,60001000,"POWERLESS"
19704,60001000,"POWERLESS"
20340,60001000,"POWERLESS"
19932,60001000,"POWERLESS"
20254,60001000,"POWERLESS"
20341,60001000,"POWERLESS"
19933,60001000,"POWERLESS"
19706,60001000,"POWERLESS"
19401,60002000,"DOMINANT"
19133,60002000,"DOMINANT"
19204,60002000,"DOMINANT"
19205,60002000,"DOMINANT"
19276,60002000,"DOMINANT"
19103,60002000,"DOMINANT"
19077,60002000,"DOMINANT"
19137,60002000,"DOMINANT"
19357,60002000,"DOMINANT"
19488,60002000,"DOMINANT"
19203,60002000,"DOMINANT"
19106,60002000,"DOMINANT"
19102,60002000,"DOMINANT"
19165,60002000,"DOMINANT"
19134,60002000,"DOMINANT"
19583,60002000,"DOMINANT"
19535,60002000,"DOMINANT"
19135,60002000,"DOMINANT"
19202,60002000,"DOMINANT"
19199,60002000,"DOMINANT"
19104,60002000,"DOMINANT"
19445,60002000,"DOMINANT"
19075,60002000,"DOMINANT"
19400,60002000,"DOMINANT"
19317,60002000,"DOMINANT"
19136,60002000,"DOMINANT"
19169,60002000,"DOMINANT"
19239,60002000,"DOMINANT"
19273,60002000,"DOMINANT"
19398,60002000,"DOMINANT"
19444,60002000,"DOMINANT"
19054,60002000,"DOMINANT"
19164,60002000,"DOMINANT"
19636,60002000,"DOMINANT"
19198,60002000,"DOMINANT"
19489,60002000,"DOMINANT"
19240,60002000,"DOMINANT"
19105,60002000,"DOMINANT"
19359,60002000,"DOMINANT"
19446,60002000,"DOMINANT"
19316,60002000,"DOMINANT"
19356,60002000,"DOMINANT"
19534,60002000,"DOMINANT"
19138,60002000,"DOMINANT"
19699,60002000,"DOMINANT"
19701,60002000,"DOMINANT"
19168,60002000,"DOMINANT"
19638,60002000,"DOMINANT"
19637,60002000,"DOMINANT"
19275,60002000,"DOMINANT"
19236,60002000,"DOMINANT"
19274,60002000,"DOMINANT"
19200,60002000,"DOMINANT"
19201,60002000,"DOMINANT"
19237,60002000,"DOMINANT"
19314,60002000,"DOMINANT"
19238,60002000,"DOMINANT"
19313,60002000,"DOMINANT"
19170,60002000,"DOMINANT"
19318,60002000,"DOMINANT"
19167,60002000,"DOMINANT"
19315,60002000,"DOMINANT"
19584,60002000,"DOMINANT"
19076,60002000,"DOMINANT"
19277,60002000,"DOMINANT"
19700,60002000,"DOMINANT"
19272,60002000,"DOMINANT"
19355,60002000,"DOMINANT"
19536,60002000,"DOMINANT"
19312,60002000,"DOMINANT"
19490,60002000,"DOMINANT"
19166,60002000,"DOMINANT"
19278,60002000,"DOMINANT"
19399,60002000,"DOMINANT"
19358,60002000,"DOMINANT"
19582,60002000,"DOMINANT"
19487,60003000,"DISCRIMINATED"
19443,60003000,"DISCRIMINATED"
19486,60003000,"DISCRIMINATED"
19533,60003000,"DISCRIMINATED"
19532,60003000,"DISCRIMINATED"
19353,60003000,"DISCRIMINATED"
19235,60003000,"DISCRIMINATED"
19698,60003000,"DISCRIMINATED"
19442,60003000,"DISCRIMINATED"
19267,60003000,"DISCRIMINATED"
19197,60003000,"DISCRIMINATED"
19232,60003000,"DISCRIMINATED"
19351,60003000,"DISCRIMINATED"
19234,60003000,"DISCRIMINATED"
19354,60003000,"DISCRIMINATED"
19309,60003000,"DISCRIMINATED"
19310,60003000,"DISCRIMINATED"
19270,60003000,"DISCRIMINATED"
19233,60003000,"DISCRIMINATED"
19635,60003000,"DISCRIMINATED"
19271,60003000,"DISCRIMINATED"
19580,60003000,"DISCRIMINATED"
19697,60003000,"DISCRIMINATED"
19196,60003000,"DISCRIMINATED"
19352,60003000,"DISCRIMINATED"
19268,60003000,"DISCRIMINATED"
19634,60003000,"DISCRIMINATED"
19231,60003000,"DISCRIMINATED"
19581,60003000,"DISCRIMINATED"
19311,60003000,"DISCRIMINATED"
19269,60003000,"DISCRIMINATED"
21211,61501000,"DOMINANT"
20767,61501000,"DOMINANT"
21541,61501000,"DOMINANT"
22100,61501000,"DOMINANT"
19851,61501000,"DOMINANT"
21210,61501000,"DOMINANT"
21216,61501000,"DOMINANT"
21539,61501000,"DOMINANT"
22103,61501000,"DOMINANT"
21779,61501000,"DOMINANT"
20761,61501000,"DOMINANT"
20166,61501000,"DOMINANT"
22099,61501000,"DOMINANT"
21613,61501000,"DOMINANT"
21206,61501000,"DOMINANT"
21130,61501000,"DOMINANT"
21535,61501000,"DOMINANT"
20578,61501000,"DOMINANT"
21209,61501000,"DOMINANT"
21543,61501000,"DOMINANT"
21207,61501000,"DOMINANT"
21293,61501000,"DOMINANT"
22104,61501000,"DOMINANT"
21783,61501000,"DOMINANT"
19852,61501000,"DOMINANT"
21214,61501000,"DOMINANT"
21780,61501000,"DOMINANT"
19853,61501000,"DOMINANT"
22299,61501000,"DOMINANT"
22022,61501000,"DOMINANT"
21205,61501000,"DOMINANT"
22105,61501000,"DOMINANT"
21713,61501000,"DOMINANT"
20503,61501000,"DOMINANT"
21307,61501000,"DOMINANT"
22478,61501000,"DOMINANT"
21784,61501000,"DOMINANT"
22101,61501000,"DOMINANT"
21781,61501000,"DOMINANT"
21470,61501000,"DOMINANT"
22024,61501000,"DOMINANT"
21204,61501000,"DOMINANT"
21790,61501000,"DOMINANT"
20941,61501000,"DOMINANT"
21540,61501000,"DOMINANT"
21536,61501000,"DOMINANT"
22025,61501000,"DOMINANT"
21208,61501000,"DOMINANT"
20765,61501000,"DOMINANT"
21624,61501000,"DOMINANT"
21290,61501000,"DOMINANT"
22580,61501000,"DOMINANT"
21623,61501000,"DOMINANT"
21627,61501000,"DOMINANT"
21863,61501000,"DOMINANT"
20764,61501000,"DOMINANT"
21709,61501000,"DOMINANT"
22479,61501000,"DOMINANT"
21860,61501000,"DOMINANT"
21710,61501000,"DOMINANT"
21131,61501000,"DOMINANT"
21119,61501000,"DOMINANT"
20500,61501000,"DOMINANT"
22203,61501000,"DOMINANT"
21711,61501000,"DOMINANT"
20577,61501000,"DOMINANT"
20670,61501000,"DOMINANT"
20762,61501000,"DOMINANT"
21125,61501000,"DOMINANT"
20497,61501000,"DOMINANT"
22026,61501000,"DOMINANT"
21202,61501000,"DOMINANT"
21292,61501000,"DOMINANT"
22392,61501000,"DOMINANT"
21778,61501000,"DOMINANT"
22196,61501000,"DOMINANT"
22668,61501000,"DOMINANT"
19931,61501000,"DOMINANT"
22102,61501000,"DOMINANT"
20329,61501000,"DOMINANT"
19930,61501000,"DOMINANT"
20498,61501000,"DOMINANT"
21215,61501000,"DOMINANT"
20763,61501000,"DOMINANT"
22016,61501000,"DOMINANT"
22295,61501000,"DOMINANT"
19850,61501000,"DOMINANT"
22197,61501000,"DOMINANT"
21782,61501000,"DOMINANT"
20502,61501000,"DOMINANT"
20252,61501000,"DOMINANT"
19854,61501000,"DOMINANT"
21773,61501000,"DOMINANT"
22385,61501000,"DOMINANT"
20766,61501000,"DOMINANT"
20673,61501000,"DOMINANT"
21862,61501000,"DOMINANT"
21777,61501000,"DOMINANT"
22027,61501000,"DOMINANT"
22023,61501000,"DOMINANT"
21289,61501000,"DOMINANT"
21534,61501000,"DOMINANT"
21791,61501000,"DOMINANT"
20669,61501000,"DOMINANT"
20579,61501000,"DOMINANT"
20501,61501000,"DOMINANT"
20499,61501000,"DOMINANT"
21776,61501000,"DOMINANT"
20494,61501000,"DOMINANT"
21701,61501000,"DOMINANT"
20496,61501000,"DOMINANT"
21618,61501000,"DOMINANT"
21203,61501000,"DOMINANT"
22192,61501000,"DOMINANT"
21288,61501000,"DOMINANT"
21287,61501000,"DOMINANT"
21301,61501000,"DOMINANT"
22386,61501000,"DOMINANT"
20940,61501000,"DOMINANT"
20943,61501000,"DOMINANT"
22202,61501000,"DOMINANT"
19926,61501000,"DOMINANT"
21212,61501000,"DOMINANT"
22021,61501000,"DOMINANT"
22020,61501000,"DOMINANT"
20591,61501000,"DOMINANT"
22013,61501000,"DOMINANT"
22298,61501000,"DOMINANT"
21306,61501000,"DOMINANT"
21787,61501000,"DOMINANT"
21302,61501000,"DOMINANT"
22389,61501000,"DOMINANT"
22388,61501000,"DOMINANT"
21468,61501000,"DOMINANT"
21462,61501000,"DOMINANT"
21775,61501000,"DOMINANT"
22390,61501000,"DOMINANT"
20672,61501000,"DOMINANT"
21861,61501000,"DOMINANT"
20862,61501000,"DOMINANT"
21291,61501000,"DOMINANT"
21471,61501000,"DOMINANT"
21625,61501000,"DOMINANT"
21774,61501000,"DOMINANT"
21704,61501000,"DOMINANT"
21037,61501000,"DOMINANT"
22294,61501000,"DOMINANT"
21703,61501000,"DOMINANT"
21700,61501000,"DOMINANT"
22889,61501000,"DOMINANT"
20934,61501000,"DOMINANT"
19773,61501000,"DOMINANT"
21299,61501000,"DOMINANT"
20495,61501000,"DOMINANT"
21622,61501000,"DOMINANT"
20674,61501000,"DOMINANT"
22581,61501000,"DOMINANT"
22387,61501000,"DOMINANT"
20936,61501000,"DOMINANT"
20938,61501000,"DOMINANT"
20942,61501000,"DOMINANT"
20585,61501000,"DOMINANT"
20330,61501000,"DOMINANT"
21120,61501000,"DOMINANT"
21124,61501000,"DOMINANT"
22014,61501000,"DOMINANT"
20587,61501000,"DOMINANT"
21126,61501000,"DOMINANT"
22297,61501000,"DOMINANT"
21391,61501000,"DOMINANT"
20676,61501000,"DOMINANT"
21127,61501000,"DOMINANT"
21772,61501000,"DOMINANT"
20087,61501000,"DOMINANT"
21464,61501000,"DOMINANT"
22384,61501000,"DOMINANT"
20089,61501000,"DOMINANT"
21859,61501000,"DOMINANT"
22028,61501000,"DOMINANT"
21129,61501000,"DOMINANT"
20854,61501000,"DOMINANT"
20164,61501000,"DOMINANT"
22578,61501000,"DOMINANT"
21621,61501000,"DOMINANT"
21707,61501000,"DOMINANT"
21038,61501000,"DOMINANT"
21705,61501000,"DOMINANT"
21702,61501000,"DOMINANT"
21867,61501000,"DOMINANT"
21944,61501000,"DOMINANT"
21697,61501000,"DOMINANT"
21788,61501000,"DOMINANT"
21789,61501000,"DOMINANT"
20248,61501000,"DOMINANT"
21298,61501000,"DOMINANT"
22195,61501000,"DOMINANT"
21461,61501000,"DOMINANT"
22111,61501000,"DOMINANT"
21300,61501000,"DOMINANT"
21305,61501000,"DOMINANT"
21712,61501000,"DOMINANT"
20328,61501000,"DOMINANT"
21537,61501000,"DOMINANT"
21542,61501000,"DOMINANT"
21213,61501000,"DOMINANT"
21122,61501000,"DOMINANT"
21121,61501000,"DOMINANT"
22012,61501000,"DOMINANT"
20590,61501000,"DOMINANT"
21128,61501000,"DOMINANT"
22579,61501000,"DOMINANT"
21370,61501000,"DOMINANT"
21373,61501000,"DOMINANT"
20413,61501000,"DOMINANT"
21467,61501000,"DOMINANT"
21936,61501000,"DOMINANT"
20411,61501000,"DOMINANT"
21463,61501000,"DOMINANT"
20856,61501000,"DOMINANT"
21858,61501000,"DOMINANT"
21469,61501000,"DOMINANT"
20851,61501000,"DOMINANT"
22296,61501000,"DOMINANT"
21615,61501000,"DOMINANT"
20679,61501000,"DOMINANT"
20677,61501000,"DOMINANT"
21708,61501000,"DOMINANT"
21039,61501000,"DOMINANT"
21387,61501000,"DOMINANT"
19774,61501000,"DOMINANT"
21785,61501000,"DOMINANT"
21296,61501000,"DOMINANT"
22191,61501000,"DOMINANT"
21617,61501000,"DOMINANT"
21865,61501000,"DOMINANT"
21460,61501000,"DOMINANT"
21372,61501000,"DOMINANT"
22775,61501000,"DOMINANT"
21620,61501000,"DOMINANT"
22669,61501000,"DOMINANT"
21626,61501000,"DOMINANT"
20580,61501000,"DOMINANT"
21628,61501000,"DOMINANT"
19929,61501000,"DOMINANT"
22019,61501000,"DOMINANT"
22015,61501000,"DOMINANT"
22018,61501000,"DOMINANT"
21118,61501000,"DOMINANT"
20853,61501000,"DOMINANT"
21941,61501000,"DOMINANT"
22393,61501000,"DOMINANT"
22109,61501000,"DOMINANT"
22482,61501000,"DOMINANT"
21852,61501000,"DOMINANT"
20414,61501000,"DOMINANT"
21465,61501000,"DOMINANT"
21856,61501000,"DOMINANT"
21932,61501000,"DOMINANT"
20415,61501000,"DOMINANT"
21694,61501000,"DOMINANT"
21857,61501000,"DOMINANT"
20244,61501000,"DOMINANT"
20249,61501000,"DOMINANT"
20586,61501000,"DOMINANT"
20163,61501000,"DOMINANT"
20165,61501000,"DOMINANT"
21866,61501000,"DOMINANT"
19776,61501000,"DOMINANT"
19775,61501000,"DOMINANT"
21297,61501000,"DOMINANT"
21295,61501000,"DOMINANT"
21614,61501000,"DOMINANT"
20171,61501000,"DOMINANT"
21616,61501000,"DOMINANT"
22017,61501000,"DOMINANT"
20588,61501000,"DOMINANT"
21286,61501000,"DOMINANT"
20008,61501000,"DOMINANT"
20950,61501000,"DOMINANT"
21619,61501000,"DOMINANT"
20250,61501000,"DOMINANT"
20251,61501000,"DOMINANT"
22011,61501000,"DOMINANT"
22201,61501000,"DOMINANT"
22485,61501000,"DOMINANT"
21123,61501000,"DOMINANT"
22486,61501000,"DOMINANT"
21938,61501000,"DOMINANT"
21942,61501000,"DOMINANT"
20246,61501000,"DOMINANT"
20090,61501000,"DOMINANT"
20675,61501000,"DOMINANT"
20334,61501000,"DOMINANT"
20406,61501000,"DOMINANT"
21849,61501000,"DOMINANT"
20490,61501000,"DOMINANT"
21935,61501000,"DOMINANT"
21855,61501000,"DOMINANT"
21854,61501000,"DOMINANT"
20671,61501000,"DOMINANT"
20168,61501000,"DOMINANT"
21030,61501000,"DOMINANT"
20332,61501000,"DOMINANT"
21117,61501000,"DOMINANT"
21371,61501000,"DOMINANT"
20678,61501000,"DOMINANT"
21036,61501000,"DOMINANT"
21706,61501000,"DOMINANT"
21033,61501000,"DOMINANT"
21386,61501000,"DOMINANT"
21389,61501000,"DOMINANT"
20493,61501000,"DOMINANT"
20170,61501000,"DOMINANT"
20947,61501000,"DOMINANT"
21546,61501000,"DOMINANT"
20855,61501000,"DOMINANT"
21024,61501000,"DOMINANT"
21939,61501000,"DOMINANT"
22108,61501000,"DOMINANT"
20247,61501000,"DOMINANT"
20935,61501000,"DOMINANT"
20939,61501000,"DOMINANT"
22199,61501000,"DOMINANT"
22200,61501000,"DOMINANT"
22484,61501000,"DOMINANT"
21547,61501000,"DOMINANT"
20850,61501000,"DOMINANT"
20849,61501000,"DOMINANT"
21696,61501000,"DOMINANT"
20245,61501000,"DOMINANT"
22106,61501000,"DOMINANT"
22577,61501000,"DOMINANT"
21219,61501000,"DOMINANT"
21221,61501000,"DOMINANT"
20404,61501000,"DOMINANT"
21466,61501000,"DOMINANT"
21851,61501000,"DOMINANT"
21934,61501000,"DOMINANT"
20409,61501000,"DOMINANT"
21946,61501000,"DOMINANT"
20167,61501000,"DOMINANT"
21456,61501000,"DOMINANT"
20589,61501000,"DOMINANT"
22113,61501000,"DOMINANT"
21459,61501000,"DOMINANT"
21473,61501000,"DOMINANT"
22391,61501000,"DOMINANT"
21294,61501000,"DOMINANT"
22291,61501000,"DOMINANT"
21786,61501000,"DOMINANT"
20169,61501000,"DOMINANT"
21388,61501000,"DOMINANT"
20583,61501000,"DOMINANT"
21115,61501000,"DOMINANT"
21937,61501000,"DOMINANT"
22114,61501000,"DOMINANT"
20492,61501000,"DOMINANT"
20852,61501000,"DOMINANT"
21930,61501000,"DOMINANT"
22774,61501000,"DOMINANT"
20949,61501000,"DOMINANT"
21303,61501000,"DOMINANT"
20937,61501000,"DOMINANT"
21931,61501000,"DOMINANT"
20327,61501000,"DOMINANT"
20088,61501000,"DOMINANT"
20944,61501000,"DOMINANT"
21699,61501000,"DOMINANT"
21381,61501000,"DOMINANT"
19928,61501000,"DOMINANT"
21631,61501000,"DOMINANT"
21472,61501000,"DOMINANT"
22573,61501000,"DOMINANT"
21026,61501000,"DOMINANT"
21850,61501000,"DOMINANT"
20412,61501000,"DOMINANT"
21864,61501000,"DOMINANT"
20084,61501000,"DOMINANT"
21029,61501000,"DOMINANT"
21031,61501000,"DOMINANT"
20582,61501000,"DOMINANT"
19927,61501000,"DOMINANT"
20407,61501000,"DOMINANT"
20408,61501000,"DOMINANT"
21545,61501000,"DOMINANT"
22110,61501000,"DOMINANT"
20007,61501000,"DOMINANT"
21034,61501000,"DOMINANT"
21035,61501000,"DOMINANT"
21304,61501000,"DOMINANT"
21032,61501000,"DOMINANT"
20584,61501000,"DOMINANT"
22483,61501000,"DOMINANT"
22572,61501000,"DOMINANT"
22115,61501000,"DOMINANT"
22204,61501000,"DOMINANT"
21380,61501000,"DOMINANT"
21376,61501000,"DOMINANT"
21025,61501000,"DOMINANT"
21940,61501000,"DOMINANT"
21218,61501000,"DOMINANT"
21369,61501000,"DOMINANT"
20847,61501000,"DOMINANT"
20010,61501000,"DOMINANT"
21374,61501000,"DOMINANT"
20848,61501000,"DOMINANT"
21382,61501000,"DOMINANT"
22292,61501000,"DOMINANT"
20410,61501000,"DOMINANT"
21632,61501000,"DOMINANT"
21454,61501000,"DOMINANT"
21630,61501000,"DOMINANT"
20331,61501000,"DOMINANT"
22207,61501000,"DOMINANT"
22293,61501000,"DOMINANT"
22283,61501000,"DOMINANT"
21390,61501000,"DOMINANT"
21698,61501000,"DOMINANT"
22289,61501000,"DOMINANT"
21538,61501000,"DOMINANT"
20325,61501000,"DOMINANT"
21943,61501000,"DOMINANT"
20083,61501000,"DOMINANT"
22112,61501000,"DOMINANT"
20011,61501000,"DOMINANT"
21453,61501000,"DOMINANT"
21116,61501000,"DOMINANT"
21929,61501000,"DOMINANT"
21220,61501000,"DOMINANT"
20333,61501000,"DOMINANT"
21945,61501000,"DOMINANT"
20326,61501000,"DOMINANT"
20405,61501000,"DOMINANT"
21933,61501000,"DOMINANT"
21113,61501000,"DOMINANT"
21458,61501000,"DOMINANT"
21455,61501000,"DOMINANT"
20946,61501000,"DOMINANT"
21452,61501000,"DOMINANT"
20005,61501000,"DOMINANT"
21549,61501000,"DOMINANT"
21375,61501000,"DOMINANT"
21027,61501000,"DOMINANT"
21853,61501000,"DOMINANT"
20086,61501000,"DOMINANT"
22290,61501000,"DOMINANT"
20491,61501000,"DOMINANT"
22205,61501000,"DOMINANT"
21552,61501000,"DOMINANT"
22116,61501000,"DOMINANT"
21553,61501000,"DOMINANT"
22198,61501000,"DOMINANT"
20006,61501000,"DOMINANT"
21544,61501000,"DOMINANT"
22107,61501000,"DOMINANT"
21629,61501000,"DOMINANT"
21378,61501000,"DOMINANT"
21383,61501000,"DOMINANT"
22776,61501000,"DOMINANT"
21457,61501000,"DOMINANT"
20948,61501000,"DOMINANT"
21377,61501000,"DOMINANT"
21114,61501000,"DOMINANT"
21384,61501000,"DOMINANT"
20009,61501000,"DOMINANT"
21217,61501000,"DOMINANT"
21385,61501000,"DOMINANT"
21551,61501000,"DOMINANT"
20945,61501000,"DOMINANT"
20581,61501000,"DOMINANT"
20085,61501000,"DOMINANT"
22206,61501000,"DOMINANT"
21695,61501000,"DOMINANT"
21379,61501000,"DOMINANT"
21028,61501000,"DOMINANT"
20324,61501000,"DOMINANT"
21928,61501000,"DOMINANT"
21548,61501000,"DOMINANT"
21550,61501000,"DOMINANT"
22487,61501000,"DOMINANT"
21524,61502000,"POWERLESS"
22362,61502000,"POWERLESS"
22659,61502000,"POWERLESS"
22660,61502000,"POWERLESS"
21444,61502000,"POWERLESS"
21443,61502000,"POWERLESS"
21611,61502000,"POWERLESS"
22002,61502000,"POWERLESS"
22003,61502000,"POWERLESS"
21758,61502000,"POWERLESS"
21840,61502000,"POWERLESS"
22189,61502000,"POWERLESS"
22001,61502000,"POWERLESS"
21442,61502000,"POWERLESS"
22097,61502000,"POWERLESS"
22657,61502000,"POWERLESS"
21609,61502000,"POWERLESS"
21841,61502000,"POWERLESS"
22184,61502000,"POWERLESS"
21921,61502000,"POWERLESS"
22098,61502000,"POWERLESS"
21836,61502000,"POWERLESS"
21757,61502000,"POWERLESS"
22096,61502000,"POWERLESS"
22176,61502000,"POWERLESS"
22186,61502000,"POWERLESS"
22361,61502000,"POWERLESS"
22092,61502000,"POWERLESS"
22376,61502000,"POWERLESS"
21834,61502000,"POWERLESS"
22188,61502000,"POWERLESS"
22656,61502000,"POWERLESS"
22006,61502000,"POWERLESS"
22007,61502000,"POWERLESS"
22464,61502000,"POWERLESS"
21915,61502000,"POWERLESS"
21193,61502000,"POWERLESS"
22190,61502000,"POWERLESS"
22178,61502000,"POWERLESS"
21523,61502000,"POWERLESS"
21608,61502000,"POWERLESS"
21917,61502000,"POWERLESS"
22009,61502000,"POWERLESS"
21835,61502000,"POWERLESS"
22005,61502000,"POWERLESS"
22095,61502000,"POWERLESS"
22091,61502000,"POWERLESS"
22090,61502000,"POWERLESS"
22094,61502000,"POWERLESS"
22463,61502000,"POWERLESS"
