"ID","biomes7_9","distc","harbor25","river25","lake25","biomes1","biomes4","biomes5","biomes6","biomes8","biomes10","biomes11","biomes12","biomes13","biomes14","biomes2_3"
25051,0,1.119259,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25052,0,1.070160525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25053,0,1.0210685,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25054,0,0.9719868875,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25055,0,0.9229215825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25056,0,0.8738802525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25057,0,0.824872985,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25058,0,0.7759132225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25197,1,0.9894333625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25198,1,1.0153383125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25199,1,1.042901425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25200,1,1.071660525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25201,1,1.101622525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25202,1,1.132905775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25203,1,1.165403225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25204,1,1.199016525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25205,1,1.23365425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25206,1,1.269233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25207,1,1.305677025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25208,1,1.3429177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25209,1,1.380892475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25210,1,1.419544725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25211,1,1.45882375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25212,1,1.455191025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25213,0,1.406048975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25214,0,1.3568985,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25215,0,1.307737,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25216,0,1.25856375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25217,0,1.209376975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25218,0,1.160176225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25219,0,1.110959775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25220,0,1.061728225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25221,0,1.012482455,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25222,0,0.96322216,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25223,0,0.9139498775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25224,0,0.8646684125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25225,0,0.81538181,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25367,1,1.038495275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25368,1,1.063221725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25369,1,1.08958425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25370,1,1.117414175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25371,1,1.14625525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25372,1,1.176336225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25373,1,1.207642025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25374,1,1.24008075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25375,1,1.27356505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25376,1,1.308015525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25377,1,1.343358775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25378,1,1.3795275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25379,1,1.416461225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25380,1,1.454103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25381,1,1.48431045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25382,1,1.44902125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25383,0,1.39987695,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25384,0,1.3507178,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25385,0,1.30154155,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25386,0,1.252346,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25387,0,1.203128475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25388,0,1.153887025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25389,0,1.1046195,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25390,0,1.0553245,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25391,0,1.00599984,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25392,0,0.956644225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25393,0,0.90725705,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25394,0,0.8578375875,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25395,0,0.808385685,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25539,1,1.087966275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25540,1,1.111702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25541,1,1.136929275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25542,1,1.16365675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25543,1,1.191624025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25544,1,1.220571025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25545,1,1.250730975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25546,1,1.2820335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25547,1,1.3143972,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25548,1,1.347747025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25549,1,1.38201175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25550,1,1.41712675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25551,1,1.453031975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25552,1,1.489672275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25553,1,1.493576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25554,1,1.4444843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25555,0,1.39537825,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25556,0,1.34625475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25557,0,1.29711125,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25558,0,1.247944725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25559,0,1.198752275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25560,0,1.14953095,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25561,0,1.100278025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25562,0,1.050991275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25563,0,1.0016677025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25564,0,0.952304795,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25565,0,0.9029002175,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25566,0,0.85345161,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25711,1,1.184866,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25712,1,1.210499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25713,1,1.23751305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25714,1,1.26553325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25715,1,1.294590575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25716,1,1.324796525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25717,1,1.356074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25718,1,1.388351775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25719,1,1.42156225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25720,1,1.455642725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25721,1,1.490535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25722,1,1.521795525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25723,1,1.49061245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25724,1,1.44160055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25725,0,1.392574525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25726,0,1.343531975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25727,0,1.29446975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25728,0,1.245384675,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25729,0,1.19627375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25730,0,1.14713475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25731,0,1.097964775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25732,0,1.048760975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25733,0,0.9995202225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25734,0,0.950240895,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25735,0,0.9009199,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25736,0,0.851555095,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25877,1,1.233332475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25878,1,1.257925725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25879,1,1.28388775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25880,1,1.311086275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25881,1,1.33915155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25882,1,1.368299275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25883,1,1.398524975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25884,1,1.429760525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25885,1,1.461941725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25886,1,1.495009725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25887,1,1.5289072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25888,1,1.536850775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25889,1,1.48927755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25890,1,1.44038475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25891,1,1.391481725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25892,0,1.342565025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25893,0,1.29363325,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25894,0,1.244682725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25895,0,1.195710025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25896,0,1.1467095,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25897,0,1.097677975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25898,0,1.0486135,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25899,0,0.99951314,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25900,0,0.9503745425,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25901,0,0.9011960025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26050,1,1.28227525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26051,1,1.305879475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26052,1,1.33083325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26053,1,1.3570608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26054,1,1.38434055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26055,1,1.4124795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26056,1,1.44168675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26057,1,1.471909975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26058,1,1.503089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26059,1,1.535166475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26060,1,1.565239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26061,1,1.538179225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26062,1,1.489407525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26063,1,1.44062705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26064,1,1.391835525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26065,0,1.343030275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26066,0,1.294207725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26067,0,1.24536605,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26068,0,1.196504,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26069,0,1.14762155,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26070,0,1.098717975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26071,0,1.049792225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26072,0,1.0008433175,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26073,0,0.951870365,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26074,0,0.9028735,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26229,1,1.354309725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26230,1,1.378300725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26231,1,1.4035505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26232,1,1.429983475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26233,1,1.457279675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26234,1,1.485502275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26235,1,1.514743575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26236,1,1.5449468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26237,1,1.5760578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26238,1,1.585356475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26239,1,1.53917325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26240,1,1.49054595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26241,1,1.44192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26242,1,1.39329325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26243,1,1.344663725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26244,1,1.296029975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26245,0,1.247391,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26246,0,1.198746025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26247,0,1.15009375,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26248,0,1.1014342,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26249,0,1.0527685,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26250,0,1.004098175,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26251,0,0.9554242325,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26409,1,1.426243775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26410,1,1.4505555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26411,1,1.47604755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26412,1,1.50260325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26413,1,1.529920525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26414,1,1.55820975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26415,1,1.587463475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26416,1,1.6155085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26417,1,1.59013225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26418,1,1.54169525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26419,1,1.493269475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26420,1,1.44485475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26421,1,1.396449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26422,1,1.34805175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26423,1,1.29966275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26424,1,1.251281725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26425,0,1.20290925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26426,0,1.154547475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26427,0,1.106197275,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26428,0,1.057862475,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26429,0,1.009547605,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26430,0,0.96125831,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26594,1,1.49803305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26595,1,1.52261125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26596,1,1.548299275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26597,1,1.57489225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26598,1,1.602260975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26599,1,1.630592225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26600,1,1.631884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26601,1,1.59383125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26602,1,1.5458225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26603,1,1.49763375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26604,1,1.449466975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26605,1,1.4013225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26606,1,1.35319995,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26607,1,1.305100475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26608,1,1.25702625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26609,0,1.20898,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26610,0,1.160965025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26611,0,1.112985725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26612,0,1.065049775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26613,0,1.017163025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26783,1,1.569642225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26784,1,1.59444025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26785,1,1.620272275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26789,1,1.567132025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26790,1,1.53754975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26791,0,1.501099225,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26792,1,1.455746275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26793,1,1.40790025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26794,1,1.3600928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26795,0,1.312327,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26796,1,1.2646058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26797,0,1.216934975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26798,0,1.16932025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26799,0,1.121769975,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26800,0,1.074293025,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26801,0,1.0269023,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26974,1,1.617104525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26982,1,1.467865975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26983,1,1.441157975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26984,0,1.40923495,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26985,0,1.368709725,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26986,0,1.321317525,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26987,1,1.27399295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26988,0,1.22674295,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26989,0,1.1795775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26990,0,1.13250775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26991,0,1.085546925,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27169,1,1.39756125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27170,1,1.3715545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27171,0,1.346828775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27172,0,1.320543,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27173,1,1.28406905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27174,0,1.238366,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27175,0,1.191693775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27176,0,1.145150775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27177,0,1.0987545,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27354,1,1.35437395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27355,1,1.3278305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27356,1,1.302586525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27357,1,1.278719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27358,0,1.2563075,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27359,0,1.23396045,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27360,0,1.20241675,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27361,0,1.15964205,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23283,1,0.01671918925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23284,0,0.05234755575,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23286,1,0.1184861275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23409,0,0.05787099975,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23410,1,0.0845675245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23411,1,0.120496605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23412,0,0.15597828,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23543,1,0.1044973915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23544,1,0.124072275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23545,0,0.15315745,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23546,0,0.1887914925,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23547,0,0.22459618,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23686,1,0.146559675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23687,0,0.1705404175,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23688,0,0.192172995,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23689,1,0.2221010375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23697,0,0.365410575,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23698,0,0.3773536925,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23837,1,0.1891433975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23838,1,0.2151821025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23839,1,0.2369023775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23840,1,0.2610479975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23841,1,0.2913692325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23849,0,0.42978234,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23995,1,0.22903492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23996,1,0.25720134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23997,1,0.283094255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23998,1,0.304488285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23999,1,0.330344595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24003,0,0.4637244125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24004,0,0.4664955875,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24007,0,0.4815784175,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24154,1,0.242668335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24155,1,0.26752205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24156,1,0.29779744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24157,1,0.32593158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24158,1,0.3505128025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24159,1,0.3729932825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24160,1,0.3999559525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24161,1,0.430725785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24162,0,0.4645406175,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24163,0,0.5006325925,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24164,0,0.5209518375,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24165,0,0.520780265,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24166,0,0.5251529825,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24167,0,0.5339572275,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24320,1,0.3101294575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24321,1,0.3365776225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24322,1,0.366940185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24323,1,0.394908825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24324,1,0.4181692825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24325,1,0.4420927175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24326,0,0.4698411075,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24327,0,0.500773385,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24328,0,0.5343332275,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24329,0,0.56755674,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24330,0,0.5750533175,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24331,0,0.5788786125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24332,0,0.5867460375,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24491,1,0.378445285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24492,1,0.4059322625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24493,1,0.4363848525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24494,1,0.4637552575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24495,0,0.4865060425,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24496,0,0.5116373975,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24497,0,0.539982795,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24498,0,0.5710605675,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24499,0,0.6044479025,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24500,0,0.628512425,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24501,0,0.6327164925,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24502,0,0.63982828,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24665,0,0.532238185,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24666,0,0.555492535,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24667,0,0.581550615,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24668,0,0.6103736175,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24669,0,0.641587645,0,0,0,1,0,0,0,0,0,0,0,0,0,0
