"ID","status","group","hist_discr","hist_monop"
35258,"IRRELEVANT","Côtiers",0,0
35143,"IRRELEVANT","Côtiers",0,0
35260,"IRRELEVANT","Côtiers",0,0
34302,"IRRELEVANT","Côtiers",0,0
34000,"IRRELEVANT","Côtiers",0,0
34290,"IRRELEVANT","Côtiers",0,0
34291,"IRRELEVANT","Côtiers",0,0
34304,"IRRELEVANT","Côtiers",0,0
35378,"IRRELEVANT","Côtiers",0,0
34288,"IRRELEVANT","Côtiers",0,0
35145,"IRRELEVANT","Côtiers",0,0
34292,"IRRELEVANT","Côtiers",0,0
34866,"IRRELEVANT","Highlanders",0,0
34870,"IRRELEVANT","Highlanders",0,0
35139,"IRRELEVANT","Highlanders",0,0
34869,"IRRELEVANT","Highlanders",0,0
34867,"IRRELEVANT","Highlanders",0,0
34583,"IRRELEVANT","Highlanders",0,0
34730,"IRRELEVANT","Highlanders",0,0
34874,"IRRELEVANT","Highlanders",0,0
34868,"IRRELEVANT","Highlanders",0,0
35010,"IRRELEVANT","Highlanders",0,0
35140,"IRRELEVANT","Highlanders",0,0
34728,"IRRELEVANT","Highlanders",0,0
34729,"IRRELEVANT","Highlanders",0,0
34585,"IRRELEVANT","Highlanders",0,0
35006,"IRRELEVANT","Highlanders",0,0
34590,"IRRELEVANT","Highlanders",0,0
34734,"IRRELEVANT","Highlanders",0,0
34865,"IRRELEVANT","Highlanders",0,0
34725,"IRRELEVANT","Highlanders",0,0
34733,"IRRELEVANT","Highlanders",0,0
34584,"IRRELEVANT","Highlanders",0,0
34724,"IRRELEVANT","Highlanders",0,0
35008,"IRRELEVANT","Highlanders",0,0
34727,"IRRELEVANT","Highlanders",0,0
35138,"IRRELEVANT","Highlanders",0,0
35141,"IRRELEVANT","Highlanders",0,0
34587,"IRRELEVANT","Highlanders",0,0
34871,"IRRELEVANT","Highlanders",0,0
34591,"IRRELEVANT","Highlanders",0,0
34873,"IRRELEVANT","Highlanders",0,0
35009,"IRRELEVANT","Highlanders",0,0
34726,"IRRELEVANT","Highlanders",0,0
35007,"IRRELEVANT","Highlanders",0,0
35142,"IRRELEVANT","Highlanders",0,0
35262,"IRRELEVANT","Highlanders",0,0
35003,"IRRELEVANT","Highlanders",0,0
34872,"IRRELEVANT","Highlanders",0,0
35004,"IRRELEVANT","Highlanders",0,0
34732,"IRRELEVANT","Highlanders",0,0
35011,"IRRELEVANT","Highlanders",0,0
34588,"IRRELEVANT","Highlanders",0,0
35005,"IRRELEVANT","Highlanders",0,0
34589,"IRRELEVANT","Highlanders",0,0
34875,"IRRELEVANT","Highlanders",0,0
35002,"IRRELEVANT","Highlanders",0,0
35012,"IRRELEVANT","Highlanders",0,0
35261,"IRRELEVANT","Highlanders",0,0
34731,"IRRELEVANT","Highlanders",0,0
35263,"IRRELEVANT","Highlanders",0,0
37012,"SENIOR PARTNER","Hindi-speaking Hindus",0,0
19856,"POWERLESS","Berbers",0,0
20176,"POWERLESS","Berbers",0,0
20175,"POWERLESS","Berbers",0,0
20177,"POWERLESS","Berbers",0,0
19936,"POWERLESS","Berbers",0,0
20174,"POWERLESS","Berbers",0,0
20173,"POWERLESS","Berbers",0,0
19781,"POWERLESS","Berbers",0,0
20337,"POWERLESS","Berbers",0,0
20178,"POWERLESS","Berbers",0,0
19587,"POWERLESS","Berbers",0,0
20336,"POWERLESS","Berbers",0,0
19855,"POWERLESS","Berbers",0,0
19703,"POWERLESS","Berbers",0,0
20257,"POWERLESS","Berbers",0,0
20012,"POWERLESS","Berbers",0,0
19707,"POWERLESS","Berbers",0,0
20097,"POWERLESS","Berbers",0,0
19644,"POWERLESS","Berbers",0,0
19643,"POWERLESS","Berbers",0,0
20172,"POWERLESS","Berbers",0,0
19858,"POWERLESS","Berbers",0,0
19588,"POWERLESS","Berbers",0,0
20422,"POWERLESS","Berbers",0,0
19779,"POWERLESS","Berbers",0,0
19586,"POWERLESS","Berbers",0,0
19585,"POWERLESS","Berbers",0,0
19935,"POWERLESS","Berbers",0,0
20093,"POWERLESS","Berbers",0,0
19491,"POWERLESS","Berbers",0,0
20018,"POWERLESS","Berbers",0,0
20015,"POWERLESS","Berbers",0,0
19640,"POWERLESS","Berbers",0,0
19642,"POWERLESS","Berbers",0,0
19857,"POWERLESS","Berbers",0,0
20091,"POWERLESS","Berbers",0,0
19778,"POWERLESS","Berbers",0,0
19538,"POWERLESS","Berbers",0,0
20255,"POWERLESS","Berbers",0,0
20013,"POWERLESS","Berbers",0,0
19702,"POWERLESS","Berbers",0,0
19934,"POWERLESS","Berbers",0,0
20179,"POWERLESS","Berbers",0,0
20016,"POWERLESS","Berbers",0,0
19639,"POWERLESS","Berbers",0,0
20014,"POWERLESS","Berbers",0,0
20095,"POWERLESS","Berbers",0,0
19589,"POWERLESS","Berbers",0,0
20256,"POWERLESS","Berbers",0,0
20253,"POWERLESS","Berbers",0,0
19777,"POWERLESS","Berbers",0,0
20259,"POWERLESS","Berbers",0,0
20260,"POWERLESS","Berbers",0,0
19641,"POWERLESS","Berbers",0,0
20092,"POWERLESS","Berbers",0,0
20098,"POWERLESS","Berbers",0,0
20094,"POWERLESS","Berbers",0,0
19780,"POWERLESS","Berbers",0,0
20096,"POWERLESS","Berbers",0,0
20339,"POWERLESS","Berbers",0,0
19705,"POWERLESS","Berbers",0,0
20258,"POWERLESS","Berbers",0,0
19537,"POWERLESS","Berbers",0,0
20338,"POWERLESS","Berbers",0,0
20419,"POWERLESS","Berbers",0,0
20418,"POWERLESS","Berbers",0,0
20417,"POWERLESS","Berbers",0,0
19704,"POWERLESS","Berbers",0,0
20340,"POWERLESS","Berbers",0,0
19932,"POWERLESS","Berbers",0,0
20254,"POWERLESS","Berbers",0,0
20341,"POWERLESS","Berbers",0,0
19933,"POWERLESS","Berbers",0,0
19706,"POWERLESS","Berbers",0,0
19401,"DOMINANT","Arabs",0,0
19133,"DOMINANT","Arabs",0,0
19204,"DOMINANT","Arabs",0,0
19205,"DOMINANT","Arabs",0,0
19276,"DOMINANT","Arabs",0,0
19103,"DOMINANT","Arabs",0,0
19077,"DOMINANT","Arabs",0,0
19137,"DOMINANT","Arabs",0,0
19357,"DOMINANT","Arabs",0,0
19488,"DOMINANT","Arabs",0,0
19203,"DOMINANT","Arabs",0,0
19106,"DOMINANT","Arabs",0,0
19102,"DOMINANT","Arabs",0,0
19165,"DOMINANT","Arabs",0,0
19134,"DOMINANT","Arabs",0,0
19583,"DOMINANT","Arabs",0,0
19535,"DOMINANT","Arabs",0,0
19135,"DOMINANT","Arabs",0,0
19202,"DOMINANT","Arabs",0,0
19199,"DOMINANT","Arabs",0,0
19104,"DOMINANT","Arabs",0,0
19445,"DOMINANT","Arabs",0,0
19075,"DOMINANT","Arabs",0,0
19400,"DOMINANT","Arabs",0,0
19317,"DOMINANT","Arabs",0,0
19136,"DOMINANT","Arabs",0,0
19169,"DOMINANT","Arabs",0,0
19239,"DOMINANT","Arabs",0,0
19273,"DOMINANT","Arabs",0,0
19398,"DOMINANT","Arabs",0,0
19444,"DOMINANT","Arabs",0,0
19054,"DOMINANT","Arabs",0,0
19164,"DOMINANT","Arabs",0,0
19636,"DOMINANT","Arabs",0,0
19198,"DOMINANT","Arabs",0,0
19489,"DOMINANT","Arabs",0,0
19240,"DOMINANT","Arabs",0,0
19105,"DOMINANT","Arabs",0,0
19359,"DOMINANT","Arabs",0,0
19446,"DOMINANT","Arabs",0,0
19316,"DOMINANT","Arabs",0,0
19356,"DOMINANT","Arabs",0,0
19534,"DOMINANT","Arabs",0,0
19138,"DOMINANT","Arabs",0,0
19699,"DOMINANT","Arabs",0,0
19701,"DOMINANT","Arabs",0,0
19168,"DOMINANT","Arabs",0,0
19638,"DOMINANT","Arabs",0,0
19637,"DOMINANT","Arabs",0,0
19275,"DOMINANT","Arabs",0,0
19236,"DOMINANT","Arabs",0,0
19274,"DOMINANT","Arabs",0,0
19200,"DOMINANT","Arabs",0,0
19201,"DOMINANT","Arabs",0,0
19237,"DOMINANT","Arabs",0,0
19314,"DOMINANT","Arabs",0,0
19238,"DOMINANT","Arabs",0,0
19313,"DOMINANT","Arabs",0,0
19170,"DOMINANT","Arabs",0,0
19318,"DOMINANT","Arabs",0,0
19167,"DOMINANT","Arabs",0,0
19315,"DOMINANT","Arabs",0,0
19584,"DOMINANT","Arabs",0,0
19076,"DOMINANT","Arabs",0,0
19277,"DOMINANT","Arabs",0,0
19700,"DOMINANT","Arabs",0,0
19272,"DOMINANT","Arabs",0,0
19355,"DOMINANT","Arabs",0,0
19536,"DOMINANT","Arabs",0,0
19312,"DOMINANT","Arabs",0,0
19490,"DOMINANT","Arabs",0,0
19166,"DOMINANT","Arabs",0,0
19278,"DOMINANT","Arabs",0,0
19399,"DOMINANT","Arabs",0,0
19358,"DOMINANT","Arabs",0,0
19582,"DOMINANT","Arabs",0,0
19487,"DISCRIMINATED","Sahrawis",1,0
19443,"DISCRIMINATED","Sahrawis",1,0
19486,"DISCRIMINATED","Sahrawis",1,0
19533,"DISCRIMINATED","Sahrawis",1,0
19532,"DISCRIMINATED","Sahrawis",1,0
19353,"DISCRIMINATED","Sahrawis",1,0
19235,"DISCRIMINATED","Sahrawis",1,0
19698,"DISCRIMINATED","Sahrawis",1,0
19442,"DISCRIMINATED","Sahrawis",1,0
19267,"DISCRIMINATED","Sahrawis",1,0
19197,"DISCRIMINATED","Sahrawis",1,0
19232,"DISCRIMINATED","Sahrawis",1,0
19351,"DISCRIMINATED","Sahrawis",1,0
19234,"DISCRIMINATED","Sahrawis",1,0
19354,"DISCRIMINATED","Sahrawis",1,0
19309,"DISCRIMINATED","Sahrawis",1,0
19310,"DISCRIMINATED","Sahrawis",1,0
19270,"DISCRIMINATED","Sahrawis",1,0
19233,"DISCRIMINATED","Sahrawis",1,0
19635,"DISCRIMINATED","Sahrawis",1,0
19271,"DISCRIMINATED","Sahrawis",1,0
19580,"DISCRIMINATED","Sahrawis",1,0
19697,"DISCRIMINATED","Sahrawis",1,0
19196,"DISCRIMINATED","Sahrawis",1,0
19352,"DISCRIMINATED","Sahrawis",1,0
19268,"DISCRIMINATED","Sahrawis",1,0
19634,"DISCRIMINATED","Sahrawis",1,0
19231,"DISCRIMINATED","Sahrawis",1,0
19581,"DISCRIMINATED","Sahrawis",1,0
19311,"DISCRIMINATED","Sahrawis",1,0
19269,"DISCRIMINATED","Sahrawis",1,0
21211,"DOMINANT","Arabs",0,0
20767,"DOMINANT","Arabs",0,0
21541,"DOMINANT","Arabs",0,0
22100,"DOMINANT","Arabs",0,0
19851,"DOMINANT","Arabs",0,0
21210,"DOMINANT","Arabs",0,0
21216,"DOMINANT","Arabs",0,0
21539,"DOMINANT","Arabs",0,0
22103,"DOMINANT","Arabs",0,0
21779,"DOMINANT","Arabs",0,0
20761,"DOMINANT","Arabs",0,0
20166,"DOMINANT","Arabs",0,0
22099,"DOMINANT","Arabs",0,0
21613,"DOMINANT","Arabs",0,0
21206,"DOMINANT","Arabs",0,0
21130,"DOMINANT","Arabs",0,0
21535,"DOMINANT","Arabs",0,0
20578,"DOMINANT","Arabs",0,0
21209,"DOMINANT","Arabs",0,0
21543,"DOMINANT","Arabs",0,0
21207,"DOMINANT","Arabs",0,0
21293,"DOMINANT","Arabs",0,0
22104,"DOMINANT","Arabs",0,0
21783,"DOMINANT","Arabs",0,0
19852,"DOMINANT","Arabs",0,0
21214,"DOMINANT","Arabs",0,0
21780,"DOMINANT","Arabs",0,0
19853,"DOMINANT","Arabs",0,0
22299,"DOMINANT","Arabs",0,0
22022,"DOMINANT","Arabs",0,0
21205,"DOMINANT","Arabs",0,0
22105,"DOMINANT","Arabs",0,0
21713,"DOMINANT","Arabs",0,0
20503,"DOMINANT","Arabs",0,0
21307,"DOMINANT","Arabs",0,0
22478,"DOMINANT","Arabs",0,0
21784,"DOMINANT","Arabs",0,0
22101,"DOMINANT","Arabs",0,0
21781,"DOMINANT","Arabs",0,0
21470,"DOMINANT","Arabs",0,0
22024,"DOMINANT","Arabs",0,0
21204,"DOMINANT","Arabs",0,0
21790,"DOMINANT","Arabs",0,0
20941,"DOMINANT","Arabs",0,0
21540,"DOMINANT","Arabs",0,0
21536,"DOMINANT","Arabs",0,0
22025,"DOMINANT","Arabs",0,0
21208,"DOMINANT","Arabs",0,0
20765,"DOMINANT","Arabs",0,0
21624,"DOMINANT","Arabs",0,0
21290,"DOMINANT","Arabs",0,0
22580,"DOMINANT","Arabs",0,0
21623,"DOMINANT","Arabs",0,0
21627,"DOMINANT","Arabs",0,0
21863,"DOMINANT","Arabs",0,0
20764,"DOMINANT","Arabs",0,0
21709,"DOMINANT","Arabs",0,0
22479,"DOMINANT","Arabs",0,0
21860,"DOMINANT","Arabs",0,0
21710,"DOMINANT","Arabs",0,0
21131,"DOMINANT","Arabs",0,0
21119,"DOMINANT","Arabs",0,0
20500,"DOMINANT","Arabs",0,0
22203,"DOMINANT","Arabs",0,0
21711,"DOMINANT","Arabs",0,0
20577,"DOMINANT","Arabs",0,0
20670,"DOMINANT","Arabs",0,0
20762,"DOMINANT","Arabs",0,0
21125,"DOMINANT","Arabs",0,0
20497,"DOMINANT","Arabs",0,0
22026,"DOMINANT","Arabs",0,0
21202,"DOMINANT","Arabs",0,0
21292,"DOMINANT","Arabs",0,0
22392,"DOMINANT","Arabs",0,0
21778,"DOMINANT","Arabs",0,0
22196,"DOMINANT","Arabs",0,0
22668,"DOMINANT","Arabs",0,0
19931,"DOMINANT","Arabs",0,0
22102,"DOMINANT","Arabs",0,0
20329,"DOMINANT","Arabs",0,0
19930,"DOMINANT","Arabs",0,0
20498,"DOMINANT","Arabs",0,0
21215,"DOMINANT","Arabs",0,0
20763,"DOMINANT","Arabs",0,0
22016,"DOMINANT","Arabs",0,0
22295,"DOMINANT","Arabs",0,0
19850,"DOMINANT","Arabs",0,0
22197,"DOMINANT","Arabs",0,0
21782,"DOMINANT","Arabs",0,0
20502,"DOMINANT","Arabs",0,0
20252,"DOMINANT","Arabs",0,0
19854,"DOMINANT","Arabs",0,0
21773,"DOMINANT","Arabs",0,0
22385,"DOMINANT","Arabs",0,0
20766,"DOMINANT","Arabs",0,0
20673,"DOMINANT","Arabs",0,0
21862,"DOMINANT","Arabs",0,0
21777,"DOMINANT","Arabs",0,0
22027,"DOMINANT","Arabs",0,0
22023,"DOMINANT","Arabs",0,0
21289,"DOMINANT","Arabs",0,0
21534,"DOMINANT","Arabs",0,0
21791,"DOMINANT","Arabs",0,0
20669,"DOMINANT","Arabs",0,0
20579,"DOMINANT","Arabs",0,0
20501,"DOMINANT","Arabs",0,0
20499,"DOMINANT","Arabs",0,0
21776,"DOMINANT","Arabs",0,0
20494,"DOMINANT","Arabs",0,0
21701,"DOMINANT","Arabs",0,0
20496,"DOMINANT","Arabs",0,0
21618,"DOMINANT","Arabs",0,0
21203,"DOMINANT","Arabs",0,0
22192,"DOMINANT","Arabs",0,0
21288,"DOMINANT","Arabs",0,0
21287,"DOMINANT","Arabs",0,0
21301,"DOMINANT","Arabs",0,0
22386,"DOMINANT","Arabs",0,0
20940,"DOMINANT","Arabs",0,0
20943,"DOMINANT","Arabs",0,0
22202,"DOMINANT","Arabs",0,0
19926,"DOMINANT","Arabs",0,0
21212,"DOMINANT","Arabs",0,0
22021,"DOMINANT","Arabs",0,0
22020,"DOMINANT","Arabs",0,0
20591,"DOMINANT","Arabs",0,0
22013,"DOMINANT","Arabs",0,0
22298,"DOMINANT","Arabs",0,0
21306,"DOMINANT","Arabs",0,0
21787,"DOMINANT","Arabs",0,0
21302,"DOMINANT","Arabs",0,0
22389,"DOMINANT","Arabs",0,0
22388,"DOMINANT","Arabs",0,0
21468,"DOMINANT","Arabs",0,0
21462,"DOMINANT","Arabs",0,0
21775,"DOMINANT","Arabs",0,0
22390,"DOMINANT","Arabs",0,0
20672,"DOMINANT","Arabs",0,0
21861,"DOMINANT","Arabs",0,0
20862,"DOMINANT","Arabs",0,0
21291,"DOMINANT","Arabs",0,0
21471,"DOMINANT","Arabs",0,0
21625,"DOMINANT","Arabs",0,0
21774,"DOMINANT","Arabs",0,0
21704,"DOMINANT","Arabs",0,0
21037,"DOMINANT","Arabs",0,0
22294,"DOMINANT","Arabs",0,0
21703,"DOMINANT","Arabs",0,0
21700,"DOMINANT","Arabs",0,0
22889,"DOMINANT","Arabs",0,0
20934,"DOMINANT","Arabs",0,0
19773,"DOMINANT","Arabs",0,0
21299,"DOMINANT","Arabs",0,0
20495,"DOMINANT","Arabs",0,0
21622,"DOMINANT","Arabs",0,0
20674,"DOMINANT","Arabs",0,0
22581,"DOMINANT","Arabs",0,0
22387,"DOMINANT","Arabs",0,0
20936,"DOMINANT","Arabs",0,0
20938,"DOMINANT","Arabs",0,0
20942,"DOMINANT","Arabs",0,0
20585,"DOMINANT","Arabs",0,0
20330,"DOMINANT","Arabs",0,0
21120,"DOMINANT","Arabs",0,0
21124,"DOMINANT","Arabs",0,0
22014,"DOMINANT","Arabs",0,0
20587,"DOMINANT","Arabs",0,0
21126,"DOMINANT","Arabs",0,0
22297,"DOMINANT","Arabs",0,0
21391,"DOMINANT","Arabs",0,0
20676,"DOMINANT","Arabs",0,0
21127,"DOMINANT","Arabs",0,0
21772,"DOMINANT","Arabs",0,0
20087,"DOMINANT","Arabs",0,0
21464,"DOMINANT","Arabs",0,0
22384,"DOMINANT","Arabs",0,0
20089,"DOMINANT","Arabs",0,0
21859,"DOMINANT","Arabs",0,0
22028,"DOMINANT","Arabs",0,0
21129,"DOMINANT","Arabs",0,0
20854,"DOMINANT","Arabs",0,0
20164,"DOMINANT","Arabs",0,0
22578,"DOMINANT","Arabs",0,0
21621,"DOMINANT","Arabs",0,0
21707,"DOMINANT","Arabs",0,0
21038,"DOMINANT","Arabs",0,0
21705,"DOMINANT","Arabs",0,0
21702,"DOMINANT","Arabs",0,0
21867,"DOMINANT","Arabs",0,0
21944,"DOMINANT","Arabs",0,0
21697,"DOMINANT","Arabs",0,0
21788,"DOMINANT","Arabs",0,0
21789,"DOMINANT","Arabs",0,0
20248,"DOMINANT","Arabs",0,0
21298,"DOMINANT","Arabs",0,0
22195,"DOMINANT","Arabs",0,0
21461,"DOMINANT","Arabs",0,0
22111,"DOMINANT","Arabs",0,0
21300,"DOMINANT","Arabs",0,0
21305,"DOMINANT","Arabs",0,0
21712,"DOMINANT","Arabs",0,0
20328,"DOMINANT","Arabs",0,0
21537,"DOMINANT","Arabs",0,0
21542,"DOMINANT","Arabs",0,0
21213,"DOMINANT","Arabs",0,0
21122,"DOMINANT","Arabs",0,0
21121,"DOMINANT","Arabs",0,0
22012,"DOMINANT","Arabs",0,0
20590,"DOMINANT","Arabs",0,0
21128,"DOMINANT","Arabs",0,0
22579,"DOMINANT","Arabs",0,0
21370,"DOMINANT","Arabs",0,0
21373,"DOMINANT","Arabs",0,0
20413,"DOMINANT","Arabs",0,0
21467,"DOMINANT","Arabs",0,0
21936,"DOMINANT","Arabs",0,0
20411,"DOMINANT","Arabs",0,0
21463,"DOMINANT","Arabs",0,0
20856,"DOMINANT","Arabs",0,0
21858,"DOMINANT","Arabs",0,0
21469,"DOMINANT","Arabs",0,0
20851,"DOMINANT","Arabs",0,0
22296,"DOMINANT","Arabs",0,0
21615,"DOMINANT","Arabs",0,0
20679,"DOMINANT","Arabs",0,0
20677,"DOMINANT","Arabs",0,0
21708,"DOMINANT","Arabs",0,0
21039,"DOMINANT","Arabs",0,0
21387,"DOMINANT","Arabs",0,0
19774,"DOMINANT","Arabs",0,0
21785,"DOMINANT","Arabs",0,0
21296,"DOMINANT","Arabs",0,0
22191,"DOMINANT","Arabs",0,0
21617,"DOMINANT","Arabs",0,0
21865,"DOMINANT","Arabs",0,0
21460,"DOMINANT","Arabs",0,0
21372,"DOMINANT","Arabs",0,0
22775,"DOMINANT","Arabs",0,0
21620,"DOMINANT","Arabs",0,0
22669,"DOMINANT","Arabs",0,0
21626,"DOMINANT","Arabs",0,0
20580,"DOMINANT","Arabs",0,0
21628,"DOMINANT","Arabs",0,0
19929,"DOMINANT","Arabs",0,0
22019,"DOMINANT","Arabs",0,0
22015,"DOMINANT","Arabs",0,0
22018,"DOMINANT","Arabs",0,0
21118,"DOMINANT","Arabs",0,0
20853,"DOMINANT","Arabs",0,0
21941,"DOMINANT","Arabs",0,0
22393,"DOMINANT","Arabs",0,0
22109,"DOMINANT","Arabs",0,0
22482,"DOMINANT","Arabs",0,0
21852,"DOMINANT","Arabs",0,0
20414,"DOMINANT","Arabs",0,0
21465,"DOMINANT","Arabs",0,0
21856,"DOMINANT","Arabs",0,0
21932,"DOMINANT","Arabs",0,0
20415,"DOMINANT","Arabs",0,0
21694,"DOMINANT","Arabs",0,0
21857,"DOMINANT","Arabs",0,0
20244,"DOMINANT","Arabs",0,0
20249,"DOMINANT","Arabs",0,0
20586,"DOMINANT","Arabs",0,0
20163,"DOMINANT","Arabs",0,0
20165,"DOMINANT","Arabs",0,0
21866,"DOMINANT","Arabs",0,0
19776,"DOMINANT","Arabs",0,0
19775,"DOMINANT","Arabs",0,0
21297,"DOMINANT","Arabs",0,0
21295,"DOMINANT","Arabs",0,0
21614,"DOMINANT","Arabs",0,0
20171,"DOMINANT","Arabs",0,0
21616,"DOMINANT","Arabs",0,0
22017,"DOMINANT","Arabs",0,0
20588,"DOMINANT","Arabs",0,0
21286,"DOMINANT","Arabs",0,0
20008,"DOMINANT","Arabs",0,0
20950,"DOMINANT","Arabs",0,0
21619,"DOMINANT","Arabs",0,0
20250,"DOMINANT","Arabs",0,0
20251,"DOMINANT","Arabs",0,0
22011,"DOMINANT","Arabs",0,0
22201,"DOMINANT","Arabs",0,0
22485,"DOMINANT","Arabs",0,0
21123,"DOMINANT","Arabs",0,0
22486,"DOMINANT","Arabs",0,0
21938,"DOMINANT","Arabs",0,0
21942,"DOMINANT","Arabs",0,0
20246,"DOMINANT","Arabs",0,0
20090,"DOMINANT","Arabs",0,0
20675,"DOMINANT","Arabs",0,0
20334,"DOMINANT","Arabs",0,0
20406,"DOMINANT","Arabs",0,0
21849,"DOMINANT","Arabs",0,0
20490,"DOMINANT","Arabs",0,0
21935,"DOMINANT","Arabs",0,0
21855,"DOMINANT","Arabs",0,0
21854,"DOMINANT","Arabs",0,0
20671,"DOMINANT","Arabs",0,0
20168,"DOMINANT","Arabs",0,0
21030,"DOMINANT","Arabs",0,0
20332,"DOMINANT","Arabs",0,0
21117,"DOMINANT","Arabs",0,0
21371,"DOMINANT","Arabs",0,0
20678,"DOMINANT","Arabs",0,0
21036,"DOMINANT","Arabs",0,0
21706,"DOMINANT","Arabs",0,0
21033,"DOMINANT","Arabs",0,0
21386,"DOMINANT","Arabs",0,0
21389,"DOMINANT","Arabs",0,0
20493,"DOMINANT","Arabs",0,0
20170,"DOMINANT","Arabs",0,0
20947,"DOMINANT","Arabs",0,0
21546,"DOMINANT","Arabs",0,0
20855,"DOMINANT","Arabs",0,0
21024,"DOMINANT","Arabs",0,0
21939,"DOMINANT","Arabs",0,0
22108,"DOMINANT","Arabs",0,0
20247,"DOMINANT","Arabs",0,0
20935,"DOMINANT","Arabs",0,0
20939,"DOMINANT","Arabs",0,0
22199,"DOMINANT","Arabs",0,0
22200,"DOMINANT","Arabs",0,0
22484,"DOMINANT","Arabs",0,0
21547,"DOMINANT","Arabs",0,0
20850,"DOMINANT","Arabs",0,0
20849,"DOMINANT","Arabs",0,0
21696,"DOMINANT","Arabs",0,0
20245,"DOMINANT","Arabs",0,0
22106,"DOMINANT","Arabs",0,0
22577,"DOMINANT","Arabs",0,0
21219,"DOMINANT","Arabs",0,0
21221,"DOMINANT","Arabs",0,0
20404,"DOMINANT","Arabs",0,0
21466,"DOMINANT","Arabs",0,0
21851,"DOMINANT","Arabs",0,0
21934,"DOMINANT","Arabs",0,0
20409,"DOMINANT","Arabs",0,0
21946,"DOMINANT","Arabs",0,0
20167,"DOMINANT","Arabs",0,0
21456,"DOMINANT","Arabs",0,0
20589,"DOMINANT","Arabs",0,0
22113,"DOMINANT","Arabs",0,0
21459,"DOMINANT","Arabs",0,0
21473,"DOMINANT","Arabs",0,0
22391,"DOMINANT","Arabs",0,0
21294,"DOMINANT","Arabs",0,0
22291,"DOMINANT","Arabs",0,0
21786,"DOMINANT","Arabs",0,0
20169,"DOMINANT","Arabs",0,0
21388,"DOMINANT","Arabs",0,0
20583,"DOMINANT","Arabs",0,0
21115,"DOMINANT","Arabs",0,0
21937,"DOMINANT","Arabs",0,0
22114,"DOMINANT","Arabs",0,0
20492,"DOMINANT","Arabs",0,0
20852,"DOMINANT","Arabs",0,0
21930,"DOMINANT","Arabs",0,0
22774,"DOMINANT","Arabs",0,0
20949,"DOMINANT","Arabs",0,0
21303,"DOMINANT","Arabs",0,0
20937,"DOMINANT","Arabs",0,0
21931,"DOMINANT","Arabs",0,0
20327,"DOMINANT","Arabs",0,0
20088,"DOMINANT","Arabs",0,0
20944,"DOMINANT","Arabs",0,0
21699,"DOMINANT","Arabs",0,0
21381,"DOMINANT","Arabs",0,0
19928,"DOMINANT","Arabs",0,0
21631,"DOMINANT","Arabs",0,0
21472,"DOMINANT","Arabs",0,0
22573,"DOMINANT","Arabs",0,0
21026,"DOMINANT","Arabs",0,0
21850,"DOMINANT","Arabs",0,0
20412,"DOMINANT","Arabs",0,0
21864,"DOMINANT","Arabs",0,0
20084,"DOMINANT","Arabs",0,0
21029,"DOMINANT","Arabs",0,0
21031,"DOMINANT","Arabs",0,0
20582,"DOMINANT","Arabs",0,0
19927,"DOMINANT","Arabs",0,0
20407,"DOMINANT","Arabs",0,0
20408,"DOMINANT","Arabs",0,0
21545,"DOMINANT","Arabs",0,0
22110,"DOMINANT","Arabs",0,0
20007,"DOMINANT","Arabs",0,0
21034,"DOMINANT","Arabs",0,0
21035,"DOMINANT","Arabs",0,0
21304,"DOMINANT","Arabs",0,0
21032,"DOMINANT","Arabs",0,0
20584,"DOMINANT","Arabs",0,0
22483,"DOMINANT","Arabs",0,0
22572,"DOMINANT","Arabs",0,0
22115,"DOMINANT","Arabs",0,0
22204,"DOMINANT","Arabs",0,0
21380,"DOMINANT","Arabs",0,0
21376,"DOMINANT","Arabs",0,0
21025,"DOMINANT","Arabs",0,0
21940,"DOMINANT","Arabs",0,0
21218,"DOMINANT","Arabs",0,0
21369,"DOMINANT","Arabs",0,0
20847,"DOMINANT","Arabs",0,0
20010,"DOMINANT","Arabs",0,0
21374,"DOMINANT","Arabs",0,0
20848,"DOMINANT","Arabs",0,0
21382,"DOMINANT","Arabs",0,0
22292,"DOMINANT","Arabs",0,0
20410,"DOMINANT","Arabs",0,0
21632,"DOMINANT","Arabs",0,0
21454,"DOMINANT","Arabs",0,0
21630,"DOMINANT","Arabs",0,0
20331,"DOMINANT","Arabs",0,0
22207,"DOMINANT","Arabs",0,0
22293,"DOMINANT","Arabs",0,0
22283,"DOMINANT","Arabs",0,0
21390,"DOMINANT","Arabs",0,0
21698,"DOMINANT","Arabs",0,0
22289,"DOMINANT","Arabs",0,0
21538,"DOMINANT","Arabs",0,0
20325,"DOMINANT","Arabs",0,0
21943,"DOMINANT","Arabs",0,0
20083,"DOMINANT","Arabs",0,0
22112,"DOMINANT","Arabs",0,0
20011,"DOMINANT","Arabs",0,0
21453,"DOMINANT","Arabs",0,0
21116,"DOMINANT","Arabs",0,0
21929,"DOMINANT","Arabs",0,0
21220,"DOMINANT","Arabs",0,0
20333,"DOMINANT","Arabs",0,0
21945,"DOMINANT","Arabs",0,0
20326,"DOMINANT","Arabs",0,0
20405,"DOMINANT","Arabs",0,0
21933,"DOMINANT","Arabs",0,0
21113,"DOMINANT","Arabs",0,0
21458,"DOMINANT","Arabs",0,0
21455,"DOMINANT","Arabs",0,0
20946,"DOMINANT","Arabs",0,0
