"ID","x","y","RailKM","PlaceboKM","RailKM_military","RailKM_mining","dist2rail","dist2placebo"
24503,15.75,2.25,0,0,0,0,492.385893009902,34.8686290402493
24504,15.75,2.75,0,0,0,0,479.368716160863,78.7723957370069
24505,15.75,3.25,0,6.22381035127922,0,0,472.562952849135,23.3252583947811
24506,15.75,3.75,0,12.9714904093086,0,0,468.458603160252,29.4065966833037
24507,15.75,4.25,0,0,0,0,470.116378315701,76.9336443693278
24508,15.75,4.75,0,0,0,0,478.263938130805,124.450094477137
24509,15.75,5.25,0,0,0,0,492.579352078027,171.954393509676
24510,15.75,5.75,0,0,0,0,512.546074383757,177.488542227113
24511,15.75,6.25,0,0,0,0,537.534718069393,181.99867164962
24512,15.75,6.75,0,0,0,0,566.881556854745,172.262952829181
24513,15.75,7.25,0,0,0,0,599.947375959418,151.966573470228
24514,15.75,7.75,0,0,0,0,636.15252270475,148.307787768927
24515,15.75,8.25,0,0,0,0,674.992021618284,147.801936673159
24516,15.75,8.75,0,0,0,0,716.037317204904,155.896709176669
24517,15.75,9.25,0,0,0,0,704.668182587029,173.665339361909
24518,15.75,9.75,0,0,0,0,673.987584031959,182.261780839286
24519,15.75,10.25,0,0,0,0,646.611035888047,160.891244392997
24520,15.75,10.75,0,0,0,0,622.99103317086,157.269078945339
24521,15.75,11.25,0,0,0,0,603.568766106188,121.193013475497
24522,15.75,11.75,0,0,0,0,588.759814939995,86.9800559829669
24523,15.75,12.25,0,0,0,0,578.918321642527,80.2579518923285
24524,15.75,12.75,0,0,0,0,574.299719354852,107.233444698656
24525,15.75,13.25,0,0,0,0,575.029872371909,150.793065434907
24526,15.75,13.75,0,0,0,0,581.088618372366,200.399474977937
24527,15.75,14.25,0,0,0,0,592.312460902817,252.51379085712
24528,15.75,14.75,0,0,0,0,608.415613510272,305.856736913942
24529,15.75,15.25,0,0,0,0,629.023450657658,359.882392328184
24530,15.75,15.75,0,0,0,0,653.710085032255,414.323777786467
24531,15.75,16.25,0,0,0,0,682.032752087284,469.036153169838
24532,15.75,16.75,0,0,0,0,713.558612986262,523.934630066252
24533,15.75,17.25,0,0,0,0,747.882695174193,578.966271451563
24534,15.75,17.75,0,0,0,0,784.637853627475,634.096407087433
24535,15.75,18.25,0,0,0,0,823.498628812819,689.301404600863
24536,15.75,18.75,0,0,0,0,864.181003219309,744.564612350035
24537,15.75,19.25,0,0,0,0,906.43973543231,799.873965056037
24538,15.75,19.75,0,0,0,0,950.064493695279,855.220509665486
24539,15.75,20.25,0,0,0,0,994.875588959319,910.597464423719
24540,15.75,20.75,0,0,0,0,1040.71978239344,965.999599305882
24541,15.75,21.25,0,0,0,0,1087.46641811478,1021.42281684083
24542,15.75,21.75,0,0,0,0,1135.00398947442,1076.8638616766
24543,15.75,22.25,0,0,0,0,1183.23716330745,1132.32011505745
24544,15.75,22.75,0,0,0,0,1232.0842411876,1187.78944662683
24545,15.75,23.25,0,0,0,0,1281.47501522581,1243.27010574821
24546,15.75,23.75,0,0,0,0,1331.34896839225,1298.76064058404
24547,15.75,24.25,0,0,0,0,1381.65376940204,1354.25983700564
24548,15.75,24.75,0,0,0,0,1432.34401605064,1409.76667189117
24549,15.75,25.25,0,0,0,0,1483.38018629094,1465.28027701013
24550,15.75,25.75,0,0,0,0,1534.72776208614,1520.79991079841
24551,15.75,26.25,0,0,0,0,1586.35649652403,1576.32493608457
24552,15.75,26.75,0,0,0,0,1638.23979956018,1631.85480235381
24553,15.75,27.25,0,0,0,0,1684.5846343803,1687.38903150724
24554,15.75,27.75,0,0,0,0,1702.19678655744,1742.92720633867
24555,15.75,28.25,0,0,0,0,1721.38693568718,1798.46896114284
24556,15.75,28.75,0,0,0,0,1742.10291063633,1854.01397400915
24557,15.75,29.25,0,0,0,0,1764.29093779062,1909.56196045836
24558,15.75,29.75,0,0,0,0,1787.89618447417,1965.11266815697
24559,15.75,30.25,0,0,0,0,1812.86326054494,2020.66587250236
24560,15.75,30.75,0,0,0,0,1839.13667256931,2076.22137291578
24561,15.75,31.25,0,0,0,0,1866.66122731332,2131.77898971435
24612,16.25,-28.25,22.1720558621964,0,0,22.1720558621964,16.4877036683687,190.927972295649
24613,16.25,-27.75,0,0,0,0,68.2364455283705,224.031062827134
24614,16.25,-27.25,0,0,0,0,62.5759195850889,202.27723210092
24615,16.25,-26.75,59.9477214866077,0,59.9477214866077,0,8.17548612667717,189.310089070593
24616,16.25,-26.25,0,0,0,0,44.4726744071584,192.200189632216
24617,16.25,-25.75,0,0,0,0,97.8014298231363,210.294764126558
24618,16.25,-25.25,0,0,0,0,152.19630481341,240.181669716114
24619,16.25,-24.75,0,0,0,0,155.161754205208,278.084434301988
24620,16.25,-24.25,0,0,0,0,132.808604302548,261.00990292639
24621,16.25,-23.75,0,0,0,0,106.98015215438,207.866308654563
24622,16.25,-23.25,0,0,0,0,92.2978124111484,156.437121202198
24623,16.25,-22.75,0,0,0,0,84.6402961369103,109.172713250902
24624,16.25,-22.25,0,0,0,0,37.6047579497375,74.359809800656
24625,16.25,-21.75,53.1052575446049,0,53.1052575446049,0,17.9731137134264,69.673505670552
24626,16.25,-21.25,35.7520675225878,0,0,35.7520675225878,22.4543132131766,84.5926278003235
24627,16.25,-20.75,46.5426686454744,0,0,46.5426686454744,5.64246183857478,58.0498582530831
24628,16.25,-20.25,50.1729746188163,12.6205215242785,0,50.1729746188163,7.89522999210139,18.9888910827065
24629,16.25,-19.75,0,0,0,0,41.729721171022,38.7620986121482
24630,16.25,-19.25,0,0,0,0,96.4855355508893,45.656635980669
24631,16.25,-18.75,0,0,0,0,150.737240513203,67.0850164470286
24632,16.25,-18.25,0,0,0,0,181.81283737529,98.4444169182047
24633,16.25,-17.75,0,0,0,0,220.733301653768,135.787574473053
24634,16.25,-17.25,0,0,0,0,265.653193793937,172.311937663815
24635,16.25,-16.75,0,0,0,0,239.458341260944,161.114006189536
24636,16.25,-16.25,0,0,0,0,186.090667984619,112.53088805981
24637,16.25,-15.75,0,0,0,0,133.813591203574,57.6687178181489
24638,16.25,-15.25,0,10.847642887972,0,0,83.0218375192783,2.61907607555043
24639,16.25,-14.75,10.4921927306386,0,10.4921927306386,0,28.2806698042466,52.4327749133188
24640,16.25,-14.25,10.7741398373409,0,10.7741398373409,0,23.4557761375309,107.487249926462
24641,16.25,-13.75,0,0,0,0,78.1043994562912,162.681235560205
24642,16.25,-13.25,0,0,0,0,59.0525348043338,154.491662437274
24643,16.25,-12.75,26.9026078288092,0,0,26.9026078288092,16.8946818376403,119.66722070822
24644,16.25,-12.25,24.303324342825,0,0,24.303324342825,24.8727349054541,104.663427479584
24645,16.25,-11.75,0,0,0,0,73.3377803444787,82.2662755655376
24646,16.25,-11.25,0,0,0,0,120.74376940091,83.3804041389325
24647,16.25,-10.75,0,0,0,0,136.481764252948,115.406714883031
24648,16.25,-10.25,0,0,0,0,81.0409727774859,79.7048287646058
24649,16.25,-9.75,3.9634515506147,5.5191649501893,0,0,26.2712517017973,25.7961326186124
24650,16.25,-9.25,9.73135483406159,0,0,0,28.345443967609,34.0615669887704
24651,16.25,-8.75,0,0,0,0,82.6741232137592,88.527449931226
24652,16.25,-8.25,0,0,0,0,137.962370519459,133.651303964986
24653,16.25,-7.75,0,0,0,0,193.427995780131,79.4352347890952
24654,16.25,-7.25,0,9.33882726900151,0,0,246.421278983689,28.474144169364
24655,16.25,-6.75,0,0,0,0,211.341375855298,38.6491288077335
24656,16.25,-6.25,0,0,0,0,174.998157024925,91.4269727166936
24657,16.25,-5.75,0,0,0,0,145.887898371477,132.519942629332
24658,16.25,-5.25,0,0,0,0,126.119956687404,77.5428466276512
24659,16.25,-4.75,0,11.1152545217488,0,0,104.760619838937,22.7122661995378
24660,16.25,-4.25,0,0,0,0,99.9657166529836,32.1193577539134
24661,16.25,-3.75,0,12.0245765853341,0,0,119.212851506129,5.72175210774324
24662,16.25,-3.25,0,0,0,0,156.084667635408,57.0358136450561
24663,16.25,-2.75,0,0,0,0,199.997648246707,108.353955502387
24664,16.25,-2.25,0,0,0,0,248.629332510747,159.675701154609
24665,16.25,-1.75,0,0,0,0,299.692534103527,211.000498237579
24666,16.25,-1.25,0,0,0,0,352.131039783596,262.327657591824
24667,16.25,-0.75,0,0,0,0,405.411528364214,263.360898616089
24668,16.25,-0.25,0,0,0,0,458.886315494407,208.01482637825
24669,16.25,0.25,0,0,0,0,511.926594806759,152.851310852058
24670,16.25,0.75,0,0,0,0,565.295330186333,98.1785548521399
24671,16.25,1.25,0,0,0,0,584.618611713599,45.7895643957663
24672,16.25,1.75,0,11.3463879903571,0,0,562.822598128639,26.999022948399
24673,16.25,2.25,0,0,0,0,545.827529830097,56.6306167598891
24674,16.25,2.75,0,0,0,0,534.091911427874,89.8114370374032
24675,16.25,3.25,0,0,0,0,527.966581636141,38.3618229375284
24676,16.25,3.75,0,12.0501943569973,0,0,523.915301740875,11.0264692679652
24677,16.25,4.25,0,0,0,0,525.366504854263,60.4074748133492
24678,16.25,4.75,0,0,0,0,532.6358310888,111.444147372269
24679,16.25,5.25,0,0,0,0,545.490728383437,164.928864543718
24680,16.25,5.75,0,0,0,0,563.549093776687,218.467856492255
24681,16.25,6.25,0,0,0,0,586.330337642665,237.225822548322
24682,16.25,6.75,0,0,0,0,613.30839092775,221.821866502482
24683,16.25,7.25,0,0,0,0,643.955999485197,206.196151036629
24684,16.25,7.75,0,0,0,0,677.775552975576,203.394965083092
24685,16.25,8.25,0,0,0,0,714.316658804328,202.821472005805
24686,16.25,8.75,0,0,0,0,753.183303565668,208.723243826672
24687,16.25,9.25,0,0,0,0,750.057949699938,225.67993197617
24688,16.25,9.75,0,0,0,0,721.22137564085,230.961840147733
24689,16.25,10.25,0,0,0,0,695.626137911758,214.425882118666
24690,16.25,10.75,0,0,0,0,673.641810074218,199.062814978228
24691,16.25,11.25,0,0,0,0,655.63173522884,162.40085741263
24692,16.25,11.75,0,0,0,0,641.930510537128,138.011716929529
24693,16.25,12.25,0,0,0,0,632.81807508426,133.797277351362
24694,16.25,12.75,0,0,0,0,628.494058778924,151.451215739079
24695,16.25,13.25,0,0,0,0,629.057214200578,184.809393517004
24696,16.25,13.75,0,0,0,0,634.494528318022,227.05249366105
24697,16.25,14.25,0,0,0,0,644.682684539746,274.102972315803
24698,16.25,14.75,0,0,0,0,659.401507429819,323.872390592934
24699,16.25,15.25,0,0,0,0,678.356142034427,375.280551699036
24700,16.25,15.75,0,0,0,0,701.203166732111,427.736999102226
24701,16.25,16.25,0,0,0,0,727.575988170385,480.898813441277
24702,16.25,16.75,0,0,0,0,757.106241262025,534.555588467705
24703,16.25,17.25,0,0,0,0,789.439673654532,588.571971043811
24704,16.25,17.75,0,0,0,0,824.246457074048,642.857318572523
24705,16.25,18.25,0,0,0,0,861.22675318374,697.348820464032
24706,16.25,18.75,0,0,0,0,900.112704706303,752.001662586679
24707,16.25,19.25,0,0,0,0,940.668002390839,806.783056795536
24708,16.25,19.75,0,0,0,0,982.685979450289,861.668484536367
24709,16.25,20.25,0,0,0,0,1025.98693732277,916.639257970658
24710,16.25,20.75,0,0,0,0,1070.41517994198,971.680892007885
24711,16.25,21.25,0,0,0,0,1115.83605485899,1026.78199060921
24712,16.25,21.75,0,0,0,0,1162.13317109563,1081.93346806112
24713,16.25,22.25,0,0,0,0,1209.20587762899,1137.12799370615
24714,16.25,22.75,0,0,0,0,1256.96703233958,1192.35958897632
24715,16.25,23.25,0,0,0,0,1305.34105943797,1247.62333026473
24716,16.25,23.75,0,0,0,0,1354.26227623263,1302.91512665006
24717,16.25,24.25,0,0,0,0,1403.67346215774,1358.23155141401
24718,16.25,24.75,0,0,0,0,1453.52464053828,1413.56971278632
24719,16.25,25.25,0,0,0,0,1503.77204422015,1468.92715368168
24720,16.25,25.75,0,0,0,0,1554.37723842831,1524.30177312988
24721,16.25,26.25,0,0,0,0,1605.3063771286,1579.69176412347
24722,16.25,26.75,0,0,0,0,1620.91552714553,1635.09556402195
24723,16.25,27.25,0,0,0,0,1637.56715706076,1690.51181465408
24724,16.25,27.75,0,0,0,0,1655.88169980806,1745.93932997853
24725,16.25,28.25,0,0,0,0,1675.80461335111,1801.37706968612
24726,16.25,28.75,0,0,0,0,1697.27923686629,1856.82411750922
24727,16.25,29.25,0,0,0,0,1720.24743350906,1912.27966328869
24728,16.25,29.75,0,0,0,0,1744.6501883919,1967.74298806104
24729,16.25,30.25,0,0,0,0,1770.42815341462,2023.21345158919
24730,16.25,30.75,0,0,0,0,1797.52213366648,2078.6904818826
24731,16.25,31.25,0,0,0,0,1825.87351287915,2134.17356634651
24785,16.75,-28.75,9.36739288619452,0,0,9.36739288619452,25.9157072031234,123.135461190942
24786,16.75,-28.25,0,0,0,0,35.974157408467,150.50686308219
24787,16.75,-27.75,0,0,0,0,89.2606012299497,188.091455563512
24788,16.75,-27.25,0,0,0,0,62.9690416190947,157.298000979434
24789,16.75,-26.75,53.9731166618458,0,53.9731166618458,0,9.95530719259643,139.975563836635
24790,16.75,-26.25,0,0,0,0,41.771219138244,143.613556905831
24791,16.75,-25.75,0,0,0,0,97.0359338890091,166.846476946532
24792,16.75,-25.25,0,0,0,0,108.299923973637,203.056243018727
24793,16.75,-24.75,0,0,0,0,114.17811520622,246.591010534327
24794,16.75,-24.25,0,0,0,0,85.0342875997918,252.597858123819
24795,16.75,-23.75,0,0,0,0,63.3190230350894,197.158655137978
24796,16.75,-23.25,0,0,0,0,42.9485371588749,141.843412062408
24797,16.75,-22.75,0,0,0,0,33.9068989505967,86.8891977202455
24798,16.75,-22.25,19.1874103234809,0,19.1874103234809,0,27.5894409852965,34.08918747173
24799,16.75,-21.75,48.2248059969365,9.70799511532052,48.2248059969365,0,16.4994000949862,18.2791062434212
24800,16.75,-21.25,0,0,0,0,69.5847265848461,35.6421421202473
24801,16.75,-20.75,11.3412040437884,8.73946508166819,0,11.3412040437884,31.8424136159001,24.8504465535351
24802,16.75,-20.25,8.56527883352131,2.56389630592148,0,8.56527883352131,6.79899078681003,20.0507826092578
24803,16.75,-19.75,0,0,0,0,41.7550779169077,74.2553490370356
24804,16.75,-19.25,0,0,0,0,75.0405778736956,97.8325137447047
24805,16.75,-18.75,0,0,0,0,106.513065420559,114.947080921457
24806,16.75,-18.25,0,0,0,0,144.20452571348,139.524794059274
24807,16.75,-17.75,0,0,0,0,190.857597805874,174.962547382471
24808,16.75,-17.25,0,0,0,0,240.854200644146,193.023949181503
24809,16.75,-16.75,0,0,0,0,232.17807038405,140.432541493046
24810,16.75,-16.25,0,0,0,0,176.599914035811,87.8309845451701
24811,16.75,-15.75,0,0,0,0,121.039566748125,37.9900306601426
24812,16.75,-15.25,0,12.2433174242996,0,0,65.5423344934541,10.6665656960983
24813,16.75,-14.75,59.0295314807229,0,59.0295314807229,0,11.0936565499391,60.6674420538547
24814,16.75,-14.25,0,0,0,0,38.7662047644836,112.894578685342
24815,16.75,-13.75,0,0,0,0,86.67445958505,144.062616903708
24816,16.75,-13.25,0,0,0,0,86.7930732188835,124.429465234895
24817,16.75,-12.75,0,0,0,0,38.5272420267063,76.9329645024607
24818,16.75,-12.25,79.163189049773,0,0,79.163189049773,2.11082166571223,50.365832194394
24819,16.75,-11.75,0,0,0,0,53.3144193701042,73.0534044341117
24820,16.75,-11.25,0,0,0,0,108.893249860244,119.661729738178
24821,16.75,-10.75,0,0,0,0,144.084933915162,138.379385394479
24822,16.75,-10.25,0,0,0,0,93.2962095099535,83.085841483035
24823,16.75,-9.75,0,11.0389040817822,0,0,53.1973742082899,27.7916846252367
24824,16.75,-9.25,0,6.91356604680566,0,0,56.0160863414071,27.5037245841955
24825,16.75,-8.75,0,0,0,0,98.0748333832506,82.8000702689269
24826,16.75,-8.25,0,0,0,0,148.984947746061,138.096986684619
24827,16.75,-7.75,0,0,0,0,202.344375938501,106.708162422985
24828,16.75,-7.25,0,0,0,0,256.62912706771,76.7670078060291
24829,16.75,-6.75,0,0,0,0,252.381795843556,81.1271521318649
24830,16.75,-6.25,0,0,0,0,222.551470319021,115.982567235031
24831,16.75,-5.75,0,0,0,0,195.702821749204,129.05872163371
24832,16.75,-5.25,0,0,0,0,178.543834528123,73.5550383402255
24833,16.75,-4.75,0,3.57828947271345,0,0,158.036585670144,18.051081628666
24834,16.75,-4.25,0,0,0,0,154.952564597902,37.4528797072943
24835,16.75,-3.75,0,12.0254839180015,0,0,168.629803174146,15.6386781462785
24836,16.75,-3.25,0,1.86646880736265,0,0,196.644400276472,35.675033061563
24837,16.75,-2.75,0,0,0,0,234.523435024694,86.9930814327877
24838,16.75,-2.25,0,0,0,0,277.279425713679,138.399025082504
24839,16.75,-1.75,0,0,0,0,323.866138428644,191.362693173197
24840,16.75,-1.25,0,0,0,0,372.928265984997,244.70459280905
24841,16.75,-0.75,0,0,0,0,423.606571380933,273.718505973896
24842,16.75,-0.25,0,0,0,0,475.384457382435,220.981567700238
24843,16.75,0.25,0,0,0,0,527.938496379282,170.075729592461
24844,16.75,0.75,0,0,0,0,581.058127494075,123.290397729757
24845,16.75,1.25,0,0,0,0,634.483667368693,87.5051908900047
24846,16.75,1.75,0,0,0,0,615.177130789125,79.3452115773934
24847,16.75,2.25,0,0,0,0,599.648022108109,102.618501404795
24848,16.75,2.75,0,0,0,0,588.96309797801,113.241079058795
24849,16.75,3.25,0,0,0,0,583.388588755744,63.8460052351915
24850,16.75,3.75,0,8.94701055904293,0,0,579.37540083594,10.6267367634078
24851,16.75,4.25,0,0,0,0,580.656203148375,42.9213078287254
24852,16.75,4.75,0,0,0,0,587.207400579923,96.4667296999898
24853,16.75,5.25,0,0,0,0,598.856050258717,150.009057208431
24854,16.75,5.75,0,0,0,0,615.312714673995,203.550299675182
24855,16.75,6.25,0,0,0,0,636.204394562673,250.994570364479
24856,16.75,6.75,0,0,0,0,661.110769084122,249.45651751131
24857,16.75,7.25,0,0,0,0,689.596971729685,256.186257992473
24858,16.75,7.75,0,0,0,0,721.23895377692,258.481480482395
24859,16.75,8.25,0,0,0,0,755.640375153676,257.840285706567
24860,16.75,8.75,0,0,0,0,792.441934283788,262.437058377732
24861,16.75,9.25,0,0,0,0,796.584508980699,277.712576346041
24862,16.75,9.75,0,0,0,0,769.417096777902,281.880465401046
24863,16.75,10.25,0,0,0,0,745.397175528996,268.422693597333
24864,16.75,10.75,0,0,0,0,724.837726574324,239.466483743861
24865,16.75,11.25,0,0,0,0,708.040265528159,209.297746506979
24866,16.75,11.75,0,0,0,0,695.277511599877,190.911749121648
24867,16.75,12.25,0,0,0,0,686.774443050554,187.801610069751
24868,16.75,12.75,0,0,0,0,682.69024661556,200.678830696773
24869,16.75,13.25,0,0,0,0,683.104187537572,226.836815575068
24870,16.75,13.75,0,0,0,0,688.008146839517,262.332399791372
24871,16.75,14.25,0,0,0,0,697.307398866323,303.911227212908
24872,16.75,14.75,0,0,0,0,710.829461413752,349.408326496749
24873,16.75,15.25,0,0,0,0,728.339172208698,397.480466510346
24874,16.75,15.75,0,0,0,0,749.557124114268,447.298179398271
24875,16.75,16.25,0,0,0,0,774.178476516284,498.338236536878
24876,16.75,16.75,0,0,0,0,801.889789547589,550.260602365619
24877,16.75,17.25,0,0,0,0,832.382505426896,602.837339504409
24878,16.75,17.75,0,0,0,0,865.362643131158,655.91110608445
24879,16.75,18.25,0,0,0,0,900.556954243577,709.370349601796
24880,16.75,18.75,0,0,0,0,937.71615743534,763.134062956637
24881,16.75,19.25,0,0,0,0,976.615984077159,817.142149899742
24882,16.75,19.75,0,0,0,0,1017.05672196255,871.34917035846
24883,16.75,20.25,0,0,0,0,1058.86182242534,925.720177513121
24884,16.75,20.75,0,0,0,0,1101.87599568336,980.227882958286
24885,16.75,21.25,0,0,0,0,1145.96309122279,1034.85068549497
24886,16.75,21.75,0,0,0,0,1191.00395691861,1089.57127409266
24887,16.75,22.25,0,0,0,0,1236.8943939951,1144.37562043398
24888,16.75,22.75,0,0,0,0,1283.54327143342,1199.25224079145
24889,16.75,23.25,0,0,0,0,1330.87082800548,1254.19164733324
24890,16.75,23.75,0,0,0,0,1378.80716787541,1309.18593478356
24891,16.75,24.25,0,0,0,0,1427.29094262178,1364.22846521874
24892,16.75,24.75,0,0,0,0,1476.26820552508,1419.31362497708
24893,16.75,25.25,0,0,0,0,1525.69142083864,1474.43663522329
24894,16.75,25.75,0,0,0,0,1544.02465134694,1529.5934028957
24895,16.75,26.25,0,0,0,0,1557.81137364082,1584.78040237429
24896,16.75,26.75,0,0,0,0,1573.40635214239,1639.99458075251
24897,16.75,27.25,0,0,0,0,1590.75638854056,1695.23328141425
24898,16.75,27.75,0,0,0,0,1609.80471779004,1750.49418192988
24899,16.75,28.25,0,0,0,0,1630.49179839088,1805.77524324475
24900,16.75,28.75,0,0,0,0,1652.75607297459,1861.07466784139
24901,16.75,29.25,0,0,0,0,1676.5346827001,1916.39086508358
24902,16.75,29.75,0,0,0,0,1701.76412311049,1971.72242234754
24903,16.75,30.25,0,0,0,0,1728.38083315306,2027.06808084558
24904,16.75,30.75,0,0,0,0,1756.32171278057,2082.42671527771
24952,17.25,-30.25,0,0,0,0,85.0856161118727,144.614263449967
24953,17.25,-29.75,0,0,0,0,51.6733229126507,99.0677373190992
24954,17.25,-29.25,51.4197580866107,0,0,0,0.12457626325598,69.9820566809607
24955,17.25,-28.75,0,0,0,0,54.4228386329361,78.5015938938525
24956,17.25,-28.25,0,0,0,0,72.4863166893587,114.281343164839
24957,17.25,-27.75,0,0,0,0,75.0482622622846,148.638485524541
24958,17.25,-27.25,0,0,0,0,46.4163683281482,116.122259233522
24959,17.25,-26.75,59.5131382156016,0,59.5131382156016,0,2.6557205595471,91.0216759551472
24960,17.25,-26.25,0,0,0,0,50.8496209204849,96.2667376921088
24961,17.25,-25.75,0,0,0,0,75.9266465999215,128.185010676734
24962,17.25,-25.25,0,0,0,0,58.0148036575172,172.560951533691
24963,17.25,-24.75,0,0,0,0,69.37481687052,222.04715676857
24964,17.25,-24.25,0,0,0,0,40.2382965908108,249.232647192774
24965,17.25,-23.75,47.7158527465054,0,47.7158527465054,0,18.7970613474907,196.53068221793
24966,17.25,-23.25,62.2430591510042,0,62.2430591510042,0,7.7317666692616,145.031370536504
24967,17.25,-22.75,0.193660037554804,0,6.9140312995634,0.193660037554804,12.2146489406284,92.0196946643187
24968,17.25,-22.25,40.5347283014692,0,40.5347283014692,13.8736257355424,20.1767904568672,37.6860002906305
24969,17.25,-21.75,0,6.2540085828619,0,0,43.0229030379208,17.6689259997547
24970,17.25,-21.25,0,11.3305029917453,0,0,87.3874550584982,14.5270813650954
24971,17.25,-20.75,0,1.47669821839415,0,0,67.6104137455985,6.84943938427292
24972,17.25,-20.25,10.2434848413672,0,0,10.2434848413672,32.3254853235814,50.9614336067995
24973,17.25,-19.75,0.942730008659961,0,0,0.942730008659961,0.55105705894761,95.1440582986552
24974,17.25,-19.25,9.23944226500193,0,0,9.23944226500193,32.6656660315116,142.898353188376
24975,17.25,-18.75,0,0,0,0,68.1664380307609,162.853972228188
24976,17.25,-18.25,0,0,0,0,117.791244966931,186.121709506492
24977,17.25,-17.75,0,0,0,0,170.537829951886,214.836383932323
24978,17.25,-17.25,0,0,0,0,224.663301918048,175.778809581631
24979,17.25,-16.75,0,0,0,0,227.460180329376,123.186919346037
24980,17.25,-16.25,0,0,0,0,171.870600010079,70.5786043550241
24981,17.25,-15.75,0,11.318547270131,0,0,116.288638112721,17.9561020616339
24982,17.25,-15.25,0,1.66882651251534,0,0,60.7352142864552,34.6827101276696
24983,17.25,-14.75,57.5607167232416,0,57.5607167232416,0,5.72294598507499,49.7105239502416
24984,17.25,-14.25,0,0,0,0,47.6961744132921,66.887948775273
24985,17.25,-13.75,0,0,0,0,102.049784113173,109.866149320991
24986,17.25,-13.25,0,0,0,0,106.874001023353,112.425304512262
24987,17.25,-12.75,0,0,0,0,54.5329498558898,57.2770503352058
24988,17.25,-12.25,65.854245644478,9.56003987760323,0,65.854245644478,4.9652906155912,2.12693226237329
24989,17.25,-11.75,0,0,0,0,39.2038263191591,53.0920964276522
24990,17.25,-11.25,0,0,0,0,89.1485333221474,108.610923495487
24991,17.25,-10.75,0,0,0,0,142.946994561012,144.089133366162
24992,17.25,-10.25,0,0,0,0,129.771061513408,88.7954996782629
24993,17.25,-9.75,0,0,0,0,104.779002849683,33.5012120870801
24994,17.25,-9.25,0,11.0405387371389,0,0,106.293931483002,21.7942025372894
24995,17.25,-8.75,0,0,0,0,133.415927461745,77.0903356165796
24996,17.25,-8.25,0,0,0,0,174.580972947233,132.387342000911
24997,17.25,-7.75,0,0,0,0,222.091112244553,150.142509737832
24998,17.25,-7.25,0,0,0,0,272.528346369245,130.621161027837
24999,17.25,-6.75,0,0,0,0,298.046840321498,133.275409042269
25000,17.25,-6.25,0,0,0,0,269.542562414953,156.984438929242
25001,17.25,-5.75,0,0,0,0,247.818726943765,125.844586849149
25002,17.25,-5.25,0,0,0,0,228.278627520825,70.3409047507467
25003,17.25,-4.75,0,11.1143599380128,0,0,212.389999574498,14.8369549784961
25004,17.25,-4.25,0,0,0,0,210.089531864468,40.666998595042
25005,17.25,-3.75,0,0,0,0,220.92526835397,36.9996866128285
25006,17.25,-3.25,0,11.5783538516422,0,0,243.015465009201,15.6754464826601
25007,17.25,-2.75,0,0,0,0,274.738363466385,69.0125072377582
25008,17.25,-2.25,0,0,0,0,313.044097389055,122.351406372208
25009,17.25,-1.75,0,0,0,0,355.143767186691,175.691847530604
25010,17.25,-1.25,0,0,0,0,400.401233975644,229.033727424769
25011,17.25,-0.75,0,0,0,0,447.989892775287,282.376220552103
25012,17.25,-0.25,0,0,0,0,497.240869179215,246.122530212912
25013,17.25,0.25,0,0,0,0,547.70590731895,201.663681498532
25014,17.25,0.75,0,0,0,0,599.078274979746,164.138517111147
25015,17.25,1.25,0,0,0,0,651.143253430988,139.269297019606
25016,17.25,1.75,0,0,0,0,668.045742163366,134.282140962154
25017,17.25,2.25,0,0,0,0,653.753799200697,151.157936208208
25018,17.25,2.75,0,0,0,0,643.944434506854,132.649445518201
25019,17.25,3.25,0,0,0,0,638.542007163315,79.0971137720844
25020,17.25,3.75,0,11.5253194735751,0,0,634.837992990567,25.5464981109379
25021,17.25,4.25,0,0,0,0,635.975134150395,29.476089294975
25022,17.25,4.75,0,0,0,0,641.92770337513,85.0725001570963
25023,17.25,5.25,0,0,0,0,652.563936421222,140.668910753548
25024,17.25,5.75,0,0,0,0,667.660027820753,196.265320910529
25025,17.25,6.25,0,0,0,0,686.922002291929,196.402423324276
25026,17.25,6.75,0,0,0,0,710.010886745884,194.438854542158
25027,17.25,7.25,0,0,0,0,736.566882522192,202.600643374404
25028,17.25,7.75,0,0,0,0,766.229579735196,220.419413885725
25029,17.25,8.25,0,0,0,0,798.652890548949,248.50878171861
25030,17.25,8.75,0,0,0,0,833.514711523569,284.795780732216
25031,17.25,9.25,0,0,0,0,844.072135052915,326.559005420997
25032,17.25,9.75,0,0,0,0,818.404691875741,334.004446393932
25033,17.25,10.25,0,0,0,0,795.782185886039,317.024444709776
25034,17.25,10.75,0,0,0,0,776.470812189901,284.157824099093
25035,17.25,11.25,0,0,0,0,760.722782868527,259.164148412765
25036,17.25,11.75,0,0,0,0,748.762969528281,244.470160585889
25037,17.25,12.25,0,0,0,0,740.774880498771,241.959666051269
25038,17.25,12.75,0,0,0,0,736.887693434024,251.997058701827
25039,17.25,13.25,0,0,0,0,737.166286239645,273.202803917749
25040,17.25,13.75,0,0,0,0,741.605964085921,303.242878058704
25041,17.25,14.25,0,0,0,0,750.132846999543,339.782180468253
25042,17.25,14.75,0,0,0,0,762.609845627905,380.955158246239
25043,17.25,15.25,0,0,0,0,778.847139262121,425.418558033566
