"ID","polity"
23841,0.3
23849,0.3
23995,0.3
23996,0.3
23687,0.3
23688,0.3
23999,0.3
24003,0.3
24004,0.3
24007,0.3
24154,0.3
24155,0.3
24156,0.3
24157,0.3
24158,0.3
24159,0.3
24160,0.3
23997,0.3
23998,0.3
23283,0.3
23284,0.3
23286,0.3
23409,0.3
23410,0.3
23411,0.3
23412,0.3
23543,0.3
23544,0.3
23545,0.3
24323,0.3
24324,0.3
24325,0.3
24326,0.3
23689,0.3
24328,0.3
24329,0.3
24330,0.3
24331,0.3
24332,0.3
24491,0.3
24492,0.3
24493,0.3
24494,0.3
24495,0.3
24496,0.3
24497,0.3
24498,0.3
24499,0.3
24500,0.3
24501,0.3
24502,0.3
24665,0.3
24666,0.3
24667,0.3
24668,0.3
24669,0.3
24670,0.3
24671,0.3
24672,0.3
24161,0.3
24162,0.3
24163,0.3
24164,0.3
24165,0.3
24166,0.3
24167,0.3
24320,0.3
24321,0.3
24322,0.3
24849,0.3
25011,0.3
25012,0.3
25013,0.3
25014,0.3
25015,0.3
25016,0.3
25017,0.3
25018,0.3
25019,0.3
25180,0.3
25181,0.3
25182,0.3
25183,0.3
25184,0.3
25185,0.3
25186,0.3
25187,0.3
25356,0.3
25357,0.3
24842,0.3
24843,0.3
24844,0.3
24845,0.3
24846,0.3
24847,0.3
24848,0.3
24840,0.3
24841,0.3
24327,0.3
24673,0.3
33732,0.95
18950,1
33626,0.65
33503,0.65
33501,0.65
33628,0.65
33627,0.65
33502,0.65
33755,0.65
20500,0.6
20585,0.6
20501,0.6
20502,0.6
20584,0.6
20576,0.6
20577,0.6
20578,0.6
20579,0.6
20580,0.6
20581,0.6
20582,0.6
20583,0.6
20411,0.6
20412,0.6
20413,0.6
20414,0.6
20503,0.6
20490,0.6
20491,0.6
20492,0.6
20493,0.6
20494,0.6
20495,0.6
20496,0.6
20497,0.6
20498,0.6
20499,0.6
19773,0.6
19774,0.6
19775,0.6
19776,0.6
19850,0.6
19851,0.6
19852,0.6
19853,0.6
19854,0.6
19926,0.6
19927,0.6
19928,0.6
19929,0.6
19930,0.6
19931,0.6
20005,0.6
20006,0.6
20007,0.6
20008,0.6
20009,0.6
20010,0.6
20011,0.6
20083,0.6
20084,0.6
20085,0.6
20086,0.6
20087,0.6
20088,0.6
20089,0.6
20415,0.6
20163,0.6
20164,0.6
20165,0.6
20166,0.6
20167,0.6
20168,0.6
20169,0.6
20170,0.6
20171,0.6
20244,0.6
20245,0.6
20246,0.6
20247,0.6
20248,0.6
20249,0.6
20250,0.6
20251,0.6
20252,0.6
20324,0.6
20325,0.6
20326,0.6
20327,0.6
20328,0.6
20329,0.6
20330,0.6
20331,0.6
20332,0.6
20333,0.6
20334,0.6
20404,0.6
20405,0.6
20406,0.6
20407,0.6
20408,0.6
20409,0.6
20410,0.6
21022,0.6
21023,0.6
21024,0.6
20090,0.6
21026,0.6
21027,0.6
21028,0.6
21029,0.6
21030,0.6
21031,0.6
21032,0.6
21033,0.6
21034,0.6
21035,0.6
21036,0.6
21037,0.6
21038,0.6
21039,0.6
21040,0.6
21104,0.6
21105,0.6
21106,0.6
21107,0.6
21108,0.6
21109,0.6
21110,0.6
21111,0.6
21112,0.6
21113,0.6
20586,0.6
20587,0.6
20588,0.6
20589,0.6
20590,0.6
20591,0.6
20663,0.6
20664,0.6
20665,0.6
20666,0.6
20667,0.6
20668,0.6
20669,0.6
20670,0.6
21025,0.6
20672,0.6
20673,0.6
20674,0.6
20675,0.6
20676,0.6
20677,0.6
20678,0.6
20679,0.6
20753,0.6
20754,0.6
20755,0.6
20756,0.6
20757,0.6
20758,0.6
20759,0.6
20760,0.6
20761,0.6
20762,0.6
20763,0.6
20764,0.6
20765,0.6
20766,0.6
20767,0.6
20768,0.6
20769,0.6
20839,0.6
20840,0.6
20841,0.6
20842,0.6
20843,0.6
20844,0.6
20845,0.6
20846,0.6
20847,0.6
20848,0.6
20849,0.6
20850,0.6
20851,0.6
20852,0.6
20853,0.6
20854,0.6
20855,0.6
20856,0.6
20862,0.6
20925,0.6
20926,0.6
20927,0.6
20928,0.6
20929,0.6
20930,0.6
20931,0.6
20932,0.6
20933,0.6
20934,0.6
20935,0.6
20936,0.6
20937,0.6
20938,0.6
20939,0.6
20940,0.6
20941,0.6
20942,0.6
20943,0.6
20945,0.6
20946,0.6
20947,0.6
20948,0.6
20949,0.6
20950,0.6
21014,0.6
21015,0.6
21016,0.6
21017,0.6
21018,0.6
21019,0.6
21020,0.6
21021,0.6
21375,0.6
21376,0.6
21377,0.6
21378,0.6
21379,0.6
21380,0.6
21381,0.6
21382,0.6
21383,0.6
21384,0.6
21385,0.6
21386,0.6
21387,0.6
21388,0.6
21389,0.6
21390,0.6
21391,0.6
21442,0.6
21443,0.6
21444,0.6
21445,0.6
21446,0.6
21447,0.6
21448,0.6
21449,0.6
21450,0.6
21451,0.6
21452,0.6
21453,0.6
21454,0.6
21455,0.6
21456,0.6
21457,0.6
21458,0.6
21459,0.6
21460,0.6
21461,0.6
21462,0.6
21463,0.6
21464,0.6
21465,0.6
21466,0.6
21467,0.6
20671,0.6
21469,0.6
21470,0.6
21471,0.6
21472,0.6
21473,0.6
21521,0.6
21522,0.6
21523,0.6
21524,0.6
21525,0.6
21526,0.6
21527,0.6
21528,0.6
21529,0.6
21530,0.6
21531,0.6
21532,0.6
21533,0.6
21534,0.6
21535,0.6
21536,0.6
21537,0.6
21538,0.6
21539,0.6
21540,0.6
21541,0.6
21542,0.6
21543,0.6
21544,0.6
21545,0.6
21546,0.6
21547,0.6
21548,0.6
21549,0.6
21550,0.6
21551,0.6
21552,0.6
21553,0.6
21600,0.6
21601,0.6
21602,0.6
21603,0.6
21604,0.6
21605,0.6
21606,0.6
21607,0.6
21608,0.6
21609,0.6
21610,0.6
21611,0.6
21612,0.6
21613,0.6
21614,0.6
21615,0.6
21616,0.6
21617,0.6
21618,0.6
21619,0.6
21620,0.6
21621,0.6
21622,0.6
21623,0.6
21624,0.6
21625,0.6
21626,0.6
21627,0.6
21628,0.6
21629,0.6
21630,0.6
21631,0.6
21632,0.6
21678,0.6
21679,0.6
21680,0.6
21681,0.6
21682,0.6
21683,0.6
21684,0.6
21685,0.6
21686,0.6
21687,0.6
21688,0.6
21689,0.6
21690,0.6
21691,0.6
21692,0.6
21693,0.6
21694,0.6
21695,0.6
21696,0.6
21697,0.6
21698,0.6
21699,0.6
21700,0.6
21701,0.6
21702,0.6
21703,0.6
21704,0.6
21705,0.6
21706,0.6
21707,0.6
21708,0.6
21709,0.6
21710,0.6
21711,0.6
21712,0.6
21713,0.6
21756,0.6
21757,0.6
21758,0.6
21759,0.6
21760,0.6
21761,0.6
21762,0.6
21763,0.6
21764,0.6
21765,0.6
21766,0.6
21767,0.6
21768,0.6
21769,0.6
21770,0.6
21771,0.6
21772,0.6
21773,0.6
21774,0.6
21775,0.6
21776,0.6
21777,0.6
21778,0.6
21779,0.6
21780,0.6
21781,0.6
21782,0.6
21783,0.6
21784,0.6
21785,0.6
21786,0.6
21787,0.6
21788,0.6
21789,0.6
21790,0.6
21791,0.6
21833,0.6
21834,0.6
21835,0.6
21836,0.6
21837,0.6
21838,0.6
21839,0.6
21840,0.6
21841,0.6
21842,0.6
21843,0.6
21844,0.6
21845,0.6
21846,0.6
21847,0.6
21848,0.6
21849,0.6
21850,0.6
21851,0.6
21852,0.6
21853,0.6
21854,0.6
21855,0.6
21856,0.6
21857,0.6
21858,0.6
21859,0.6
21860,0.6
21861,0.6
21862,0.6
21863,0.6
21864,0.6
21865,0.6
21866,0.6
21867,0.6
21868,0.6
21912,0.6
21913,0.6
21914,0.6
21915,0.6
21916,0.6
21917,0.6
21918,0.6
21919,0.6
21920,0.6
21921,0.6
21922,0.6
21923,0.6
21924,0.6
21925,0.6
21926,0.6
21927,0.6
21928,0.6
21929,0.6
21930,0.6
21931,0.6
21932,0.6
21933,0.6
21934,0.6
21935,0.6
21936,0.6
21937,0.6
21938,0.6
21939,0.6
21940,0.6
21941,0.6
21942,0.6
21943,0.6
21944,0.6
21945,0.6
21946,0.6
21947,0.6
21995,0.6
21996,0.6
21997,0.6
21998,0.6
21999,0.6
22000,0.6
22001,0.6
22002,0.6
22003,0.6
22004,0.6
22005,0.6
22006,0.6
22007,0.6
21114,0.6
21115,0.6
21116,0.6
21117,0.6
21118,0.6
21119,0.6
21120,0.6
21121,0.6
21122,0.6
21123,0.6
21124,0.6
21125,0.6
21126,0.6
21127,0.6
21128,0.6
21129,0.6
21130,0.6
21131,0.6
21193,0.6
21194,0.6
21195,0.6
21196,0.6
21197,0.6
21198,0.6
21199,0.6
21200,0.6
21201,0.6
21202,0.6
21203,0.6
21204,0.6
21205,0.6
21206,0.6
21207,0.6
21208,0.6
21209,0.6
21210,0.6
21211,0.6
21212,0.6
21213,0.6
21214,0.6
21215,0.6
21216,0.6
21217,0.6
21218,0.6
21219,0.6
21220,0.6
21221,0.6
21278,0.6
21279,0.6
21280,0.6
21281,0.6
21282,0.6
21283,0.6
21284,0.6
21285,0.6
21286,0.6
21287,0.6
21288,0.6
21289,0.6
21290,0.6
21291,0.6
21292,0.6
21293,0.6
21294,0.6
21295,0.6
21296,0.6
21297,0.6
21298,0.6
21299,0.6
21300,0.6
21301,0.6
21302,0.6
21303,0.6
21304,0.6
21305,0.6
21306,0.6
21307,0.6
21360,0.6
21361,0.6
21362,0.6
21363,0.6
21364,0.6
21365,0.6
21366,0.6
21367,0.6
21368,0.6
21369,0.6
21370,0.6
21371,0.6
21372,0.6
21373,0.6
21374,0.6
22271,0.6
22272,0.6
22273,0.6
22274,0.6
22275,0.6
22276,0.6
22277,0.6
22278,0.6
22279,0.6
22280,0.6
22281,0.6
22282,0.6
22283,0.6
22289,0.6
22290,0.6
22291,0.6
22292,0.6
22293,0.6
22294,0.6
22295,0.6
22296,0.6
22297,0.6
22298,0.6
22299,0.6
22361,0.6
22362,0.6
22363,0.6
22364,0.6
22365,0.6
22366,0.6
22367,0.6
22368,0.6
22369,0.6
22370,0.6
22371,0.6
22372,0.6
22373,0.6
22374,0.6
22375,0.6
22376,0.6
22384,0.6
22385,0.6
22386,0.6
21468,0.6
22388,0.6
22389,0.6
22390,0.6
22391,0.6
22392,0.6
22393,0.6
22456,0.6
22457,0.6
22458,0.6
22459,0.6
22460,0.6
22461,0.6
22462,0.6
22463,0.6
22464,0.6
22465,0.6
22466,0.6
22467,0.6
22468,0.6
22469,0.6
22478,0.6
22479,0.6
22483,0.6
22484,0.6
22485,0.6
22486,0.6
22487,0.6
22551,0.6
22552,0.6
22553,0.6
22554,0.6
22555,0.6
22556,0.6
22557,0.6
22558,0.6
22559,0.6
22560,0.6
22561,0.6
22562,0.6
22563,0.6
22572,0.6
22573,0.6
22577,0.6
22578,0.6
22579,0.6
22580,0.6
22581,0.6
22648,0.6
22649,0.6
22650,0.6
22651,0.6
22652,0.6
22653,0.6
22654,0.6
22655,0.6
22656,0.6
22657,0.6
22658,0.6
22659,0.6
22660,0.6
22668,0.6
22669,0.6
22758,0.6
22759,0.6
22760,0.6
22761,0.6
22762,0.6
22763,0.6
22764,0.6
22765,0.6
22766,0.6
22767,0.6
22768,0.6
22769,0.6
22774,0.6
22775,0.6
22776,0.6
22875,0.6
22876,0.6
22877,0.6
22878,0.6
22879,0.6
22880,0.6
22881,0.6
22884,0.6
22885,0.6
22886,0.6
22888,0.6
22889,0.6
22993,0.6
22994,0.6
22995,0.6
22996,0.6
23111,0.6
23112,0.6
23113,0.6
23226,0.6
23227,0.6
23228,0.6
23339,0.6
22094,0.6
22095,0.6
22096,0.6
22097,0.6
22098,0.6
22099,0.6
22100,0.6
22008,0.6
22009,0.6
22010,0.6
22011,0.6
22012,0.6
22013,0.6
22014,0.6
22015,0.6
22016,0.6
22017,0.6
22018,0.6
22019,0.6
22020,0.6
22021,0.6
22022,0.6
22023,0.6
22024,0.6
22025,0.6
22026,0.6
22027,0.6
22028,0.6
22082,0.6
22083,0.6
22084,0.6
22085,0.6
22086,0.6
22087,0.6
22088,0.6
22089,0.6
22090,0.6
22091,0.6
22092,0.6
22093,0.6
22191,0.6
22192,0.6
22195,0.6
22196,0.6
22197,0.6
22198,0.6
22199,0.6
22101,0.6
22102,0.6
22103,0.6
22104,0.6
22105,0.6
22106,0.6
22107,0.6
22108,0.6
22109,0.6
22110,0.6
22111,0.6
22112,0.6
22113,0.6
22114,0.6
22115,0.6
22116,0.6
22174,0.6
22175,0.6
22176,0.6
22177,0.6
22178,0.6
22179,0.6
22180,0.6
22181,0.6
22182,0.6
22183,0.6
22184,0.6
22185,0.6
22186,0.6
22187,0.6
22188,0.6
22189,0.6
22190,0.6
22206,0.6
22207,0.6
22267,0.6
22268,0.6
22269,0.6
22270,0.6
22203,0.6
22200,0.6
22201,0.6
22202,0.6
22387,0.6
22204,0.6
22205,0.6
27938,0.3
27930,0.3
27931,0.3
27932,0.3
27755,0.3
27934,0.3
27935,0.3
27936,0.3
27933,0.3
28121,0.3
27939,0.3
27940,0.3
27937,0.3
27942,0.3
27943,0.3
27944,0.3
27945,0.3
27946,0.3
27947,0.3
27948,0.3
28119,0.3
28120,0.3
29081,0.3
29082,0.3
29083,0.3
27941,0.3
29085,0.3
29086,0.3
29087,0.3
29088,0.3
29089,0.3
29090,0.3
29091,0.3
29092,0.3
29093,0.3
29094,0.3
29095,0.3
29096,0.3
29097,0.3
29267,0.3
29268,0.3
29269,0.3
29270,0.3
29271,0.3
29272,0.3
29273,0.3
29274,0.3
29275,0.3
29276,0.3
29277,0.3
29278,0.3
28122,0.3
28123,0.3
28124,0.3
28125,0.3
28126,0.3
28127,0.3
28128,0.3
28129,0.3
28130,0.3
28131,0.3
28132,0.3
28133,0.3
28134,0.3
28135,0.3
29084,0.3
28137,0.3
28308,0.3
28309,0.3
28310,0.3
28311,0.3
28312,0.3
28313,0.3
28314,0.3
28315,0.3
28316,0.3
28317,0.3
28318,0.3
28319,0.3
28320,0.3
28321,0.3
28322,0.3
28323,0.3
28324,0.3
28325,0.3
28326,0.3
28501,0.3
28502,0.3
28503,0.3
28504,0.3
28505,0.3
28506,0.3
28507,0.3
28508,0.3
28509,0.3
28510,0.3
28511,0.3
28512,0.3
28513,0.3
28514,0.3
28515,0.3
28516,0.3
28517,0.3
28518,0.3
28519,0.3
28693,0.3
28694,0.3
28695,0.3
28696,0.3
28697,0.3
28698,0.3
28699,0.3
28700,0.3
28701,0.3
28702,0.3
28703,0.3
28704,0.3
28705,0.3
28706,0.3
28707,0.3
28708,0.3
28709,0.3
28710,0.3
28711,0.3
28886,0.3
28887,0.3
28888,0.3
28889,0.3
28890,0.3
28891,0.3
28892,0.3
28893,0.3
28894,0.3
28895,0.3
28896,0.3
28897,0.3
28898,0.3
28899,0.3
28900,0.3
28901,0.3
28902,0.3
28903,0.3
29080,0.3
30189,0.3
30190,0.3
30191,0.3
30192,0.3
30193,0.3
30194,0.3
30195,0.3
30353,0.3
30354,0.3
30355,0.3
30356,0.3
30357,0.3
30358,0.3
30359,0.3
30360,0.3
30361,0.3
30362,0.3
30363,0.3
30364,0.3
30365,0.3
30366,0.3
30367,0.3
30368,0.3
30369,0.3
30370,0.3
30371,0.3
30530,0.3
30531,0.3
30532,0.3
30533,0.3
30534,0.3
30535,0.3
30536,0.3
30537,0.3
30538,0.3
30539,0.3
30540,0.3
30541,0.3
30542,0.3
30543,0.3
30544,0.3
30545,0.3
30546,0.3
28136,0.3
30548,0.3
30705,0.3
30706,0.3
30707,0.3
30708,0.3
30709,0.3
30710,0.3
30711,0.3
30712,0.3
30713,0.3
30714,0.3
30715,0.3
30716,0.3
30717,0.3
30718,0.3
30719,0.3
30720,0.3
30721,0.3
30877,0.3
30878,0.3
30879,0.3
30880,0.3
30881,0.3
30882,0.3
30883,0.3
30884,0.3
30885,0.3
30886,0.3
30887,0.3
30888,0.3
30889,0.3
30890,0.3
30891,0.3
30892,0.3
30893,0.3
31049,0.3
31050,0.3
31051,0.3
31052,0.3
31053,0.3
31054,0.3
31055,0.3
31056,0.3
31057,0.3
31058,0.3
31059,0.3
31060,0.3
31061,0.3
31062,0.3
31063,0.3
31064,0.3
31065,0.3
31223,0.3
31224,0.3
31225,0.3
31226,0.3
31227,0.3
31228,0.3
31229,0.3
31230,0.3
31231,0.3
31232,0.3
31233,0.3
31234,0.3
31235,0.3
31236,0.3
31237,0.3
31390,0.3
31391,0.3
31392,0.3
31393,0.3
31394,0.3
31395,0.3
31397,0.3
31398,0.3
31546,0.3
31547,0.3
31548,0.3
31549,0.3
31550,0.3
31698,0.3
31699,0.3
31848,0.3
29462,0.3
29463,0.3
29464,0.3
29465,0.3
29466,0.3
29467,0.3
29468,0.3
29469,0.3
29637,0.3
29638,0.3
29639,0.3
29640,0.3
29641,0.3
29642,0.3
29643,0.3
29644,0.3
29645,0.3
29646,0.3
29647,0.3
29648,0.3
29649,0.3
29650,0.3
29651,0.3
29652,0.3
29279,0.3
29280,0.3
29281,0.3
29282,0.3
29283,0.3
29284,0.3
29452,0.3
29453,0.3
29454,0.3
29455,0.3
29456,0.3
29457,0.3
29458,0.3
29459,0.3
29460,0.3
29461,0.3
29833,0.3
29834,0.3
29835,0.3
29836,0.3
29837,0.3
30000,0.3
30001,0.3
30002,0.3
30003,0.3
30004,0.3
30005,0.3
30006,0.3
30007,0.3
30008,0.3
30009,0.3
30010,0.3
30011,0.3
30012,0.3
30013,0.3
30014,0.3
30015,0.3
30016,0.3
30017,0.3
30018,0.3
29653,0.3
29654,0.3
29819,0.3
29820,0.3
29821,0.3
29822,0.3
29823,0.3
29824,0.3
29825,0.3
29826,0.3
29827,0.3
29828,0.3
29829,0.3
29830,0.3
29831,0.3
29832,0.3
30179,0.3
30180,0.3
30181,0.3
30182,0.3
30183,0.3
30184,0.3
30185,0.3
30186,0.3
30187,0.3
30188,0.3
30177,0.3
30178,0.3
30547,0.3
31986,0.15
31988,0.15
32437,0.15
32137,0.15
32138,0.15
31987,0.15
32140,0.15
32141,0.15
32287,0.15
32288,0.15
32289,0.15
32290,0.15
32291,0.15
32292,0.15
32436,0.15
32734,0.15
32735,0.15
32873,0.15
32139,0.15
33133,0.15
33134,0.15
33256,0.15
33257,0.15
33379,0.15
33380,0.15
33504,0.15
33505,0.15
33629,0.15
32733,0.15
32440,0.15
32441,0.15
32438,0.15
32439,0.15
32587,0.15
32588,0.15
32585,0.15
32586,0.15
33007,0.15
32589,0.15
32590,0.15
32116,0.35
31985,0.35
32117,0.35
32130,0.35
32118,0.35
32119,0.35
32129,0.35
32121,0.35
32122,0.35
32123,0.35
32124,0.35
32125,0.35
32126,0.35
32127,0.35
32128,0.35
31972,0.35
31973,0.35
31974,0.35
31975,0.35
32120,0.35
31977,0.35
31978,0.35
31979,0.35
31980,0.35
31981,0.35
31982,0.35
31983,0.35
31984,0.35
30849,0.35
31020,0.35
31021,0.35
31193,0.35
31194,0.35
31195,0.35
31196,0.35
31197,0.35
31198,0.35
31359,0.35
31360,0.35
31361,0.35
31362,0.35
31363,0.35
31364,0.35
31365,0.35
31366,0.35
31367,0.35
31513,0.35
31514,0.35
31515,0.35
31516,0.35
31517,0.35
31518,0.35
31519,0.35
31520,0.35
31521,0.35
31522,0.35
31523,0.35
31524,0.35
31525,0.35
31976,0.35
31666,0.35
31667,0.35
31668,0.35
31669,0.35
31670,0.35
31671,0.35
31672,0.35
31673,0.35
31674,0.35
31675,0.35
31676,0.35
31677,0.35
31678,0.35
31813,0.35
31814,0.35
31815,0.35
31816,0.35
31817,0.35
31818,0.35
31819,0.35
31820,0.35
31821,0.35
31822,0.35
31823,0.35
31824,0.35
31825,0.35
31826,0.35
31827,0.35
31828,0.35
31829,0.35
31966,0.35
31967,0.35
31968,0.35
31969,0.35
31970,0.35
31971,0.35
32732,0.35
32851,0.35
32852,0.35
31665,0.35
32854,0.35
32855,0.35
32856,0.35
32857,0.35
32858,0.35
32859,0.35
32860,0.35
32861,0.35
32862,0.35
32863,0.35
32864,0.35
32865,0.35
32866,0.35
32867,0.35
32868,0.35
32869,0.35
32870,0.35
32871,0.35
32872,0.35
32986,0.35
32987,0.35
32988,0.35
32989,0.35
32990,0.35
32991,0.35
32992,0.35
32993,0.35
32994,0.35
32995,0.35
32996,0.35
32997,0.35
32998,0.35
32999,0.35
33000,0.35
33001,0.35
33002,0.35
33003,0.35
33004,0.35
33005,0.35
32853,0.35
33114,0.35
33115,0.35
33116,0.35
33117,0.35
33118,0.35
33119,0.35
33120,0.35
33121,0.35
33122,0.35
33123,0.35
33124,0.35
33125,0.35
33126,0.35
33127,0.35
33128,0.35
33129,0.35
33130,0.35
33131,0.35
33132,0.35
33237,0.35
33238,0.35
33239,0.35
33240,0.35
33241,0.35
33242,0.35
33243,0.35
33244,0.35
33245,0.35
33246,0.35
33247,0.35
33248,0.35
33249,0.35
33250,0.35
33251,0.35
33252,0.35
33253,0.35
33254,0.35
33255,0.35
33361,0.35
33362,0.35
33363,0.35
33364,0.35
33365,0.35
33366,0.35
33367,0.35
33368,0.35
33369,0.35
33370,0.35
33371,0.35
33372,0.35
33373,0.35
33374,0.35
33375,0.35
33376,0.35
33377,0.35
33378,0.35
33487,0.35
33488,0.35
33489,0.35
33490,0.35
33491,0.35
33492,0.35
33493,0.35
33494,0.35
33495,0.35
33496,0.35
33497,0.35
33498,0.35
33499,0.35
33500,0.35
33613,0.35
33614,0.35
33615,0.35
33616,0.35
33617,0.35
33618,0.35
33619,0.35
33620,0.35
33621,0.35
33622,0.35
33623,0.35
33624,0.35
33625,0.35
33741,0.35
33742,0.35
33743,0.35
33744,0.35
33745,0.35
33746,0.35
33747,0.35
33748,0.35
33749,0.35
33750,0.35
33877,0.35
33878,0.35
33879,0.35
33880,0.35
33881,0.35
33882,0.35
33883,0.35
33884,0.35
34016,0.35
34017,0.35
34018,0.35
34019,0.35
34020,0.35
34021,0.35
34022,0.35
34023,0.35
34164,0.35
34165,0.35
34166,0.35
34167,0.35
34168,0.35
34169,0.35
34170,0.35
34171,0.35
34311,0.35
34312,0.35
34313,0.35
34314,0.35
34315,0.35
34316,0.35
34317,0.35
34458,0.35
34459,0.35
34460,0.35
34461,0.35
34462,0.35
34463,0.35
34602,0.35
34603,0.35
34604,0.35
34605,0.35
34606,0.35
34745,0.35
34746,0.35
34747,0.35
34887,0.35
34888,0.35
32420,0.35
32421,0.35
32422,0.35
32423,0.35
32424,0.35
32425,0.35
32426,0.35
32427,0.35
32428,0.35
32429,0.35
32430,0.35
32431,0.35
32432,0.35
32433,0.35
32434,0.35
32435,0.35
32563,0.35
32564,0.35
32565,0.35
32566,0.35
32567,0.35
32568,0.35
32569,0.35
32570,0.35
32571,0.35
32572,0.35
32573,0.35
32574,0.35
32575,0.35
32576,0.35
32577,0.35
32578,0.35
32579,0.35
32580,0.35
32581,0.35
32582,0.35
32583,0.35
32584,0.35
32711,0.35
32712,0.35
32713,0.35
32714,0.35
32715,0.35
32716,0.35
32717,0.35
32718,0.35
32719,0.35
32720,0.35
32721,0.35
32722,0.35
32723,0.35
32724,0.35
32725,0.35
32726,0.35
32727,0.35
32728,0.35
32729,0.35
32730,0.35
32731,0.35
32271,0.35
32272,0.35
32273,0.35
32274,0.35
32275,0.35
32276,0.35
32277,0.35
32278,0.35
32279,0.35
32280,0.35
32281,0.35
32282,0.35
32283,0.35
32284,0.35
32285,0.35
32286,0.35
32414,0.35
32415,0.35
32416,0.35
32417,0.35
32418,0.35
32419,0.35
32266,0.35
32267,0.35
32268,0.35
32269,0.35
32270,0.35
32133,0.35
32134,0.35
32131,0.35
32132,0.35
33006,0.35
32135,0.35
32136,0.35
22831,0.65
24001,0.65
22832,0.65
24005,0.65
24006,0.65
22830,0.65
24002,0.65
23551,0.65
23552,0.65
23553,0.65
23550,0.65
23555,0.65
23556,0.65
23690,0.65
23691,0.65
23692,0.65
23693,0.65
23694,0.65
23695,0.65
23696,0.65
23842,0.65
23843,0.65
23844,0.65
23845,0.65
23846,0.65
23847,0.65
23848,0.65
24000,0.65
22719,0.65
22720,0.65
22721,0.65
22829,0.65
23293,0.65
23294,0.65
23295,0.65
22833,0.65
22834,0.65
22835,0.65
22942,0.65
22943,0.65
22944,0.65
22945,0.65
22946,0.65
22947,0.65
22948,0.65
22949,0.65
23058,0.65
23059,0.65
23060,0.65
23061,0.65
23554,0.65
23063,0.65
23064,0.65
23065,0.65
23066,0.65
23172,0.65
23173,0.65
23174,0.65
23175,0.65
23176,0.65
23177,0.65
23178,0.65
23179,0.65
23180,0.65
23181,0.65
23285,0.65
23287,0.65
23288,0.65
23289,0.65
23290,0.65
23291,0.65
23292,0.65
23548,0.65
23549,0.65
23416,0.65
23413,0.65
23414,0.65
23415,0.65
23420,0.65
23417,0.65
23418,0.65
23419,0.65
23062,0.65
23421,0.65
23422,0.65
20719,0.9
20720,0.9
20721,0.9
20628,0.9
20723,0.9
20724,0.9
20725,0.9
20726,0.9
20727,0.9
20803,0.9
20804,0.9
20805,0.9
20806,0.9
20807,0.9
20808,0.9
20809,0.9
20810,0.9
20811,0.9
20812,0.9
20813,0.9
20814,0.9
20890,0.9
20891,0.9
20892,0.9
20893,0.9
20894,0.9
20895,0.9
20896,0.9
20897,0.9
20898,0.9
20899,0.9
20629,0.9
20630,0.9
20631,0.9
20632,0.9
20636,0.9
20637,0.9
20716,0.9
20717,0.9
20718,0.9
20987,0.9
20988,0.9
20989,0.9
20990,0.9
21071,0.9
21072,0.9
21073,0.9
21074,0.9
21075,0.9
21076,0.9
21077,0.9
21078,0.9
21079,0.9
21080,0.9
21081,0.9
21161,0.9
21162,0.9
21163,0.9
21164,0.9
21165,0.9
21166,0.9
21167,0.9
21168,0.9
21169,0.9
21170,0.9
21247,0.9
20986,0.9
20900,0.9
20901,0.9
20980,0.9
20981,0.9
20982,0.9
20983,0.9
20984,0.9
20985,0.9
20722,0.9
19500,0.7
19502,0.7
19503,0.7
19499,0.7
19501,0.7
19284,0.7
19285,0.7
19286,0.7
19283,0.7
19324,0.7
19325,0.7
19326,0.7
19327,0.7
19328,0.7
19366,0.7
19367,0.7
19368,0.7
19369,0.7
19370,0.7
19410,0.7
19411,0.7
19412,0.7
19413,0.7
19453,0.7
19454,0.7
19455,0.7
19456,0.7
19457,0.7
19497,0.7
19498,0.7
19142,0.7
19143,0.7
19173,0.7
19174,0.7
19175,0.7
19208,0.7
19209,0.7
19210,0.7
19212,0.7
19242,0.7
19243,0.7
19244,0.7
19245,0.7
19246,0.7
19247,0.7
19248,0.7
19282,0.7
19601,0.7
19287,0.7
19603,0.7
19604,0.7
19605,0.7
19606,0.7
19660,0.7
19661,0.7
19662,0.7
19663,0.7
19664,0.7
19665,0.7
19666,0.7
19667,0.7
19734,0.7
19735,0.7
19736,0.7
19737,0.7
19738,0.7
19739,0.7
19549,0.7
19550,0.7
19551,0.7
19597,0.7
19598,0.7
19599,0.7
19600,0.7
19547,0.7
19548,0.7
19545,0.7
19546,0.7
19602,0.7
19063,0.25
19117,0.25
19176,0.8
19177,0.8
19083,0.8
19112,0.8
19113,0.8
19061,0.8
19144,0.8
19145,0.8
19114,0.8
19211,0.8
22837,0.2
23068,0.2
22950,0.2
22951,0.2
23067,0.2
22836,0.2
23182,0.2
23183,0.2
31952,0.95
31954,0.95
31956,0.95
31953,0.95
31958,0.95
31959,0.95
31960,0.95
31961,0.95
31962,0.95
31963,0.95
31964,0.95
31965,0.95
32102,0.95
32103,0.95
31955,0.95
32105,0.95
32106,0.95
32107,0.95
32108,0.95
32109,0.95
32110,0.95
32111,0.95
32112,0.95
32113,0.95
32114,0.95
32115,0.95
32251,0.95
32104,0.95
31177,0.95
31178,0.95
31179,0.95
31187,0.95
31343,0.95
31344,0.95
31345,0.95
31346,0.95
31347,0.95
31352,0.95
