"ID","wb_disbursements","wb_commitments","wb_transport_disbursements","wb_transport_disbursements_completed","number_wb_projects","number_wb_projects_transport","number_wb_incomplete_projects","wb_transport_disbursements_incompleted","number_wb_transport_projects_incompleted","china_aid","china_transport_aid","china_transport_aid_completed","number_china_projects","number_china_projects_transport"
20385,3.97898124397143,12.6793213096857,3.97898124397143,3.97898124397143,2,2,1,0,1,0,0,0,0,0
20386,0,0.826331072686667,0,0,1,0,1,0,0,0,0,0,0,0
20387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20468,3.7303175921254,4.84111472986327,0,0,2,0,1,0,0,0,0,0,0,0
20469,19.6741754231281,34.2539897572753,19.3562625788946,14.5057392431946,10,6,6,4.8505233357,3,0,0,0,0,0
20470,8.95126389009714,13.6885882144392,8.82950457967143,3.97898124397143,4,3,3,4.8505233357,2,0,0,0,0,0
20471,0.192722815858667,0.375381635762,0,0,1,0,0,0,0,0,0,0,0,0
20472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20473,0.121759310425714,1.97136139236508,0,0,1,0,1,0,0,0,0,0,0,0
20474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20478,2.63787608137273,5.66793052826364,2.63787608137273,2.63787608137273,1,1,0,0,0,0,0,0,0,0
20479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20480,45.1310788035517,59.9888231314662,24.1315226918013,24.1315226918013,7,3,2,0,1,0,0,0,0,0
20481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20556,8.17403699799238,12.7096666268056,8.05227768756667,8.05227768756667,3,2,2,0,1,0,0,0,0,0
20557,91.6769955575916,124.315487849108,44.5709001331745,44.5709001331745,23,14,10,0,9,0,0,0,0,0
20558,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20560,0.196153533807755,3.30351412159184,0,0,2,0,2,0,0,0,0,0,0,0
20561,10.8863073027471,19.8151475341885,10.6901537689394,10.6901537689394,4,2,2,0,0,0.207550525526316,0,0,1,0
20562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20570,0.196153533807755,1.45902512006327,0,0,1,0,1,0,0,0.3525,0,0,1,0
20571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20644,0.196153533807755,1.45902512006327,0,0,1,0,1,0,0,0,0,0,0,0
20645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20646,7.68455295088048,14.7724765012153,7.48839941707273,2.63787608137273,4,3,3,4.8505233357,2,0,0,0,0,0
20647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20656,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20660,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20734,0.121759310425714,1.97136139236508,0,0,1,0,1,0,0,0,0,0,0,0
20735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20736,6.20479790378192,17.5715505164856,2.47448031165652,2.47448031165652,5,3,3,0,2,0,0,0,0,0
20737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20745,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20822,0,7.14285714285714,0,0,1,0,1,0,0,0,0,0,0,0
20823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20825,2.47448031165652,2.47996330326522,2.47448031165652,2.47448031165652,1,1,0,0,0,0,0,0,0,0
20826,0.121759310425714,1.97136139236508,0,0,1,0,1,0,0,0,0,0,0,0
20827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20830,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21002,0,0,0,0,0,0,0,0,0,95.79876265,0,0,1,0
21003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21092,2.67063384546428,9.37622121913532,2.47448031165652,2.47448031165652,4,1,3,0,0,0.645712746192982,0,0,2,0
21093,0.121759310425714,3.81585039389365,0,0,2,0,2,0,0,0,0,0,0,0
21094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21183,2.67063384546428,3.93898842332848,2.47448031165652,2.47448031165652,2,1,1,0,0,0,0,0,0,0
21184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21266,2.59623962208224,4.4513246956303,2.47448031165652,2.47448031165652,2,1,1,0,0,7.34731829719298,0,0,2,0
21267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21355,0.196153533807755,5.05176891434153,0,0,2,0,2,0,0,7.34731829719298,0,0,2,0
21356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21357,25.223964202554,34.4574117830775,21.4936466104286,21.4936466104286,4,2,2,0,1,0,0,0,0,0
21358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21434,27.6984445142105,36.9373750863428,23.9681269220851,23.9681269220851,5,3,2,0,1,7.13976777166667,0,0,1,0
21435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21512,0.121759310425714,1.97136139236508,0,0,1,0,1,0,0,0,0,0,0,0
21513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21597,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21599,0,0,0,0,0,0,0,0,0,7.13976777166667,0,0,1,0
21671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19070,0,0.478200852248148,0,0,1,0,1,0,0,0,0,0,0,0
19071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19073,10.0873533978772,10.7878541647659,0,0,5,0,0,0,0,0,0,0,0,0
19074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19092,19.421425520789,22.6036829240574,13.5484348565128,13.5484348565128,7,3,0,0,0,0,0,0,0,0
19093,0,0.478200852248148,0,0,1,0,1,0,0,0,0,0,0,0
19094,0,0.478200852248148,0,0,1,0,1,0,0,0,0,0,0,0
19095,45.516415679348,64.0991894651089,17.8061771067695,17.8061771067695,17,4,0,0,0,423.8254857,423.8254857,0,4,2
19096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19123,1.02751366667497,2.04093695938695,0.849076713495238,0.849076713495238,3,1,1,0,0,7.855,7.855,7.855,1,1
19124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19125,3.01620110749091,2.89237464195455,0,0,1,0,0,0,0,0,0,0,0,0
19126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19129,5.93183722086667,7.28914490955444,5.93183722086667,5.93183722086667,3,1,0,0,0,0,0,0,0,0
19130,6.89271533720659,6.83966028504396,0,0,2,0,0,0,0,0,0,0,0,0
19131,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19154,13.5938747922348,17.6065384113575,10.8770902598134,10.8770902598134,7,5,0,0,0,0,0,0,0,0
19155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19156,18.9726281777473,19.072146645473,5.84919365266667,5.84919365266667,6,1,0,0,0,0,0,0,0,0
19157,0.178436953179737,0.168319237767368,0,0,1,0,0,0,0,0,0,0,0,0
19158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19186,6.0276306058464,5.69422836337848,5.84919365266667,5.84919365266667,2,1,0,0,0,0,0,0,0,0
19187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19189,0,0.478200852248148,0,0,1,0,1,0,0,0,0,0,0,0
19190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19192,10.9284341241262,14.3290990776566,10.9284341241262,10.9284341241262,4,3,0,0,0,0,0,0,0,0
19193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19220,20.5174211492064,24.9639170466118,16.7776277767928,16.7776277767928,9,4,3,0,0,0,0,0,0,0
19221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19222,10.7154423113371,12.5138855211511,7.69924120384615,7.69924120384615,3,2,0,0,0,0,0,0,0,0
19223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19256,0.178436953179737,0.646520090015517,0,0,2,0,1,0,0,0,0,0,0,0
19257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19258,22.2154157164599,23.1251420441692,5.84919365266667,5.84919365266667,7,1,1,0,0,0,0,0,0,0
19259,0.178436953179737,0.646520090015517,0,0,2,0,1,0,0,0,0,0,0,0
19260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19263,0.178436953179737,0.646520090015517,0,0,2,0,1,0,0,0,0,0,0,0
19264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19265,7.69924120384615,9.62151087919658,7.69924120384615,7.69924120384615,2,2,0,0,0,0,0,0,0,0
19266,0.178436953179737,0.168319237767368,0,0,1,0,0,0,0,0,0,0,0,0
19293,5.87697332064196,7.32539599673929,5.87697332064196,5.87697332064196,5,5,0,0,0,0,0,0,0,0
19294,16.7089476076151,17.0381417003838,11.7810308735333,11.7810308735333,7,2,1,0,0,0,0,0,0,0
19295,8.77897812858,10.3438420600063,0,0,4,0,2,0,0,0,0,0,0,0
19296,0,0.478200852248148,0,0,1,0,1,0,0,4.642912568,4.642912568,0,1,1
19297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19298,0.178436953179737,0.168319237767368,0,0,1,0,0,0,0,0,0,0,0,0
19299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19307,0.178436953179737,0.168319237767368,0,0,1,0,0,0,0,0,0,0,0,0
19308,7.69924120384615,7.20597857665584,7.69924120384615,7.69924120384615,2,1,1,0,0,0,0,0,0,0
19334,32.8302930336818,35.7104544595557,19.4802720773795,19.4802720773795,9,4,1,0,0,0,0,0,2,0
19335,0,0.478200852248148,0,0,1,0,1,0,0,0,0,0,0,0
19336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19337,0,0.478200852248148,0,0,1,0,1,0,0,0,0,0,0,0
19338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19339,0.178436953179737,0.646520090015517,0,0,2,0,1,0,0,0,0,0,0,0
19340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19344,0.178436953179737,0.168319237767368,0,0,1,0,0,0,0,0,0,0,0,0
19345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19349,10.4699584193274,10.6790300601959,0,0,4,0,0,0,0,0,0,0,0,0
19350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19377,0.178436953179737,1.12472094226366,0,0,3,0,2,0,0,0,0,0,0,0
19378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19379,10.6813170017687,12.3675829206635,5.93183722086667,5.93183722086667,7,1,2,0,0,0,0,0,0,0
19380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19387,0.178436953179737,0.646520090015517,0,0,2,0,1,0,0,0,0,0,0,0
19388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19396,0.178436953179737,0.646520090015517,0,0,2,0,1,0,0,0,0,0,0,0
19397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19421,0,0.956401704496296,0,0,2,0,2,0,0,0,0,0,0,0
19422,0.178436953179737,0.168319237767368,0,0,1,0,0,0,0,0,0,0,0,0
19423,7.69924120384615,9.62151087919658,7.69924120384615,7.69924120384615,2,2,0,0,0,0,0,0,2,0
19424,0,0.478200852248148,0,0,1,0,1,0,0,0,0,0,0,0
19425,0,0.478200852248148,0,0,1,0,1,0,0,0,0,0,0,0
19426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19427,10.7154423113371,12.5138855211511,7.69924120384615,7.69924120384615,3,2,0,0,0,0,0,0,0,0
19428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19430,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19468,0.178436953179737,0.168319237767368,0,0,1,0,0,0,0,0,0,0,0,0
19469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
