"ID","iv_ida"
21198,NA
21199,NA
21200,NA
21201,NA
21202,NA
21203,NA
21204,NA
21205,NA
21206,NA
21207,NA
21208,NA
21209,NA
21210,NA
21211,NA
21212,NA
21213,NA
21214,NA
21215,NA
21216,NA
21217,NA
21218,NA
21219,NA
21220,NA
21221,NA
21278,NA
21279,NA
21280,NA
21281,NA
21282,NA
21283,NA
21284,NA
21285,NA
21286,NA
21287,NA
21288,NA
21289,NA
21290,NA
21291,NA
21292,NA
21293,NA
21294,NA
21295,NA
21296,NA
21297,NA
21298,NA
21299,NA
21300,NA
21301,NA
21302,NA
21303,NA
21304,NA
21305,NA
21306,NA
21307,NA
21360,NA
21361,NA
21362,NA
21363,NA
21364,NA
21365,NA
21366,NA
21367,NA
21368,NA
21369,NA
21370,NA
21371,NA
21372,NA
21373,NA
21374,NA
21375,NA
21376,NA
21377,NA
21378,NA
21379,NA
21380,NA
21381,NA
21382,NA
21383,NA
21384,NA
21385,NA
21386,NA
21387,NA
21388,NA
21389,NA
21390,NA
21391,NA
21442,NA
21443,NA
21444,NA
21445,NA
21446,NA
21447,NA
21448,NA
21449,NA
21450,NA
21451,NA
21452,NA
21453,NA
21454,NA
21455,NA
21456,NA
21457,NA
21458,NA
21459,NA
21460,NA
21461,NA
21462,NA
21463,NA
21464,NA
21465,NA
21466,NA
21467,NA
21468,NA
21469,NA
21470,NA
21471,NA
21472,NA
21473,NA
21521,NA
21522,NA
21523,NA
21524,NA
21525,NA
21526,NA
21527,NA
21528,NA
21529,NA
21530,NA
21531,NA
21532,NA
21533,NA
21534,NA
21535,NA
21536,NA
21537,NA
21538,NA
21539,NA
21540,NA
21541,NA
21542,NA
21543,NA
21544,NA
21545,NA
21546,NA
21547,NA
21548,NA
21549,NA
21550,NA
21551,NA
21552,NA
21553,NA
21600,NA
21601,NA
21602,NA
21603,NA
21604,NA
21605,NA
21606,NA
21607,NA
21608,NA
21609,NA
21610,NA
21611,NA
21612,NA
21613,NA
21614,NA
21615,NA
21616,NA
21617,NA
21618,NA
21619,NA
21620,NA
21621,NA
21622,NA
21623,NA
21624,NA
21625,NA
21626,NA
21627,NA
21628,NA
21629,NA
21630,NA
21631,NA
21632,NA
21678,NA
21679,NA
21680,NA
21681,NA
21682,NA
21683,NA
21684,NA
21685,NA
21686,NA
21687,NA
21688,NA
21689,NA
21690,NA
21691,NA
21692,NA
21693,NA
21694,NA
21695,NA
21696,NA
21697,NA
21698,NA
21699,NA
21700,NA
21701,NA
21702,NA
21703,NA
21704,NA
21705,NA
21706,NA
21707,NA
21708,NA
21709,NA
21710,NA
21711,NA
21712,NA
21713,NA
21756,NA
21757,NA
21758,NA
21759,NA
21760,NA
21761,NA
21762,NA
21763,NA
21764,NA
21765,NA
21766,NA
21767,NA
21768,NA
21769,NA
21770,NA
21771,NA
21772,NA
21773,NA
21774,NA
21775,NA
21776,NA
21777,NA
21778,NA
21779,NA
21780,NA
21781,NA
21782,NA
21783,NA
21784,NA
21785,NA
21786,NA
21787,NA
21788,NA
21789,NA
21790,NA
21791,NA
21833,NA
21834,NA
21835,NA
21836,NA
21837,NA
21838,NA
21839,NA
21840,NA
21841,NA
21842,NA
21843,NA
21844,NA
21845,NA
21846,NA
21847,NA
21848,NA
21849,NA
21850,NA
21851,NA
21852,NA
21853,NA
21854,NA
21855,NA
21856,NA
21857,NA
21858,NA
21859,NA
21860,NA
21861,NA
21862,NA
21863,NA
21864,NA
21865,NA
21866,NA
21867,NA
21868,NA
21912,NA
21913,NA
21914,NA
21915,NA
21916,NA
21917,NA
21918,NA
21919,NA
21920,NA
21921,NA
21922,NA
21923,NA
21924,NA
21925,NA
21926,NA
21927,NA
21928,NA
21929,NA
21930,NA
21931,NA
21932,NA
21933,NA
21934,NA
21935,NA
21936,NA
21937,NA
21938,NA
21939,NA
21940,NA
21941,NA
21942,NA
21943,NA
21944,NA
21945,NA
21946,NA
21947,NA
21995,NA
21996,NA
21997,NA
21998,NA
21999,NA
22000,NA
22001,NA
22002,NA
22003,NA
22004,NA
22005,NA
22006,NA
22007,NA
22008,NA
22009,NA
22010,NA
22011,NA
22012,NA
22013,NA
22014,NA
22015,NA
22016,NA
22017,NA
22018,NA
22019,NA
22020,NA
22021,NA
22022,NA
22023,NA
22024,NA
22025,NA
22026,NA
22027,NA
22028,NA
22082,NA
22083,NA
22084,NA
22085,NA
22086,NA
22087,NA
22088,NA
22089,NA
22090,NA
22091,NA
22092,NA
22093,NA
22094,NA
22095,NA
22096,NA
22097,NA
22098,NA
22099,NA
22100,NA
22101,NA
22102,NA
22103,NA
22104,NA
22105,NA
22106,NA
22107,NA
22108,NA
22109,NA
22110,NA
22111,NA
22112,NA
22113,NA
22114,NA
22115,NA
22116,NA
22174,NA
22175,NA
22176,NA
22177,NA
22178,NA
22179,NA
22180,NA
22181,NA
22182,NA
22183,NA
22184,NA
22185,NA
22186,NA
22187,NA
22188,NA
22189,NA
22190,NA
22191,NA
22192,NA
22195,NA
22196,NA
22197,NA
22198,NA
22199,NA
22200,NA
22201,NA
22202,NA
22203,NA
22204,NA
22205,NA
22206,NA
22207,NA
22267,NA
22268,NA
22269,NA
22270,NA
22271,NA
22272,NA
22273,NA
22274,NA
22275,NA
22276,NA
22277,NA
22278,NA
22279,NA
22280,NA
22281,NA
22282,NA
22283,NA
22289,NA
22290,NA
22291,NA
22292,NA
22293,NA
22294,NA
22295,NA
22296,NA
22297,NA
22298,NA
22299,NA
22361,NA
22362,NA
22363,NA
22364,NA
22365,NA
22366,NA
22367,NA
22368,NA
22369,NA
22370,NA
22371,NA
22372,NA
22373,NA
22374,NA
22375,NA
22376,NA
22384,NA
22385,NA
22386,NA
22387,NA
22388,NA
22389,NA
22390,NA
22391,NA
22392,NA
22393,NA
22456,NA
22457,NA
22458,NA
22459,NA
22460,NA
22461,NA
22462,NA
22463,NA
22464,NA
22465,NA
22466,NA
22467,NA
22468,NA
22469,NA
22478,NA
22479,NA
22483,NA
22484,NA
22485,NA
22486,NA
22487,NA
22551,NA
22552,NA
22553,NA
22554,NA
22555,NA
22556,NA
22557,NA
22558,NA
22559,NA
22560,NA
22561,NA
22562,NA
22563,NA
22572,NA
22573,NA
22577,NA
22578,NA
22579,NA
22580,NA
22581,NA
22648,NA
22649,NA
22650,NA
22651,NA
22652,NA
22653,NA
22654,NA
22655,NA
22656,NA
22657,NA
22658,NA
22659,NA
22660,NA
22668,NA
22669,NA
22758,NA
22759,NA
22760,NA
22761,NA
22762,NA
22763,NA
22764,NA
22765,NA
22766,NA
22767,NA
22768,NA
22769,NA
22774,NA
22775,NA
22776,NA
22875,NA
22876,NA
22877,NA
22878,NA
22879,NA
22880,NA
22881,NA
22884,NA
22885,NA
22886,NA
22888,NA
22889,NA
22993,NA
22994,NA
22995,NA
22996,NA
23111,NA
23112,NA
23113,NA
23226,NA
23227,NA
23228,NA
23339,NA
30179,0
30182,0
30355,0
30534,0
30183,0
30178,0
30180,0
30354,0
30000,0
30181,0
29097,0
31699,0
30353,0
30356,0
30177,0
30357,0
30358,0
29095,0
30535,0
30001,0
30365,0
29096,0
30366,0
30533,0
30536,0
30537,0
29469,0
30185,0
29272,0
29271,0
28903,0
30709,0.383720930232558
31698,0
30717,0
30718,0
30538,0.63953488372093
30184,0
30364,0
30543,0
29092,0
29649,0
29093,0
30715,0
30544,0
30719,0.383720930232558
30720,0.127906976744186
30540,0
30716,0
31546,0
29091,0
29270,0
30707,0
30708,0
30892,0
30545,0.127906976744186
30714,0
30530,0
29278,0
29279,0
30539,0
30186,0.63953488372093
30541,0
29090,0
30542,0
29647,0
29648,0
30359,0
31223,0
30710,0.127906976744186
29094,0
30531,0
30532,0
29280,0
29645,0
29282,0
29646,0
31547,0
29089,0
30891,0
28123,0
30360,0
29650,0
30546,0
30712,0.127906976744186
30713,0.255813953488372
29458,0
30721,0
29281,0
31049,0
29283,0
29462,0
29284,0
29463,0
28124,0
30893,0
28901,0
30711,0
30368,0
29637,0
29459,0
29639,0
29460,0
29461,0
31550,0
30706,0
30890,0
29464,0
29465,0
30361,0.511627906976744
30187,0.511627906976744
28129,0
28130,0
29638,0
28132,0
28133,0
29640,0
31848,0
31233,0
29642,0
28897,0
28898,0
28125,0
28126,0
30367,0
30189,0
28131,0
29085,0
29275,0
29276,0
31549,0
31548,0
29837,1.27906976744186
31050,0
31051,0
31052,0
29466,0
28902,0
29452,0
29273,0
29274,0
30369,0.383720930232558
29086,0
28134,0
29641,0
29269,0
28122,0
27942,0
27943,0
28899,0
30362,0.767441860465116
30188,0
29831,0
30190,0
28710,0
28310,0
29087,0
29088,0
28135,0
28136,0
29643,0
29644,0
29824,0
28900,0
28127,0
28128,0
28308,0
28309,0
29833,0
28311,0
29277,0
30371,0.511627906976744
28701,0
28702,0
28703,0
30018,0.767441860465116
31053,0
29467,0
30363,0
30009,0
29832,0
30886,0
28711,0.127906976744186
29267,0
29268,0
30705,0
28896,0
28137,0
31234,0
27944,0
27945,0
27946,0
27947,0
28709,0
29453,0
29454,0
29455,0
28312,0
29819,0
29820,0
30016,0.511627906976744
30017,1.66279069767442
31235,0
29825,0
29826,0
29468,0
27948,0
30010,0.255813953488372
30011,0.255813953488372
29834,0
30370,1.15116279069767
29835,0
29836,0.127906976744186
27941,0
29821,0
28888,0
28704,0
28705,0
28706,0
31056,0
29081,0
31398,0
29082,0
29083,0
29084,0
30889,0
28314,0
28886,0
29822,0
29823,0
31236,0
31237,0
29827,0
29828,0
31224,0
31225,0
31226,0
29456,0
28313,0
28700,0
31229,0
28887,0
30194,1.40697674418605
30195,0.767441860465116
30881,0
31392,0
27939,0
31057,0
31058,0
30547,0.767441860465116
30548,0.383720930232558
28699,0
28121,0
30191,0.767441860465116
28315,0
28316,0
28317,0
30003,0
30004,0
31054,0
31397,0
28708,0
28893,0
30887,0
30888,0
29457,0
28895,0
30192,1.91860465116279
30193,3.45348837209302
30879,0
30880,0
31390,0
30882,0
31055,0
29829,0
29651,0
29652,0
31227,0
29654,0
31228,0
28698,0
31230,0
31231,0
31232,0
28318,0
28319,0
30883,0
28707,0
31394,0
31395,0
29653,0
28120,0
28697,0
27940,0
30877,0
30878,0
30015,0
31063,0
31064,0
30005,0
30006,0
28693,0
28694,0
28119,0
28696,0
28894,0
28326,0
30012,0.511627906976744
30013,0
30014,0.255813953488372
31062,0
30002,0
31391,0
27755,0
31393,0
30884,0
28695,0
29080,0
28325,0
28508,0
28509,0
31059,0.127906976744186
31060,0
31061,0
27931,0
28502,0
28320,0
28321,0
30007,0
30885,0
29830,0
27938,0
28892,0
27930,0
27932,0
28510,0
28511,0
28890,0
30008,0
31065,0
28889,0
28507,0
28512,0
27937,0
28324,0
28503,0
28504,0
28501,0
28515,0
28891,0
27933,0
27936,0
28323,0
28519,0
28506,0
27934,0
28514,0
28513,0
28505,0
28518,0
28322,0
27935,0
28517,0
28516,0
32137,NA
32141,NA
32140,NA
33629,NA
33379,NA
33380,NA
32138,NA
32139,NA
32733,NA
32734,NA
32735,NA
32873,NA
33007,NA
33133,NA
33134,NA
33256,NA
33257,NA
33505,NA
33504,NA
31988,NA
32585,NA
32589,NA
32590,NA
31986,NA
31987,NA
32586,NA
32587,NA
32588,NA
32436,NA
32438,NA
32437,NA
32290,NA
32289,NA
32291,NA
32292,NA
32441,NA
32288,NA
32439,NA
32440,NA
32287,NA
34606,NA
31193,NA
31194,NA
31365,NA
31366,NA
31367,NA
31818,NA
32119,NA
32120,NA
32121,NA
32122,NA
32123,NA
32124,NA
32125,NA
32126,NA
32127,NA
32128,NA
32713,NA
32714,NA
32715,NA
32716,NA
32717,NA
32718,NA
32719,NA
33117,NA
33118,NA
33119,NA
33120,NA
33121,NA
33122,NA
33123,NA
33124,NA
33125,NA
33126,NA
33127,NA
33128,NA
33129,NA
33130,NA
33487,NA
33488,NA
33489,NA
33490,NA
33491,NA
33492,NA
33493,NA
33494,NA
33495,NA
33496,NA
33741,NA
33742,NA
33743,NA
33744,NA
33745,NA
33746,NA
34166,NA
34167,NA
34602,NA
34603,NA
34604,NA
34605,NA
34746,NA
34747,NA
34887,NA
34888,NA
31676,NA
31677,NA
31678,NA
32129,NA
32130,NA
32131,NA
32132,NA
32116,NA
32117,NA
32118,NA
32133,NA
32134,NA
32135,NA
32136,NA
32266,NA
32267,NA
33366,NA
31674,NA
31675,NA
33370,NA
32417,NA
32421,NA
32422,NA
32423,NA
32424,NA
32425,NA
32426,NA
32427,NA
32428,NA
32429,NA
32430,NA
32431,NA
32432,NA
32433,NA
32434,NA
33879,NA
34171,NA
32860,NA
32861,NA
32862,NA
32863,NA
32864,NA
32865,NA
33365,NA
31672,NA
33367,NA
33368,NA
33369,NA
33377,NA
33378,NA
33622,NA
33623,NA
33624,NA
33625,NA
31195,NA
31196,NA
31197,NA
31198,NA
31814,NA
31815,NA
33877,NA
33878,NA
31359,NA
31360,NA
31361,NA
31362,NA
31363,NA
31364,NA
31673,NA
32989,NA
32994,NA
34745,NA
31670,NA
31671,NA
33371,NA
33372,NA
33373,NA
32414,NA
32415,NA
34170,NA
31813,NA
31816,NA
31817,NA
31819,NA
31820,NA
31821,NA
31822,NA
31823,NA
31824,NA
31825,NA
31826,NA
31827,NA
31828,NA
31829,NA
32582,NA
34022,NA
34023,NA
31966,NA
31967,NA
34169,NA
34458,NA
32986,NA
32990,NA
32991,NA
32992,NA
32993,NA
32995,NA
32996,NA
32997,NA
32998,NA
32999,NA
33131,NA
33132,NA
32268,NA
33361,NA
33362,NA
33374,NA
33375,NA
32416,NA
32418,NA
32419,NA
32420,NA
32872,NA
32583,NA
32726,NA
32988,NA
32711,NA
32712,NA
32720,NA
32721,NA
32722,NA
32723,NA
32724,NA
32725,NA
32727,NA
32728,NA
32729,NA
32730,NA
32731,NA
32732,NA
30849,NA
32866,NA
32867,NA
32868,NA
32869,NA
32870,NA
32871,NA
33364,NA
34460,NA
33376,NA
32987,NA
33000,NA
33001,NA
33002,NA
33003,NA
33004,NA
33005,NA
33006,NA
33114,NA
33115,NA
33116,NA
33249,NA
33621,NA
32581,NA
33241,NA
33247,NA
33248,NA
33250,NA
33251,NA
33252,NA
33253,NA
33254,NA
33255,NA
31665,NA
31666,NA
31667,NA
33363,NA
31669,NA
33748,NA
33749,NA
34459,NA
34461,NA
34462,NA
34463,NA
33497,NA
33498,NA
33499,NA
33500,NA
33747,NA
33750,NA
34168,NA
34314,NA
34164,NA
34165,NA
34020,NA
33880,NA
33881,NA
33882,NA
33883,NA
33884,NA
31668,NA
34315,NA
34316,NA
34016,NA
34017,NA
34018,NA
34019,NA
32579,NA
32580,NA
34311,NA
34312,NA
34313,NA
34317,NA
33620,NA
33617,NA
33618,NA
31968,NA
31969,NA
32578,NA
34021,NA
31970,NA
31971,NA
32576,NA
32577,NA
33619,NA
33616,NA
32584,NA
32858,NA
32859,NA
33243,NA
31518,NA
32435,NA
31985,NA
32575,NA
32573,NA
32574,NA
32853,NA
31520,NA
32269,NA
31516,NA
31517,NA
32564,NA
33614,NA
33615,NA
32275,NA
31514,NA
31515,NA
32567,NA
32568,NA
31519,NA
32572,NA
31021,NA
31981,NA
32274,NA
32569,NA
32571,NA
33613,NA
32854,NA
31513,NA
31525,NA
31020,NA
32271,NA
32855,NA
31982,NA
31524,NA
32570,NA
31984,NA
31521,NA
31983,NA
31522,NA
32278,NA
32270,NA
33242,NA
32856,NA
31523,NA
33246,NA
32272,NA
32857,NA
32277,NA
32566,NA
32273,NA
33245,NA
32276,NA
33244,NA
31977,NA
31975,NA
31980,NA
32563,NA
31974,NA
31973,NA
32851,NA
31979,NA
31978,NA
31972,NA
32279,NA
32565,NA
32852,NA
33240,NA
33237,NA
32280,NA
32281,NA
33239,NA
32286,NA
31976,NA
32285,NA
32284,NA
33238,NA
32282,NA
32283,NA
23548,NA
23552,NA
23553,NA
23554,NA
23555,NA
23556,NA
23695,NA
23696,NA
23845,NA
23846,NA
23847,NA
23848,NA
22719,NA
22720,NA
22721,NA
22829,NA
22830,NA
22831,NA
22832,NA
22833,NA
22834,NA
22835,NA
22942,NA
22943,NA
22944,NA
22945,NA
22946,NA
22947,NA
22948,NA
22949,NA
23058,NA
23059,NA
23060,NA
23061,NA
23062,NA
23063,NA
23064,NA
23065,NA
23066,NA
23172,NA
23173,NA
23174,NA
23175,NA
23176,NA
23177,NA
23178,NA
23179,NA
23180,NA
23181,NA
23285,NA
23287,NA
23288,NA
23289,NA
23290,NA
23291,NA
23292,NA
23293,NA
23294,NA
23295,NA
23413,NA
23414,NA
23415,NA
23416,NA
23417,NA
23418,NA
23419,NA
23420,NA
23421,NA
23422,NA
23549,NA
23550,NA
23551,NA
23690,NA
23691,NA
23692,NA
23693,NA
23694,NA
23842,NA
23843,NA
23844,NA
24000,NA
24001,NA
24002,NA
24005,NA
24006,NA
20723,0.0668058455114822
20890,0.250521920668058
20989,0.0334029227557411
20891,0.167014613778706
20725,0
20716,0.167014613778706
20990,0.250521920668058
20894,0.133611691022964
20892,0.200417536534447
21247,0.183716075156576
20896,0.0334029227557411
21168,0.0334029227557411
20901,0.150313152400835
20804,0.150313152400835
20988,0.133611691022964
20628,0.0835073068893528
20629,0.0668058455114822
20720,0.116910229645094
20636,0.0334029227557411
20724,0.0334029227557411
21164,0.133611691022964
20637,0.250521920668058
20812,0.0334029227557411
20809,0.0668058455114822
20726,0.100208768267223
20811,0.0334029227557411
20987,0.0835073068893528
20806,0.450939457202505
20986,0.0501043841336117
21080,0.0334029227557411
20632,0.0835073068893528
20631,0.0668058455114822
20630,0.0167014613778706
20727,0.0501043841336117
21169,0.0501043841336117
20810,0
20981,0.217118997912317
21167,0.133611691022964
20982,0.116910229645094
20893,0.30062630480167
21162,0.0334029227557411
20985,0
20803,0.167014613778706
20814,0.0501043841336117
21170,0.0501043841336117
21166,0
20813,0
21165,0.0835073068893528
21161,0.0501043841336117
21073,0.0167014613778706
20980,0.350730688935282
20984,0.0668058455114822
20808,0.167014613778706
20897,0.0167014613778706
20807,0.0668058455114822
20718,0.150313152400835
20805,0.267223382045929
20898,0.0167014613778706
21163,0.116910229645094
21071,0.60125260960334
21076,0.0334029227557411
21081,0.100208768267223
21075,0.0835073068893528
20717,0.233820459290188
20983,0
20899,0
21072,0.2839248434238
20719,0.133611691022964
20721,0.0835073068893528
20722,0
21074,0.0167014613778706
21077,0.0668058455114822
21079,0.0501043841336117
21078,0.0334029227557411
20895,0.0501043841336117
20900,0
19142,NA
19143,NA
19173,NA
19174,NA
19175,NA
19208,NA
19209,NA
19210,NA
19212,NA
19242,NA
19243,NA
19244,NA
19245,NA
19246,NA
19247,NA
19248,NA
19282,NA
19283,NA
19284,NA
19285,NA
19286,NA
19287,NA
19324,NA
19325,NA
19326,NA
19327,NA
19328,NA
19366,NA
19367,NA
19368,NA
19369,NA
19370,NA
19410,NA
19411,NA
19412,NA
19413,NA
19453,NA
19454,NA
19455,NA
19456,NA
19457,NA
19497,NA
19498,NA
19499,NA
19500,NA
19501,NA
19502,NA
19503,NA
19545,NA
19546,NA
19547,NA
19548,NA
19549,NA
19550,NA
19551,NA
19597,NA
19598,NA
19599,NA
19600,NA
19601,NA
19602,NA
19603,NA
19604,NA
19605,NA
19606,NA
19660,NA
19661,NA
19662,NA
19663,NA
19664,NA
19665,NA
19666,NA
19667,NA
19734,NA
19735,NA
19736,NA
19737,NA
19738,NA
19739,NA
19061,NA
19083,NA
19112,NA
19113,NA
19114,NA
19144,NA
19145,NA
19176,NA
19177,NA
19211,NA
22836,0
22837,0
23182,0
22950,0
23067,0
22951,0
23183,0
23068,0
32400,NA
32401,NA
32402,NA
32403,NA
32404,NA
32405,NA
32406,NA
31187,NA
31809,NA
32399,NA
32695,NA
32696,NA
32697,NA
32698,NA
32699,NA
32700,NA
32701,NA
32702,NA
32703,NA
32704,NA
32705,NA
32408,NA
32409,NA
32410,NA
32407,NA
31803,NA
31804,NA
31805,NA
31806,NA
31807,NA
31808,NA
31810,NA
32102,NA
32103,NA
32104,NA
32105,NA
32106,NA
32107,NA
32109,NA
32110,NA
32111,NA
32112,NA
32113,NA
32114,NA
32115,NA
32260,NA
32261,NA
32262,NA
32263,NA
32264,NA
32265,NA
32411,NA
32412,NA
32413,NA
32706,NA
32707,NA
32708,NA
32709,NA
32710,NA
31177,NA
31178,NA
31179,NA
32977,NA
31952,NA
31953,NA
31954,NA
31955,NA
31352,NA
31353,NA
31354,NA
32978,NA
32979,NA
31499,NA
31500,NA
31501,NA
31502,NA
31650,NA
31651,NA
31652,NA
31659,NA
31660,NA
31661,NA
32547,NA
31811,NA
31812,NA
32551,NA
32552,NA
32973,NA
31956,NA
31957,NA
31958,NA
31959,NA
31960,NA
31962,NA
31963,NA
31965,NA
31802,NA
32974,NA
32980,NA
32981,NA
32982,NA
32983,NA
32984,NA
32985,NA
32251,NA
32252,NA
32253,NA
32254,NA
32255,NA
32256,NA
32257,NA
32258,NA
32259,NA
31800,NA
31801,NA
32548,NA
32549,NA
32550,NA
32553,NA
32554,NA
32555,NA
32556,NA
32975,NA
32976,NA
31799,NA
33110,NA
31503,NA
31504,NA
31505,NA
33100,NA
33111,NA
33112,NA
33113,NA
33225,NA
33226,NA
31662,NA
31658,NA
31345,NA
31508,NA
31509,NA
31510,NA
31654,NA
31655,NA
32840,NA
31507,NA
31653,NA
32839,NA
31506,NA
33104,NA
31656,NA
33105,NA
31964,NA
31657,NA
31961,NA
31343,NA
32849,NA
33107,NA
32838,NA
32842,NA
32848,NA
32850,NA
33106,NA
32841,NA
32843,NA
32844,NA
32845,NA
32846,NA
31346,NA
33108,NA
31344,NA
33103,NA
32836,NA
33102,NA
32837,NA
33101,NA
31347,NA
32847,NA
33109,NA
32560,NA
32559,NA
32562,NA
32561,NA
33236,NA
33235,NA
32558,NA
32557,NA
19403,NA
19447,NA
19448,NA
19492,NA
19493,NA
19494,NA
19495,NA
19496,NA
19539,NA
19540,NA
19541,NA
19542,NA
19543,NA
19544,NA
19592,NA
19593,NA
19594,NA
19595,NA
19596,NA
19655,NA
19656,NA
19657,NA
19658,NA
19659,NA
19728,NA
19729,NA
19730,NA
19731,NA
19805,NA
19806,NA
19807,NA
23599,NA
23600,NA
25397,NA
25398,NA
25399,NA
25400,NA
25401,NA
25402,NA
25403,NA
25404,NA
25405,NA
25406,NA
25407,NA
25408,NA
25567,NA
25568,NA
25569,NA
25570,NA
25571,NA
26272,NA
26273,NA
26274,NA
26439,NA
26440,NA
26441,NA
26442,NA
26443,NA
26444,NA
26445,NA
26446,NA
26448,NA
26449,NA
26450,NA
26451,NA
26452,NA
26453,NA
26614,NA
26615,NA
26616,NA
26617,NA
26618,NA
26619,NA
26620,NA
26621,NA
26622,NA
26623,NA
26624,NA
26625,NA
26626,NA
26627,NA
26628,NA
26802,NA
26803,NA
26804,NA
26805,NA
26806,NA
26807,NA
27194,NA
27195,NA
27196,NA
27197,NA
27198,NA
27199,NA
27200,NA
27201,NA
27377,NA
27378,NA
27379,NA
27380,NA
27381,NA
27382,NA
27383,NA
27384,NA
27385,NA
27386,NA
22882,NA
22883,NA
22890,NA
22891,NA
22997,NA
22998,NA
22999,NA
23000,NA
23001,NA
23002,NA
23003,NA
23004,NA
23005,NA
23006,NA
23007,NA
23008,NA
23009,NA
23010,NA
23114,NA
23115,NA
23116,NA
23117,NA
23118,NA
23119,NA
23120,NA
23121,NA
23122,NA
23123,NA
23124,NA
23125,NA
23126,NA
23127,NA
23128,NA
27735,NA
27736,NA
27737,NA
27738,NA
27739,NA
27740,NA
27741,NA
27742,NA
27743,NA
27744,NA
27745,NA
23229,NA
23230,NA
23231,NA
23232,NA
23233,NA
23234,NA
23235,NA
23236,NA
23237,NA
23238,NA
23239,NA
23240,NA
23241,NA
23242,NA
23243,NA
23244,NA
23340,NA
23341,NA
23342,NA
23343,NA
23344,NA
23345,NA
23346,NA
23347,NA
23348,NA
23349,NA
23350,NA
23351,NA
23352,NA
23353,NA
23354,NA
23355,NA
23356,NA
23357,NA
23465,NA
23466,NA
23467,NA
23468,NA
23469,NA
23470,NA
23471,NA
23472,NA
23473,NA
23474,NA
23475,NA
23476,NA
23477,NA
23478,NA
23479,NA
23480,NA
23481,NA
23482,NA
23483,NA
25070,NA
25071,NA
25072,NA
25073,NA
25074,NA
24057,NA
23601,NA
23602,NA
23603,NA
23604,NA
23605,NA
23606,NA
23607,NA
23608,NA
23609,NA
23610,NA
23611,NA
23612,NA
23613,NA
23614,NA
23615,NA
23616,NA
23617,NA
23741,NA
23742,NA
23743,NA
23744,NA
23745,NA
23746,NA
23747,NA
23748,NA
23749,NA
23750,NA
23751,NA
23752,NA
23753,NA
23754,NA
23755,NA
23756,NA
23757,NA
23758,NA
23759,NA
23760,NA
23892,NA
23893,NA
23894,NA
23895,NA
23896,NA
23897,NA
23898,NA
23899,NA
23900,NA
23901,NA
23902,NA
23903,NA
23904,NA
23905,NA
23906,NA
23907,NA
23908,NA
23909,NA
23910,NA
23911,NA
24049,NA
24050,NA
24051,NA
24052,NA
24053,NA
24054,NA
24055,NA
24056,NA
24561,NA
24058,NA
24059,NA
24060,NA
24061,NA
24062,NA
24063,NA
24064,NA
24065,NA
24066,NA
24067,NA
24068,NA
24210,NA
24211,NA
24212,NA
24213,NA
24214,NA
24215,NA
24216,NA
24217,NA
24218,NA
24219,NA
24220,NA
24221,NA
24222,NA
24223,NA
24224,NA
24225,NA
24226,NA
24227,NA
24228,NA
24375,NA
24376,NA
24377,NA
24378,NA
24379,NA
24380,NA
24381,NA
24382,NA
24383,NA
24384,NA
24385,NA
24386,NA
24387,NA
24388,NA
24389,NA
24390,NA
24391,NA
24392,NA
24393,NA
25913,NA
25914,NA
25915,NA
25916,NA
24546,NA
24547,NA
24548,NA
24549,NA
24550,NA
24551,NA
24552,NA
24553,NA
24554,NA
24555,NA
24556,NA
24557,NA
24558,NA
24559,NA
24560,NA
26077,NA
26078,NA
26079,NA
26080,NA
26081,NA
26082,NA
26083,NA
26084,NA
26085,NA
26086,NA
26087,NA
24716,NA
24717,NA
24718,NA
24719,NA
24720,NA
24721,NA
24722,NA
24723,NA
24724,NA
24725,NA
24726,NA
24727,NA
24728,NA
24729,NA
24730,NA
24731,NA
26252,NA
26253,NA
26254,NA
26255,NA
26256,NA
26257,NA
26268,NA
26269,NA
26270,NA
26271,NA
24889,NA
24890,NA
24891,NA
24892,NA
24893,NA
24894,NA
24895,NA
24896,NA
24897,NA
24898,NA
24899,NA
24900,NA
24901,NA
24902,NA
24903,NA
24904,NA
25059,NA
25060,NA
25061,NA
25062,NA
25063,NA
25064,NA
25065,NA
25066,NA
25067,NA
25068,NA
25069,NA
27558,NA
25572,NA
25573,NA
26629,NA
25226,NA
25227,NA
25228,NA
25229,NA
25230,NA
25231,NA
25232,NA
25233,NA
25234,NA
25235,NA
25236,NA
25237,NA
25238,NA
25239,NA
25240,NA
25241,NA
25242,NA
25396,NA
25409,NA
25410,NA
25411,NA
26992,NA
26993,NA
26994,NA
26995,NA
26996,NA
26997,NA
26998,NA
27000,NA
27001,NA
27003,NA
27004,NA
27005,NA
27559,NA
27560,NA
25574,NA
25575,NA
25576,NA
25577,NA
25578,NA
25579,NA
25580,NA
25581,NA
25582,NA
25583,NA
27178,NA
27179,NA
27180,NA
27181,NA
27182,NA
25737,NA
25738,NA
25739,NA
25740,NA
25741,NA
25742,NA
25743,NA
25744,NA
25745,NA
25746,NA
25747,NA
25748,NA
25749,NA
25750,NA
25751,NA
25752,NA
25753,NA
25902,NA
25903,NA
25904,NA
25905,NA
25906,NA
25907,NA
25908,NA
25909,NA
25910,NA
25911,NA
25912,NA
25917,NA
25918,NA
25919,NA
27556,NA
27557,NA
27561,NA
27562,NA
26075,NA
26076,NA
26088,NA
26089,NA
26090,NA
26091,NA
