"country","ethn_NAME","tuple_ID","rugg","malaria","pop","lights","zeta","x","y","growingdays","temp","altitude","urban","landsuit","precip","first.x","first.y","RailKM","zeta_1","strict_mean_zeta","wbcode","group","region_n","region_s","region_w","region_e","region_c","mean_elev","mean_suit","cluster","split5pc","split10pc","island","lnkm2split","petroleum","city1400","malariasuit","capital","capdistance1","diamondd","borderdist1","seadist1","coastal","fneigh","lnpop60","ndis","etwar","ewar_hist","war","dis","pw","aut","sds","lakedum","riverdum","ex"
"Kenya","SAMBURU",482,3532.32318035714,8.91741165714286,2129450.6018708,0.188481182785714,0.997923705961742,36.8571428571429,1.17857142857143,193.123015357143,21.48561,1393.4225375,0,0.443714285714286,69.8146635714286,36.25,-0.25,0,1.00362150243143,1.00596750873436,"KEN","Kalenjin-Masai-Turkana-Samburu",0,0,0,1,0,1.29059612751007,0.426250010728836,"Nilotes - Masai",0,0,0,3.75880074501038,0,0,0.123345538973808,0,0.263945639133453,0,0.210595190525055,0.546692430973053,0,0.25,12.3753700256348,0,0,0,0,0,0,0,0.487950026988983,1,1,0
"Kenya","SUK",479,6399.82946428571,8.63218418571429,1530859.8707008,0.0396988024285714,1.02496587833544,35.8214285714286,1.17857142857143,207.996032142857,21.8448485714286,1422.875425,0,0.580857142857143,84.0437142857143,35.25,1.25,0,1.02229555471574,1.01475075520969,"KEN","Kalenjin-Masai-Turkana-Samburu",0,0,0,1,0,1.41167402267456,0.546866655349731,"Nilotes - Nandi",0,0,0,2.93808460235596,0,0,0.501540720462799,0,0.309807300567627,0,0.0871443450450897,0.65767377614975,0,0.28571429848671,12.1763143539429,0,0,0,0,0,0,0,0.487950026988983,0,0,0
"Kenya","WANGA",475,1952.506275,0.6773255,1680872.9672189,0.347001981,1.01636891525773,34.75,0.75,287.75,19.50673,1792.64625,0,0.374,139.35195,34.75,0.75,0,1.01636891525773,1.01636891525773,"KEN","Luhya",0,0,0,1,0,1.62968516349792,0.347499996423721,"Interlacustrine Bantu - East Nyanza",1,1,0,1.65225100517273,0,0,0.555114924907684,0,0.32064226269722,0,0.0339194089174271,0.698582053184509,0,0.200000002980232,13.0858936309814,0,0,0,0,0,0,0,0.487950026988983,0,0,0
"Liberia","BASSA",502,485.065295666667,19.6954316666667,546341.8682021,0.0941872465,1.00427602341092,-9.66666666666667,6.16666666666667,304.274658333333,25.5525383333333,169.266476833333,0.166666666666667,0.304833333333333,255.3981125,-10.25,6.25,0,1.02935943308952,1.04622795206039,"LBR","Indigenous Peoples",0,0,1,0,0,0.153448432683945,0.327242851257324,"Kru and Peripheral Mande - Kru",0,0,0,3.0435631275177,0,0,0.5,1,0.123186551034451,1,0.116941720247269,0.0478337854146957,1,0.571428596973419,12.6951637268066,21,0,0,1,1,0,0,0.513552606105804,0,1,1
"Liberia","GBANDE",505,655.757775,15.80555,139826.0167589,0.0231540485,0.988346338458447,-9.75,8,289.72225,24.632135,506.3598375,0,0.4835,196.49675,-9.75,7.75,0,0.989624389406288,1.00148205651462,"LBR","Indigenous Peoples",0,0,1,0,0,0.389833301305771,0.448833346366882,"Kru and Peripheral Mande - Mande",0,0,0,1.96873354911804,0,0,0.837372601032257,0,0.190125837922096,0,0.0515462532639503,0.179156795144081,0,0.800000011920929,9.06982326507568,21,0,0,1,1,0,0,0.513552606105804,0,0,1
"Liberia","GOLA",501,1705.979485,18.0855033333333,303851.9000707,0.031985329,1.06112420425009,-10.4166666666667,7.08333333333333,288.712941666667,25.1859533333333,234.361016666667,0.333333333333333,0.318,236.361166666667,-10.75,7.25,0,1.06056721480133,1.05954849950025,"LBR","Indigenous Peoples",0,0,1,0,0,0.220503464341164,0.382499992847443,"Kru and Peripheral Mande - Atlantic",0,0,0,2.1592435836792,0,0,1,0,0.0973335579037666,1,0.0580471903085709,0.080769769847393,0,0.600000023841858,10.1161804199219,21,0,0,1,1,0,0,0.513552606105804,0,1,1
"Liberia","GREBO",510,149.2516665,19.15914,188511.0164091,0.062296437,1.00624345041346,-7.75,5,334.4861125,25.466185,165.8304,0,0.468,236.6595375,-7.75,4.75,0,1.00741481468853,1.01195928122244,"LBR","Indigenous Peoples",0,0,1,0,0,0.17171111702919,0.389400005340576,"Kru and Peripheral Mande - Kru",1,1,0,1.90766370296478,0,0,1,0,0.36396911740303,0,0.0214866902679205,0.049839410930872,1,0.25,11.4806928634644,21,0,0,1,1,0,0,0.513552606105804,0,0,1
"Liberia","KPELLE",504,964.984797333333,18.1261666666667,394772.5740237,0.0663053196666667,1.00948727773686,-9.41666666666667,7.08333333333333,299.666658333333,25.1763866666667,294.370183333333,0.333333333333333,0.489666666666667,173.465833333333,-9.75,7.25,0,1.01126973951605,1.00483651519556,"LBR","Kpelle (Guerze)",0,0,1,0,0,0.285180538892746,0.446166664361954,"Kru and Peripheral Mande - Mande",1,1,0,1.96045446395874,0,0,1,0,0.160580307245255,1,0.0438345782458782,0.132341310381889,0,0.428571432828903,10.6374092102051,0,0,0,0,0,0,0,0.513552606105804,0,1,0
"Liberia","KRAN",508,326.67611,19.26451,163682.7940578,0.0298268373333333,0.995391079685948,-8.25,6.08333333333333,313.453716666667,25.4684833333333,231.515183333333,0,0.362666666666667,190.304183333333,-8.75,6.25,0,0.998507460523658,1.00393556599396,"LBR","Krahn (Guere)",0,0,1,0,0,0.231647238135338,0.383000016212463,"Kru and Peripheral Mande - Kru",1,1,0,2.07106065750122,0,0,1,0,0.304501831531525,0,0.0257870797067881,0.147890686988831,0,0.400000005960464,11.2739791870117,7,1,1,1,1,0,0,0.513552606105804,0,1,1
"Liberia","KRU",506,585.48558325,20.0844275,185953.261661,0.01965246625,1.02505789910516,-8.625,5.125,326.1747375,25.65773,164.60163375,0,0.2925,275.321475,-9.25,5.25,0,1.02487306440254,1.02464801032237,"LBR","Kru",0,0,1,0,0,0.127152785658836,0.304062515497208,"Kru and Peripheral Mande - Kru",0,0,0,2.3342592716217,0,0,0.5,0,0.265367895364761,0,0.116035632789135,0.0355279967188835,1,0.333333343267441,11.762601852417,0,0,0,0,0,0,0,0.513552606105804,0,0,0
"Liberia","MENDE",503,1148.2605575,17.28599,333427.231699,0.0033995,1.06349764437746,-10.25,8,283.513875,24.978605,420.6459625,0.5,0.4715,208.215775,-10.25,7.75,0,1.06450733819886,1.0515033443164,"LBR","Indigenous Peoples",0,0,1,0,0,0.266060173511505,0.437166661024094,"Kru and Peripheral Mande - Mande",1,1,0,1.39465880393982,0,0,1,0,0.181083619594574,1,0.0216533709317446,0.157387465238571,0,0.428571432828903,10.8579444885254,21,0,0,1,1,0,0,0.513552606105804,0,0,1
"Liberia","NGERE",509,894.996825,19.556045,416741.3630228,0.0601774505,1.01124489744631,-8.75,7,298.2222,25.51979,354.9078,1,0.5145,165.50605,-8.75,6.75,0,1.01137434834784,1.01361020733127,"LBR","Mano",0,0,1,0,0,0.341588884592056,0.492399990558624,"Kru and Peripheral Mande - Mande",1,1,0,2.03533864021301,0,0,0.872692227363586,0,0.246638685464859,1,0.0311830807477236,0.190532147884369,0,0.28571429848671,11.2475862503052,9,1,1,1,1,0,0,0.513552606105804,0,1,1
"Liberia","SAPO",507,960.411475,18.3491,81018.6770921,0.0033995,1.01447201585678,-8.5,5.75,318.4861125,25.2492,263.4666375,0,0.3395,233.826725,-8.75,5.75,0,1.01458162566066,1.01163224491092,"LBR","Indigenous Peoples",0,0,1,0,0,0.206373035907745,0.3204285800457,"Kru and Peripheral Mande - Kru",0,0,0,1.89688420295715,0,0,1,0,0.258602231740952,0,0.0707382559776306,0.102535523474216,0,0.5,10.1677694320679,21,0,0,1,1,0,0,0.513552606105804,0,1,1
"Liberia","VAI",500,241.754879,21.81741,263455.0884133,0.01648934,1.06559635436657,-11,6.75,280.99445,26.045835,122.810095,0.5,0.3235,292.288225,-11.25,6.75,0,1.06552110452973,1.06510256967468,"LBR","Indigenous Peoples",0,0,1,0,0,0.0776777788996696,0.328480005264282,"Kru and Peripheral Mande - Mande",1,1,0,1.43463099002838,0,0,0.5,0,0.0653074979782104,1,0.0402789302170277,0.0212520565837622,1,0.25,11.6772022247314,21,0,0,1,1,0,0,0.513552606105804,0,0,1
"Madagascar","ANTAISAKA",532,7371.42856875,9.286856,584045.0210033,0.01293003625,1.01940091154488,47.625,-23,349.20585625,22.658415,195.2392455,0.25,0.43025,171.0023,47.25,-24.25,0,1.01850910221534,1.02011789597083,"MDG","Cotiers",0,0,0,1,0,0.240868508815765,0.423559993505478,"Malagasy",0,0,0,2.61340641975403,0,0,0.644828677177429,0,0.468559205532074,0,0.0177944451570511,0.0177944451570511,1,0,12.7494640350342,0,0,0,0,0,0,0,0,0,0,0
"Madagascar","ANTANDROY",529,2018.14400714286,8.24512971428571,821167.2688396,0.0158504494285714,1.00369692611083,45.6785714285714,-24.9642857142857,316.371025,22.5649957142857,239.966694285714,0.142857142857143,0.628,60.4375475,44.75,-25.25,0,1.00680241742543,1.00848396615134,"MDG","Cotiers",0,0,0,1,0,0.267442584037781,0.679480016231537,"Malagasy",0,0,0,3.06871485710144,0,0,0.702918469905853,0,0.703904688358307,0,0.044356994330883,0.044356994330883,1,0,12.3111143112183,0,0,0,0,0,0,0,0,0,0,0
"Madagascar","BARA",528,4527.44983125,5.24835814285714,1563137.9080616,0.00577839414285714,1.06269598800098,45.5892857142857,-23.2142857142857,259.659720535714,21.2562392857143,666.456321428571,0,0.563678571428571,74.6574196428571,44.25,-23.75,0,1.06010301551847,1.05942985277527,"MDG","Cotiers",0,0,0,1,0,0.559562027454376,0.514325559139252,"Malagasy",0,0,0,4.3774676322937,0,0,0.812966704368591,0,0.52549946308136,0,0.184244647622108,0.184244647622108,0,0,12.7211608886719,0,0,0,0,0,0,0,0,0,1,0
"Madagascar","MAHAFALY",527,1560.1603,9.6476964,314437.9743895,0.005509558,1.06737113938079,44.35,-24.45,196.48611,23.123334,227.685328,0,0.5188,43.6688405,43.75,-24.25,0,1.06709608754338,1.07045408285036,"MDG","Cotiers",0,0,0,1,0,0.185122683644295,0.549366652965546,"Malagasy",0,0,0,2.75717639923096,0,0,0.555605113506317,0,0.705175340175629,0,0.0507026016712189,0.0507026016712189,1,0,11.0016670227051,0,0,0,0,0,0,0,0,0,0,0
"Madagascar","MERINA",531,2462.42699233333,4.34018438333333,7300250.9381507,0.123712275433333,1.02229473961248,47.0166666666667,-18.4,267.962966666667,20.412527,1023.2002475,0.2,0.451633333333333,128.168345,46.25,-20.25,0,1.03910422338195,1.0657572674328,"MDG","Highlanders",0,0,0,1,0,0.91555255651474,0.46206521987915,"Malagasy",0,0,0,4.50309753417969,0,0,0.588558614253998,1,0.0746406391263008,0,0.23050519824028,0.23050519824028,0,0,14.0530815124512,0,0,0,0,0,1,0,0,0,1,1
"Madagascar","TSIMIHETY",535,3275.94925777778,2.52810593333333,707191.4531635,0.00772317144444444,1.03382778192559,48.9166666666667,-15.3611111111111,338.447525,20.1937688888889,990.552919444444,0,0.395,145.089727777778,48.25,-16.25,0,1.03310422181929,1.03675746881872,"MDG","Cotiers",0,0,0,1,0,0.884937524795532,0.410187512636185,"Malagasy",0,0,0,3.13588166236877,0,0,0.851211905479431,0,0.397632092237473,0,0.0799433439970016,0.0799433439970016,0,0,11.8792543411255,0,0,0,0,0,0,0,0,0,0,0
"Malawi","CHEWA",536,1297.05333333333,4.045844,5295944.0502017,0.547397780888889,1.00356500292699,33.75,-13.5833333333333,175.453705555556,21.4476666666667,1051.65443611111,0,0.552555555555556,76.3696161111111,33.25,-13.75,0,1.00816506774098,1.01357547190009,"MWI","Chewa",0,1,0,0,0,0.981076419353485,0.607270836830139,"Central Bantu - Maravi",1,1,0,3.28289222717285,0,0,0.785346686840057,1,0.0554671287536621,0,0.0735040232539177,0.607365429401398,0,0.800000011920929,13.579176902771,0,0,0,0,0,0,0,0.333333343267441,1,0,0
"Malawi","GOMANI",540,3630.03145833333,4.54512466666667,1834521.0847366,0.196753048,1.01956860219036,34.4166666666667,-14.25,169.037041666667,21.6744666666667,1010.206925,0,0.744333333333333,81.635225,34.25,-14.25,0,1.02003519663072,1.02176829228701,"MWI","Ngoni",0,1,0,0,0,0.93363893032074,0.677749991416931,"Nguni - Ngoni",1,1,0,2.19195055961609,0,0,0.622558355331421,0,0.0708692371845245,0,0.0281217060983181,0.503114223480225,0,1,12.6053581237793,0,0,0,0,0,0,0,0.333333343267441,1,0,0
"Malawi","MOMBERA",537,2572.5777625,1.373973,372293.4527393,0.1365871795,0.9853472738478,33.75,-12,194.2222125,19.61066,1345.152,0,0.8205,104.4942725,33.75,-12.25,0,0.981480617246102,0.979856265005214,"MWI","Northerners (Nkonde-Tonga-Tumbuka)",0,1,0,0,0,1.17938542366028,0.641875028610229,"Nguni - Ngoni",1,1,0,2.01189398765564,0,0,0.662222325801849,0,0.222883284091949,0,0.0273451432585716,0.675324380397797,0,0.666666686534882,11.5765810012817,0,0,0,0,0,0,0,0.333333343267441,0,0,0
"Malawi","NYAKYUSA",539,1461.287063,9.887306,427433.1953323,0.431233665,1.00616129377327,33.75,-9.75,215.444425,24.35128,756.207125,0,0.967,126.5881,33.75,-9.75,0,1.00616129377327,1.00616129377327,"MWI","Northerners (Nkonde-Tonga-Tumbuka)",0,1,0,0,0,1.27237963676453,0.766666650772095,"Tanganyika Bantu - Nyasa",1,1,0,-0.0771112516522408,0,0,0.645229995250702,0,0.48188316822052,0,0.00705571426078677,0.600628435611725,0,0.400000005960464,9.71202754974365,0,0,0,0,0,0,0,0.333333343267441,1,0,0
"Malawi","NYANJA",542,4146.11984285714,8.70722071428571,4787125.5999859,0.769487057142857,1.01647447600252,35.3214285714286,-15.6785714285714,194.8889,22.9832642857143,602.200688571429,0.142857142857143,0.852428571428571,105.116340714286,34.75,-16.25,0,1.02975573707299,1.04681755570577,"MWI","Mananja-Nyanja",0,1,0,0,0,0.579210340976715,0.823357164859772,"Central Bantu - Maravi",1,1,0,2.75521945953369,0,0,0.866312444210052,0,0.251137137413025,0,0.0443723537027836,0.306599080562592,0,0.5,14.0216789245605,0,0,0,0,0,0,0,0.333333343267441,0,1,0
"Malawi","TUMBUKA",538,4389.49485833333,1.95028526666667,558398.7270495,0.206337594,0.999992507164775,33.75,-10.75,192.19445,19.8771866666667,1428.119075,0,0.696666666666667,91.2521483333333,33.75,-11.25,0,0.999036008838699,0.992984677185108,"MWI","Northerners (Nkonde-Tonga-Tumbuka)",0,1,0,0,0,1.1207240819931,0.775986671447754,"Central Bantu - Maravi",1,1,0,2.8968358039856,0,0,0.548392355442047,0,0.346451073884964,0,0.0345361977815628,0.614252626895905,0,0.833333313465118,12.5639991760254,0,0,0,0,0,0,0,0.333333343267441,1,0,0
"Malawi","YAO",543,3730.31388333333,7.88959166666667,1721146.5540899,0.494482576,1.01181184604824,35.25,-14.75,171.240741666667,22.96827,685.35965,0,0.892666666666667,89.4107716666667,35.25,-15.25,0,1.01623832412059,1.02137919067485,"MWI","Yao",0,1,0,0,0,0.788569450378418,0.791100025177002,"Central Bantu - Yao",1,1,0,2.54761075973511,0,0,0.851026475429535,0,0.17877796292305,0,0.0588165260851383,0.396346539258957,0,0.5,13.273886680603,0,0,0,0,0,0,0,0.333333343267441,1,1,0
"Mali","ANTESSAR",561,118.482518,3.28231666666667,138157.5274384,0.0262418205555556,1.00288977283213,-2.25,17.3055555555556,24.2314811111111,29.2541855555556,266.442172222222,0,0.0105555555555556,15.9034488888889,-3.75,16.75,0,1.00595866130249,1.00538661431563,"MLI","Whites (Tuareg & Arabs)",0,0,1,0,0,0.267866402864456,0.0122380955144763,"Tuareg",0,0,0,3.32624173164368,0,1,0.343671202659607,0,0.788822770118713,0,0.302367895841599,1.33827245235443,0,1,10.9302663803101,2,1,1,1,1,1,0,0.503610134124756,0,0,1
"Mali","AULLIMINDEN",564,138.903036929825,2.97362824561404,374018.6959867,0.00710996012280702,1.0348580037551,1.95175438596491,17.1973684210526,25.4429825877193,29.2801764912281,386.742938157895,0,0.00494736842105263,18.8944598245614,-0.75,17.25,0,1.03751365677139,1.03205920092591,"MLI","Whites (Tuareg & Arabs)",0,0,1,0,0,0.347299993038177,0.00506250001490116,"Tuareg",1,1,0,5.16208505630493,0,0,0.277939736843109,0,1.19906687736511,0,0.209246695041656,1.25462758541107,0,0.444444447755814,12.450005531311,2,1,1,1,1,1,0,0.503610134124756,0,0,1
"Mali","BAMBARA",550,825.207710071429,31.7376252380952,8104542.6531178,0.232269855452381,1.0117275011865,-6.64285714285714,13.0714285714286,126.187168511905,28.1119378571429,322.684733928571,0.214285714285714,0.400571428571429,73.3312622619048,-8.25,12.75,0,1.02417245825623,1.05049148151862,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.327723056077957,0.388015151023865,"Nuclear Mande",0,0,0,4.84280443191528,0,0,0.985246658325195,1,0.153296113014221,0,0.197304204106331,0.816920816898346,0,0.5,14.0242786407471,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","BERABISH",554,64.1979749,1.131387875,45095.782723,0.00387935365,0.991818081195837,-4.21875,20.075,14.96979188125,28.44067725,293.67433625,0,0.001825,7.57021935,-5.75,18.25,0,0.990054080223199,0.991621148414125,"MLI","Whites (Tuareg & Arabs)",0,0,1,0,0,0.269113302230835,0.00220792088657618,"Bedouin Arabs",1,1,0,5.43758773803711,0,0,0.120412856340408,0,0.925818681716919,0,0.184583634138107,1.16380345821381,0,0.5,6.67525625228882,2,1,1,1,1,1,0,0.503610134124756,0,0,1
"Mali","BOBO",557,391.824075,32.514695,271277.1368161,0.022949262,1.0354960211961,-4,13.5,111.75000625,28.514265,349.7843,0,0.1665,60.129655,-4.25,13.25,0,1.03724751307894,1.03810878087857,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.298739582300186,0.294999986886978,"Voltaic Peoples - Habe",1,1,0,1.75285971164703,0,0,1,0,0.429244995117188,0,0.00280668586492538,0.947363436222076,0,0.181818187236786,11.0410423278809,0,0,0,0,0,0,0,0.503610134124756,0,0,0
"Mali","BOZO",555,279.19433175,34.301525,499661.9666123,0.148937644,0.969721583501051,-4.625,14.375,81.37500125,28.97676,273.26179375,0.25,0.2895,47.611645,-5.25,14.25,0,0.992934807945621,1.01896976481419,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.287333339452744,0.259200006723404,"Nuclear Mande",0,0,0,2.38179779052734,0,0,0.998239696025848,0,0.39925554394722,0,0.129408940672874,1.05958890914917,0,0.25,12.0551929473877,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","DIALONKE",546,1240.5345675,29.021665,127916.8224353,0.0033995,1.0059624277999,-10.5,12.25,167.0972375,27.3233175,388.47790625,0,0.65075,108.26782625,-11.25,12.25,0,1.00405970752331,1.00669126897869,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.379267334938049,0.59737503528595,"Nuclear Mande",1,1,0,1.98508131504059,0,0,1,0,0.285174071788788,0,0.0211136881262064,0.424568980932236,0,1,9.49205207824707,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","DOGON",560,1126.59061611111,33.9502233333333,1035331.5534603,0.036219319,1.04612249769417,-3.08333333333333,14.4722222222222,79.6296283333333,28.9171477777778,338.848641666667,0.111111111111111,0.04,48.7201044444444,-3.75,14.25,0,1.04896397704872,1.04082194467582,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.324866324663162,0.0929374992847443,"Voltaic Peoples - Habe",1,0,0,3.14812135696411,0,0,0.97912073135376,0,0.549449503421783,0,0.0649467557668686,1.07567584514618,0,0.428571432828903,12.4749755859375,0,0,0,0,0,0,0,0.503610134124756,0,0,0
"Mali","KAGORO",549,1063.585386,33.43406,152175.3521301,0.0033995,1.03471592998139,-8.65,14.15,120.65,28.516572,310.552065,0,0.2332,69.548264,-9.25,13.75,0,1.03453935857122,1.03819153600573,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.307643532752991,0.24858333170414,"Nuclear Mande",0,0,0,2.73841571807861,0,0,1,0,0.197988390922546,0,0.155025109648705,0.701971888542175,0,0.400000005960464,10.7189865112305,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","KASONKE",547,1044.288855,34.6397575,676439.1947563,0.056774871375,1.05950254026148,-10.625,14.375,119.5972225,28.890825,210.983711875,0.125,0.400875,68.40058125,-11.25,13.75,0,1.07182728631542,1.09441036024478,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.209606200456619,0.371411770582199,"Nuclear Mande",0,0,0,3.09342336654663,0,0,1,0,0.353155970573425,0,0.0936478599905968,0.523385465145111,0,0.666666686534882,11.8787527084351,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","KITA",548,2350.83389825,31.3766625,136885.3486765,0.0033995,1.11740750826395,-8.875,13.125,143.40278125,27.85581,379.80679375,0,0.4025,80.63303375,-9.25,12.75,0,1.1170324252917,1.11207725616882,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.380047202110291,0.414600014686584,"Fulani",0,0,0,2.47825765609741,0,0,1,0,0.132243573665619,0,0.0904547795653343,0.62600314617157,0,0.333333343267441,10.3365449905396,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","KUNTA",562,63.4902245238095,0,67804.6259847,0.00918785833333333,1.00780427053545,-1.02777777777778,20.1071428571429,14.2976191428571,28.4622180952381,356.08608968254,0,0.003,8.13781330952381,-2.75,17.75,0,1.0030671356128,1.01208930171782,"MLI","Whites (Tuareg & Arabs)",0,0,1,0,0,0.342995822429657,0.00305813970044255,"Bedouin Arabs",1,1,0,5.23753499984741,0,0,0.0600550696253777,0,1.12503182888031,0,0.213120236992836,1.38054275512695,0,0.600000023841858,7.362144947052,2,1,1,1,1,1,0,0.503610134124756,0,0,1
"Mali","MALINKE",544,1190.99904891667,30.8539416666667,1660582.4486541,0.0830289645833333,1.01641766360419,-9.5,12.5208333333333,154.4675875,27.7917858333333,303.850760916667,0.0416666666666667,0.486208333333333,92.230105625,-11.75,13.75,0,1.02738780941864,1.01344649195839,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.318240314722061,0.495652168989182,"Nuclear Mande",1,1,0,4.24019289016724,0,0,1,0,0.167828604578972,1,0.00976854655891657,0.522876560688019,0,0.5,12.8204259872437,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","MASINA",553,567.661414875,32.93940875,619468.1210082,0.0060488974375,1.08937515046702,-4,15.3125,47.70138859375,29.2792875,282.1745953125,0,0.07225,38.5222459375,-5.75,14.75,0,1.09092351540973,1.07846636434976,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.305773705244064,0.0609411783516407,"Fulani",1,1,0,3.84555220603943,0,0,0.90933358669281,0,0.533957898616791,0,0.171671077609062,1.16464674472809,0,0.333333343267441,12.2643022537231,0,0,0,0,0,0,0,0.503610134124756,1,1,0
"Mali","MINIANKA",552,319.83102975,29.31961875,1679013.3190928,0.11888651625,1.02541110331375,-5.375,12,149.569446875,27.59216875,358.14096875,0.625,0.529375,90.949745625,-5.75,10.75,0,1.04475704496347,1.0677630806513,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.343846619129181,0.544434785842896,"Voltaic Peoples - Senufo",1,1,0,3.44784045219421,0,0,1,0,0.282962530851364,0,0.00806944072246552,0.791026771068573,0,0.16666667163372,13.0961389541626,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","NONO",558,201.717463,32.81137,134824.5596587,0.0033995,1.0894437658885,-4.25,13.75,106.722225,28.60689,308.22725,0,0.336,54.2378,-4.25,13.75,0,1.0894437658885,1.0894437658885,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.315187513828278,0.197750002145767,"Nuclear Mande",0,0,0,1.05936658382416,0,0,1,0,0.443584114313126,0,0.0552831701934338,1.01545095443726,0,0.25,10.6589117050171,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","SONGHAI",559,437.6654917,25.239869,519140.3032049,0.0421965518,1.01386890239442,-2.45,16.2,30.14166575,29.502518,274.927495,0,0.0209,23.50098,-4.25,16.25,0,1.01902214197226,1.02336880106566,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.262137353420258,0.0191666670143604,"Negroes of the Sudan Fringe - Songhai Province",1,1,0,3.61889123916626,0,1,0.543201923370361,0,0.738859891891479,0,0.200706914067268,1.22949147224426,0,0.555555582046509,13.2380609512329,0,0,0,0,0,0,0,0.503610134124756,1,1,0
"Mali","SONINKE",545,645.996209555556,33.61241,923081.7179264,0.0126447191111111,1.0551076527493,-9.13888888888889,15.0555555555556,90.6635822222222,29.0778405555556,239.1531675,0,0.0749444444444444,50.4431925,-11.75,14.75,0,1.05817902948362,1.05218959999074,"MLI","Blacks (Mande, Peul, Voltaic etc.)",0,0,1,0,0,0.23228332400322,0.148428574204445,"Nuclear Mande",1,1,0,3.99160242080688,0,0,0.990072250366211,0,0.302747875452042,0,0.0535298399627209,0.701854586601257,0,0.375,12.5288400650024,0,0,0,0,0,0,0,0.503610134124756,0,1,0
"Mali","UDALAN",563,520.544979631579,27.3283589473684,421586.7308859,0.0239584357894737,1.003403465738,-0.986842105263158,15.8289473684211,34.4502925,29.8799847368421,292.491535526316,0,0.007,28.6636465789474,-2.25,16.25,0,1.01318367780769,1.03812219077503,"MLI","Whites (Tuareg & Arabs)",0,0,1,0,0,0.286797910928726,0.00896551739424467,"Plateu Nigerians - Chadic",1,1,0,3.96676158905029,0,0,0.671285510063171,0,0.834975183010101,0,0.0899033024907112,1.14507079124451,0,0.5,11.6053972244263,2,1,1,1,1,1,0,0.503610134124756,0,1,1
"Morocco","ATTA",586,7440.27434375,0.003937525,413508.656263,0.330309277125,0.992968596680024,-5.4375,30.875,40.6666675,18.51266,1188.356371875,0,0.157875,10.2439613125,-5.75,30.25,0,0.993811127921366,0.998845046110267,"MAR","Berbers",1,0,0,0,0,1.16741836071014,0.184117645025253,"Plateu Nigerians - Chadic",1,1,0,3.04761934280396,0,0,0,0,0.374160826206207,0,0.0698878765106201,0.340855121612549,0,0.200000002980232,11.504997253418,0,0,0,0,0,1,0,0.467099368572235,0,0,1
"Morocco","BERABER",585,9339.21131979167,0.0627576083333333,4732542.3021274,1.38717161808333,1.00508032464048,-5.20833333333333,32.8125,144.154511666667,15.2621270833333,1302.18322604167,0.208333333333333,0.701583333333333,30.90907375,-6.75,33.25,0,1.00559560815263,1.00410527706426,"MAR","Berbers",1,0,0,0,0,1.1878764629364,0.675997376441956,"Plateu Nigerians - Chadic",0,0,0,4.08597755432129,1,0,0.000910545466467738,0,0.205120429396629,0,0.201574116945267,0.208295822143555,0,0.222222223877907,14.1149454116821,0,0,0,0,0,1,0,0.467099368572235,0,1,1
"Morocco","DRAWA",584,9932.71915,0.02337654,375386.2877121,0.5830887258,1.00704988723005,-6.45,30.85,36.8555565,16.949582,1465.684115,0,0.1848,13.328062,-6.75,30.75,0,1.00683993505209,1.00444942016307,"MAR","Berbers",1,0,0,0,0,1.33591878414154,0.191923081874847,"Plateu Nigerians - Chadic",0,0,0,2.65594696998596,0,0,0.000192499996046536,0,0.374022424221039,0,0.0992070585489273,0.316941916942596,0,0.5,11.8910055160522,0,0,0,0,0,1,0,0.467099368572235,0,0,1
