"gwgroupid","group","country","pop","rugg","malaria","lights","growingdays","temp","altitude","urban","landsuit","precip","x","y","first.x","first.y","RailKM","zeta","strict_mean_zeta","status","hist_discr","hist_monop"
53103000,"Afar","Eritrea",133348.2738378,3446.663015875,6.9036485,0.005000797,23.8838903125,28.80168375,325.731781125,0,0.0065,16.9943784375,41.75,13.5625,42.75,12.75,0,1.04290395806551,1.04093525063522,"DISCRIMINATED",1,0
54001000,"Bakongo","Angola",1943789.4557681,1751.67813185366,8.55970246341463,0.0439394096097561,232.422844512195,22.9644812195122,674.667035243902,0.0731707317073171,0.309219512195122,98.2012237804878,15.2134146341463,-7.27439024390244,16.25,-8.25,0,1.02254039973052,1.02389022471454,"JUNIOR PARTNER",0,0
54002000,"Cabindan Mayombe","Angola",107064.3395047,1773.0553,13.12675,0.158446463,249.5,24.77869,302.88195,0,0.479,109.61165,12.75,-4.75,12.75,-4.75,0,1.18284816974082,1.18284816974082,"POWERLESS",0,0
54003000,"Lunda-Chokwe","Angola",1805178.5465534,1913.95610059341,5.96139147252747,0.0356888413406593,214.867217032967,22.1106065934066,1137.9157706044,0,0.325648351648352,107.520793131868,20.4313186813187,-10.8269230769231,19.25,-8.75,0,1.0282020332216,1.03331411773876,"POWERLESS",1,0
54004000,"Mbundu-Mestico","Angola",4436772.1483337,1963.08211528571,6.0818457875,0.171013824607143,210.468279464286,22.2027448214286,843.063317357143,0.0714285714285714,0.490857142857143,97.0509040178571,16.3660714285714,-9.57142857142857,16.25,-10.25,0,1.02818049534114,1.02847538504443,"SENIOR PARTNER",0,1
54005000,"Ovimbundu-Ovambo","Angola",1272126.7844777,962.687420625,6.339031175,0.0614434844,116.709029375,22.144419,1143.26428375,0,0.357875,48.177096875,17.425,-16.85,16.75,-16.25,0,1.03456535415023,1.06196548739665,"JUNIOR PARTNER",1,0
54101000,"Makonde-Yao","Mozambique",258366.9699661,397.812617666667,16.8382,0.029463372,194.787041666667,25.7198166666667,131.173816333333,0,0.330666666666667,82.90243,40.0833333333333,-11.0833333333333,39.75,-11.25,0,0.996350693845585,1.00716980041601,"JUNIOR PARTNER",0,0
54104000,"Tsonga-Chopi","Mozambique",3699508.5473483,878.461168689655,10.8558428793103,0.200981516586207,159.215741580517,23.4896625862069,118.942060172414,0.0862068965517241,0.295258620689655,55.5630773844828,33.448275862069,-23.4568965517241,32.25,-23.75,0,1.01288145746694,1.02908983065808,"SENIOR PARTNER",0,0
55102000,"Kaonde (NW Province)","Zambia",58200.5539651,1314.98911666667,6.19942566666667,0.0033995,164.39815,21.6908666666667,1152.81016666667,0,0.516333333333333,70.54113,26.5833333333333,-15.0833333333333,26.75,-15.25,0,1.03135622169115,1.03159906522723,"JUNIOR PARTNER",0,0
55103000,"Lozi (Barotse)","Zambia",219189.2021151,1017.38905,8.689492,1.355233646,136.1389,22.83494,967.30675,1,0.672,60.680745,25.75,-17.75,25.75,-17.75,0,0.98569332031015,0.98569332031015,"JUNIOR PARTNER",0,0
55104000,"Lunda (NW Province)","Zambia",252222.9461828,2638.13458333333,5.33537544444444,0.0162327893333333,203.929005555556,21.0165788888889,1344.14516666667,0,0.425222222222222,108.840562777778,24.6388888888889,-11.9722222222222,25.25,-11.25,0,1.06063031419754,1.06025263831942,"JUNIOR PARTNER",0,0
55105000,"Luvale (NW Province)","Zambia",262869.1897321,562.351304166667,8.4106615,0.0197256814166667,177.520829166667,22.6266158333333,1070.48960416667,0,0.587666666666667,81.1416416666667,23.2083333333333,-14.2083333333333,23.75,-14.75,0,1.02950416403647,1.03613394160676,"JUNIOR PARTNER",0,0
55106000,"Nyanja speakers (Easterners)","Zambia",1475006.3491234,883.827594444444,5.37261511111111,0.118766375777778,163.530861111111,21.8248377777778,1005.53192777778,0.333333333333333,0.507666666666667,81.9805038888889,32.5277777777778,-13.25,32.25,-14.25,0,1.02179064546236,1.0629855111534,"SENIOR PARTNER",0,0
55107000,"Tonga-Ila-Lenje (Southerners)","Zambia",13574.6266469,207.468525,9.106017,0.0033995,140.19445,22.74808,1019.382,0,0.528,56.047785,23.75,-17.25,23.75,-17.25,0,1.09748827957632,1.09748827957632,"SENIOR PARTNER",0,0
55201000,NA,"Mozambique",1449202.608544,1882.5807562,7.85199066666667,0.0822327111666667,97.2055563333333,22.4155346666667,657.249023333333,0,0.345833333333333,44.9859936666667,29.6166666666667,-20.2166666666667,31.75,-16.25,0,1.01651563544051,1.02868748679485,NA,NA,NA
55201100,"Ndebele-Kalanga-(Tonga)","Zimbabwe",2446735.3567832,1388.86438874286,5.8333324,0.1595856948,113.844442,21.3892714285714,1027.270435,0.0571428571428571,0.350714285714286,49.7345674285714,28.35,-19.35,29.75,-19.75,0,1.01829843795495,1.0401486825396,"JUNIOR PARTNER",1,0
55201221,NA,"Zimbabwe",1156347.3625966,9264.59739285714,1.95154344285714,0.167892590285714,193.884910714286,19.2897657142857,1202.848975,0.142857142857143,0.457571428571429,78.9221971428571,32.4642857142857,-18.3928571428571,32.75,-18.75,0,1.02314772828488,1.0496531136743,NA,NA,NA
55201222,NA,"Zimbabwe",10763617.4312243,4661.05446054687,4.91110220625,0.352005937578125,151.6953153125,20.97534015625,1035.811525,0.078125,0.477125,62.692329453125,30.6953125,-18.25,29.75,-16.25,0,1.01147904758568,1.02986460668559,NA,NA,NA
55301000,"Southerners (Lomwe, Mang'anja, Nyanja, Yao)","Malawi",7947698.6227454,3493.731397,8.08169564285714,0.558218071142857,181.871701785714,22.9747707142857,650.5332675,0.0714285714285714,0.842178571428571,94.9977173785714,35.1428571428571,-15.1428571428571,35.25,-15.75,0,1.01622421987539,1.03464846811833,"SENIOR PARTNER",0,0
55302000,"Central (Chewa)","Mozambique",255042.2077559,2269.044,16.02477,0.12251248,191.77775,25.0617,151.03416,1,0.988,67.19103,35.25,-16.75,35.25,-16.75,0,1.02173871720815,1.02173871720815,"JUNIOR PARTNER",0,0
56004000,"English Speakers","South-Africa",806969.3285739,778.87375,0,25.384994591,122.019445,18.28493,93.286682,1,0.559,45.904935,25.75,-33.75,25.75,-33.75,0,1.00424840641399,1.00424840641399,"JUNIOR PARTNER",0,0
56005000,NA,"Botswana",16980246.7487616,6083.68255324815,0.0856297488888889,0.846872422844444,88.1943308487407,17.0002454185185,1023.45307447407,0.0555555555555556,0.268562962962963,34.6500028985185,23.6259259259259,-30.5759259259259,20.75,-26.25,0,1.00444592498969,0.997013058402313,NA,NA,NA
56005100,"Zulu","South-Africa",14734153.9910026,7092.86423214286,0.611434428571429,4.44067220938776,182.13636255102,17.1987112244898,1166.73308622449,0.142857142857143,0.715081632653061,68.3981526020408,30.2602040816327,-27.9948979591837,30.75,-28.25,0,1.00423712478946,1.00397717720605,"SENIOR PARTNER",0,0
56005200,"Xhosa","South-Africa",10057.2703352,5198.274225,0,0.0209227622222222,43.5802469444444,15.22046,1203.13233611111,0,0.0513333333333333,16.685185,20.75,-31.75,20.75,-31.75,0,0.9903817035962,0.987005881247872,"JUNIOR PARTNER",0,0
56005310,"Pedi (North Sotho)","South-Africa",8023453.9220939,6458.00411465517,2.96589501034483,4.89432415103448,97.7863980172414,19.3508393103448,1120.84409827586,0.275862068965517,0.319586206896552,58.0551594827586,29.1120689655172,-24.4224137931034,28.25,-25.75,0,1.00532697188732,0.99926888232162,"JUNIOR PARTNER",0,0
56005400,"Tswana","South-Africa",8817889.9530585,1673.41191360494,0.609491691358025,1.98283610930864,69.9478732716049,18.6512427160494,1237.50470771605,0.0864197530864197,0.109024691358025,37.8418501234568,25.0216049382716,-27.1018518518519,22.25,-26.75,0,1.00474284248542,0.998513727751471,"JUNIOR PARTNER",0,0
56005500,"Tsonga","South-Africa",2019123.9114852,3311.84690208333,7.34134758333333,2.16963803858333,98.8888839583333,22.2487041666667,429.406060416667,0.333333333333333,0.440416666666667,60.95751875,31.2083333333333,-24.0416666666667,31.75,-24.25,0,1.00967574712347,0.986573654127245,"JUNIOR PARTNER",0,0
56005600,"Swazi","South-Africa",1532.6134992,6106.944,0,0.013915553,78.02778,15.56026,1454.895,0,0.186,38.12256,26.25,-30.25,26.25,-30.25,0,0.972875909066325,0.972875909066325,"JUNIOR PARTNER",0,0
56005700,"Venda","South-Africa",925347.1427153,2763.83878125,6.648076875,1.516246389125,62.8298628125,21.64978125,744.760646875,0.25,0.23325,54.474524375,29.6875,-22.6875,29.75,-22.25,0,1.00265090701247,0.999199226590665,"JUNIOR PARTNER",0,0
56501000,"Baster","Namibia",41734.0794632,2341.08450625,0,0.08361237975,39.118055625,20.2199125,1511.270875,0,0.0315,17.8895,17,-23.5,17.25,-23.75,0,1.0285396110686,1.0070758180876,"POWERLESS",0,0
56502000,"Basubia","Namibia",121639.730947,477.280980714286,7.55994228571429,0.0648646965714286,125.833332142857,22.9770171428571,974.223578571429,0,0.440857142857143,51.1395171428571,23.25,-17.9642857142857,21.25,-18.25,0,1.01149524454243,1.05692114793599,"JUNIOR PARTNER",0,0
56505000,"Herero, Mbanderu","Namibia",7022.6161857,109.3466365,0,0.0368385345,47.80555625,20.42476,1260.26425,0,0.0225,19.576745,19.75,-23.5,19.75,-23.75,0,1.00205928787787,0.998477238896482,"JUNIOR PARTNER",0,0
56506000,"Kavango","Namibia",21687.5836634,585.780815,7.4240146,0.0053325188,111.7277775,22.795096,1114.96265,0,0.1336,45.93487,20.45,-18.65,20.25,-18.75,0,1.04962416646466,1.00865745870789,"JUNIOR PARTNER",0,0
56508000,"Nama","Namibia",487785.0020406,3202.23155802632,0,0.0997165449736842,30.9722221184211,19.8518009210526,1190.00151282895,0.0131578947368421,0.0186973684210526,14.8599490328947,17.6578947368421,-25.1118421052632,19.25,-23.75,0,1.01461512948019,0.989521918841209,"JUNIOR PARTNER",0,0
56509000,"Ovambo","Namibia",773641.2624393,585.488422,5.08158804,0.1484423986,96.0522207,22.3748004,1127.23105,0.12,0.13472,37.6514056,16.51,-18.29,16.25,-17.75,0,1.02432997801448,1.0334135316726,"SENIOR PARTNER",0,0
56511000,"Whites","Namibia",2587.5890337,912.0314,0,0.0420927745,27.06944375,20.754405,922.796675,0,0.009,12.665785,19.75,-27,19.75,-27.25,0,1.02060710594244,1.00266270706335,"JUNIOR PARTNER",0,0
56512000,"Himba","Namibia",56568.7574527,7505.040465625,0.11353145,0.0089022305625,58.82812296875,16.634084375,1025.8584640625,0,0.0756875,18.95788575,13.21875,-18.125,13.25,-18.25,0,1.02181985830284,1.03167241633447,"POWERLESS",0,0
57101000,"Tswana","Botswana",716102.9667862,298.536062508197,7.37265483606557,0.0476017791229508,69.1154373360656,22.1556602459016,1028.53718504098,0.0327868852459016,0.105131147540984,33.8129997540984,23.422131147541,-21.5450819672131,22.75,-24.25,0,1.02998883237046,1.03166590704154,"SENIOR PARTNER",0,0
57102000,"Kalanga","Botswana",114573.9411701,1284.027625,5.367821,1.470796538,66.166665,21.2617,968.63945,1,0.236,37.0673,27.75,-21.25,27.75,-21.25,0,0.999443157747471,0.999443157747471,"JUNIOR PARTNER",0,0
57103000,"Kgalagadi","Botswana",5707.8103794,693.760252777778,6.24961688888889,0.00387574988888889,41.1512341666667,20.6864855555556,1019.8339,0,0.0156666666666667,19.7544372222222,21.0833333333333,-25.3055555555556,20.75,-24.75,0,0.963598419669738,0.987623420919046,"POWERLESS",0,0
57107000,"Mbukushu","Botswana",16815.533129,298.60778175,8.775193,0.0073808995,112.9930625,23.11338,975.73331875,0,0.331,42.66900375,22.875,-18.5,22.25,-18.75,0,1.06015890763117,1.05973049445612,"POWERLESS",0,0
57108000,"Birwa","Botswana",34712.2648045,1389.202475,7.4310295,0.052161398,49.77777875,22.21426,700.484875,0.5,0.09,31.5143025,28.75,-22,28.75,-21.75,0,1.05311333513117,1.04058182828061,"POWERLESS",0,0
57109000,"Tswapong","Botswana",28051.1978942,1480.498775,6.691845,0.1392451585,48.12500125,21.877165,830.746375,0,0.1,29.605705,28,-22.5,27.75,-22.75,0,1.01429225119049,1.01644879830764,"POWERLESS",0,0
58001000,"Côtiers","Madagascar",10810396.2819618,3194.70166862238,10.131363248951,0.0237288218741259,247.773892762238,22.9626086713287,423.901827601399,0.041958041958042,0.53,113.501302412587,46.3304195804196,-19.8164335664336,50.25,-15.25,0,1.03719127920156,1.04663426125969,"IRRELEVANT",0,0
58002000,"Highlanders","Madagascar",10660013.2035093,3225.29647704082,2.79062106530612,0.0828640491020408,297.710319897959,19.8600573469388,1046.61255867347,0.163265306122449,0.394775510204082,131.787193877551,47.280612244898,-19.219387755102,47.25,-21.75,0,1.03113207891819,1.06736373721112,"IRRELEVANT",0,0
59001100,"Hindi-speaking Hindus","Mauritius",804318.0557488,1339.051425,9.715826,15.307306601,333.1875,23.33734,130.890983,0,0.0046654,133.6416,57.75,-20.25,57.75,-20.25,0,NA,NA,"SENIOR PARTNER",0,0
60001000,"Berbers","Morocco",9402085.7082552,8551.03448006757,0.0460239432432432,0.988358559581081,79.7390472972973,16.952222027027,1118.79216689189,0.108108108108108,0.344364864864865,21.3172854391892,-7.03378378378378,31.1081081081081,-7.75,30.25,0,1.00627443593036,1.00798425750581,"POWERLESS",0,0
60002000,"Arabs","Morocco",662410.6885964,955.427178315789,0,0.118289540960526,16.113924225,22.9004198684211,254.062018763158,0,0.00473684210526316,5.91641126973684,-13.0526315789474,25.4013157894737,-11.75,27.75,0,1.00461317856777,1.0286441983685,"DOMINANT",0,0
60003000,"Sahrawis","Western-Sahara",19976.4018954,447.709231677419,0,0.0090224804516129,10.9077062580645,24.6890193548387,344.303852419355,0,0.00409677419354839,5.54616632258065,-11.9596774193548,24.4758064516129,-10.75,26.75,0,1.01762778099229,1.00311225901826,"DISCRIMINATED",1,0
61501000,"Arabs","Algeria",34671698.8420308,1631.17552142708,0.00416608625,1.45889327372292,42.6477212828125,21.3339798541667,527.650505247917,0.0791666666666667,0.0972166666666667,10.4584828041667,1.04270833333333,30.8927083333333,0.25,30.75,0,1.0039319871128,1.03221949277481,"DOMINANT",0,0
61502000,"Berbers","Algeria",231376.957471,1753.01254807623,0,0.111212280210762,6.40209267704036,24.4691796412556,775.677698878924,0,0.00320179372197309,3.51328925560538,5.80605381165919,24.0526905829596,2.25,21.75,0,1.02318308205497,1.01861110072404,"POWERLESS",0,0
62001000,"Arabs","Libya",7813.2686054,1022.15005109091,0,0.0155128219545455,0.117424242272727,22.478395,352.818397727273,0,0.00177272727272727,1.09062926818182,23.9545454545455,25.3181818181818,23.75,25.75,0,1.02345117179846,1.02716059490798,"DOMINANT",0,1
62002000,"Toubou","Libya",2630.366894,109.913076333333,0,0.0551449003333333,1.48148141666667,23.34717,592.351291666667,0,0.00166666666666667,2.51536516666667,14.0833333333333,24.0833333333333,13.75,24.25,0,1.03569778141579,1.0555866083817,"POWERLESS",1,0
62005000,"Berbers","Libya",27758.4569347,2592.9254125,0,1.85420888975,27.305556875,20.29271,553.39325625,0,0.02425,12.344030375,11.5,31.75,10.75,31.75,0,0.970048635947741,0.9723468097203,"POWERLESS",1,0
62006000,"Tuareg","Libya",16835.7163716,2007.23451227273,0,0.0421494529090909,5.12373743181818,23.18074,609.042352272727,0,0.00209090909090909,2.45887263636364,10.3409090909091,26.4772727272727,11.25,27.25,0,1.09013041546871,1.09292718322568,"POWERLESS",1,0
62503000,"Beja","Sudan",3139280.886219,3345.15271097647,1.87250694117647,0.0774849504470588,8.82147515035294,27.1419474117647,515.871012329412,0.0117647058823529,0.00814117647058824,8.68572208235294,35.5735294117647,18.9205882352941,34.25,17.25,0,1.04825478624872,1.05654014773701,"POWERLESS",0,0
62504000,NA,"South-Sudan",304821.601439,126.838051,26.6198366666667,0.023995338,170.416666666667,27.7871533333333,515.041629166667,0,0.711,87.77601,26.9166666666667,8.83333333333333,27.25,8.25,0,1.02730204518612,1.03435152935386,NA,NA,NA
62505000,"Fur","Sudan",4023541.6860642,2431.56817321429,14.5978265357143,0.108558281321429,74.174603125,25.3406417857143,879.072383928571,0.0357142857142857,0.263964285714286,43.8738703571429,24.3928571428571,12.8035714285714,24.75,11.75,0,1.02165541288879,1.04188451713808,"DISCRIMINATED",1,0
62506000,NA,"South-Sudan",799956.8078442,3108.922235,16.280132,0.014744657,238.67779,24.982114,935.33897,0.6,0.8038,91.546996,32.65,4.45,32.75,4.25,0,1.16810166941507,1.17482191113331,NA,NA,NA
62507000,"Nuba","Sudan",993184.5491576,1662.224996,26.1711111111111,0.0458897746666667,123.689303703704,27.86221,556.519181481481,0,0.780777777777778,59.4578798148148,30.6018518518519,11.2314814814815,30.25,12.25,0,1.00500679747918,0.997669881868238,"POWERLESS",0,0
62508000,NA,"South-Sudan",64794.4603892,1368.135025,29.76644,0.0033995,201.111125,28.44728,461.04,0,0.512,86.538325,30.25,6.25,30.25,6.25,0,0.99737057422187,0.99737057422187,NA,NA,NA
62511000,NA,"South-Sudan",25325.2120686,2047.94475,21.84163,0.0033995,233.444425,26.38526,623.326675,0,0.395,117.7554,29.25,5.25,29.25,5.25,0,1.10120798389234,1.10120798389234,NA,NA,NA
62512000,"Shaygiyya, Ja'aliyyin and Danagla (Arab)","Sudan",11974155.8215218,535.161931702703,21.1425489189189,2.13199647491892,48.012762027027,29.0745321621622,409.596413513513,0.351351351351351,0.227675675675676,28.5616110540541,33.1689189189189,14.6148648648649,32.75,13.75,0,0.997191052639282,1.013057379438,"DOMINANT",0,0
62514000,"Masalit","Sudan",281512.4285202,1342.3288625,16.961405,0.306268772,92.5277775,26.13189,823.369575,0,0.209,46.819875,22.5,13.25,22.75,13.25,0,0.965975307825153,0.959033330053465,"DISCRIMINATED",1,0
62515000,"Zaghawa","Sudan",31296.2791078,1052.37875,0,0.0033995,43.25,24.61362,1091.0971,0,0.021,26.2729,25.75,14.75,25.75,14.75,0,1.06990291636686,1.06990291636686,"DISCRIMINATED",1,0
62516000,"Rashaida","Sudan",664591.4066124,776.017725,27.849605,0.7783776755,26.69444375,29.38822,494.47015,0.5,0.0515,28.359555,36.25,15.5,36.25,15.25,0,0.987757004207644,0.967191048924232,"POWERLESS",0,0
62601000,"Azande","South-Sudan",469498.5384158,1146.98160892857,21.2141107142857,0.0134805285,230.140871428571,26.2196771428571,593.702841071429,0,0.364071428571429,116.436381071429,28.4642857142857,5.53571428571429,28.25,4.75,0,1.01714491934688,1.01614112194381,"POWERLESS",0,0
62602000,"Bari","South-Sudan",837901.9715427,1130.15076088889,22.4007677777778,0.110761929333333,244.373461111111,26.5540233333333,668.261333333333,0,0.563111111111111,97.65665,31.25,4.75,30.25,4.25,0,1.02779461539509,1.07700480475077,"POWERLESS",0,0
62604000,"Dinka","South-Sudan",2914571.58036,329.648617216216,29.8184024324324,0.0270298178648649,178.66667027027,28.4962062162162,409.770450675676,0.0540540540540541,0.808702702702703,75.0684651351351,29.7635135135135,7.99324324324324,29.75,9.75,0,1.06308400212328,1.06771582700531,"SENIOR PARTNER",0,0
62608000,"Nuer","South-Sudan",1461423.0817447,217.320967608696,29.5668065217391,0.0169273143913043,178.150968478261,28.3185060869565,373.30215,0.0434782608695652,0.881347826086956,71.5711580434783,31.4239130434783,8.42391304347826,29.75,8.75,0,1.15303513780108,1.16476248842088,"JUNIOR PARTNER",0,0
62613000,"Shilluk","South-Sudan",309242.4108206,418.5921106,27.674726,0.2622002024,143.22221,27.806378,370.84122,0.2,0.82,61.621485,31.85,10.15,31.25,9.75,0,0.942916648823164,0.98923444531352,"POWERLESS",0,0
62617000,"Murle","South-Sudan",378522.3956734,345.146793583333,28.1202516666667,0.0033995,223.6898125,27.8915325,451.54951875,0,0.907666666666667,79.9352145833333,33.2083333333333,6.33333333333333,32.75,6.75,0,1.09149952097944,1.0822258154602,"DISCRIMINATED",1,0
62618000,"Toposa","South-Sudan",782184.3307877,1336.72339775,24.6700375,0.0033995,215.57291875,26.9882425,597.05105625,0.125,0.77475,72.722726875,34,5.375,34.75,5.75,0,1.03968008382035,1.04042538167146,"POWERLESS",0,0
62620000,"Mundari","South-Sudan",113388.2286447,288.1030385,29.933875,0.0033995,221.81945,28.46386,444.8677875,0,0.9185,77.7592925,31.5,5.75,31.25,5.75,0,1.03577006273103,1.03565231386479,"POWERLESS",0,0
62621000,"Didinga","South-Sudan",369700.085617,4209.3782875,15.175671,0.0033995,225.81945,24.609215,935.287675,0.5,0.7505,77.84274,33.5,4.5,33.75,4.25,0,1.05231972040585,1.05556868896166,"POWERLESS",0,0
65101000,"Arab Muslims","Egypt",72472710.7110528,1330.75052653571,2.07478639285714,27.6878281476429,10.0202379053571,21.8443567857143,103.533721321429,0.142857142857143,0.00860714285714286,2.80725400357143,31.2678571428571,28.8928571428571,31.75,30.25,0,1.00439891419635,1.00178672983738,"MONOPOLY",0,1
65102000,"Coptic Christians","Egypt",0,1466.47945,0,0.105777097,0,22.72949,337.079425,0,0.002,0.6805931,31.25,26.25,31.25,26.25,0,NA,0.99953003979801,"POWERLESS",0,0
66604000,"Mizrahim (Jewsih)","Egypt",739760.5742815,4872.33332727273,0,3.69753908590909,12.8485974513636,20.2113345454545,481.0924925,0,0.00455394090909091,3.38357270454545,33.7045454545455,29.5909090909091,34.25,29.75,0,0.998417521379313,0.997885728045688,"SENIOR PARTNER",0,0
