"wbcode","ethn_NAME","ID","country","rownumber","x","y","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code","urban","P_stat","P_opt","util_stat","util_opt","inflows_stat","outflows_stat","inflows_opt","outflows_opt","I_change","zeta","biomes7_9","distc","harbor25","river25","lake25","biomes1","biomes4","biomes5","biomes6","biomes8","biomes10","biomes11","biomes12","biomes13","biomes14","biomes2_3","years_in_power","polity","ethn_ID","group","region_n","region_s","region_w","region_e","region_c","mean_elev","mean_suit","cluster","split5pc","split10pc","island","lnkm2split","petroleum","city1400","malariasuit","capital","capdistance1","diamondd","borderdist1","seadist1","coastal","fneigh","lnpop60","ndis","etwar","ewar_hist","war","dis","pw","aut","sds","lakedum","riverdum","ex"
"AGO","NDOMBE",23537,"Angola",16,12.75,-13.25,2,17,24983.367416,0.0033995,517,2997.464,14.50938368889,1.907920999406,0,995.6307,246.838925,0.128,22.37516,25.48938,107.440975,6.520137,117.51238,0,0,24,0,26.3440712749232,20.2503115219088,0.0613175413207317,0.0730722009338033,28.1390526972432,10.448631771455,49.4696775218085,19.3902130594842,67.4572189164446,1.19170141789585,0,0.0071278707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","NDOMBE",23822,"Angola",43,13.75,-12.25,2,17,287836.2797457,1.760950089,675,3009.023,127.54362672788,41.858182482179,2095.582898,8035.579,302.9971,0.328,23.19936,37.729205,132.152775,8.034219,24.03085,1212.6014753,48504.0583,24,1,11.7973321462642,12.3634461711649,0.104757258154486,0.101534499572534,19.3174679629451,198.42588683867,19.4037722753754,280.987706818942,219.646531554926,0.969235939936502,1,0.012843879675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","NDOMBE",23819,"Angola",40,13.75,-13.75,2,17,42019.0885329,0.153469058,900,2991.349,14.04686933317,2.368806900989,151.911236,1488.659125,820.481375,0.392,21.29503,79.959315,112.749975,3.46922,145.47418,136.592375,5463.69507,24,0,17.5574883145089,17.7549446733766,0.0803646520777426,0.0797677077324023,8.40021485061928,75.2275533941781,14.8743363621878,86.0493724798889,56.4789865725428,0.992572053385326,1,0.113825507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","NDOMBE",23677,"Angola",28,13.25,-12.75,2,17,142367.7300932,3.6071666,698,3003.355,61.12121491595,69.148243135482,3354.452558,2759.03625,181.442588,0.152,23.09984,29.414375,130.757925,8.008802,51.55303,2323.06146,133945.13744,24,1,5.07953216610881,5.96586430584298,0.183720457261128,0.165040708815253,5.91128893325103,467.262737589387,21.0970648621972,968.601264153591,746.823081362436,0.898325158099705,0,0.01308311905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","NDOMBE",23977,"Angola",63,14.25,-13.25,2,17,151464.1518929,0.255961009,900,2997.464,50.5307659718,17.098053574324,247.665093,3805.09175,983.4198,0.422,21.03958,93.80113,128.138925,2.892505,120.58747,228.83515,9153.40637,24,1,21.9563399862824,20.9344529621975,0.0692362221691423,0.0714713934841946,17.3129625066842,73.9098209291245,21.1291589066621,66.748549479869,29.1886099661996,1.03228326510352,0,0.11409739225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","NDOMBE",23976,"Angola",62,14.25,-13.75,2,17,81645.1765909,0.0033995,900,2991.349,27.29376498393,17.560834217921,0,8440.03575,1424.844,0.516,19.30032,85.37898,120.527775,0.5900589,164.10938,0,0,24,0,36.5823391346746,33.1244898855196,0.0492635472061825,0.0526349072059361,38.2791928982833,6.40860204706726,41.4968767182366,3.29378189457054,-20.4777033709665,1.06843518566869,0,0.1518226225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","NDOMBE",23979,"Angola",65,14.25,-12.25,2,17,108078.1289673,0.106880288,900,3009.023,35.91801357693,22.367032202875,127.078078,9094.177,1140.83025,0.463,19.90529,89.100865,145.361125,1.447121,69.88741,94.66249,3786.49956,24,0,29.3992512696039,25.2797548719021,0.0569922514849017,0.063026727088465,22.3035839390525,49.1878121092489,36.8008993165615,46.4467264524595,21.6742433273618,1.10588238657604,1,0.05907922125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","NDOMBE",23818,"Angola",39,13.75,-14.25,2,17,64197.4682984,0.0033995,900,2985.011,21.50661029336,26.440633511966,0,2589.9575,977.078,0.423,20.85817,74.8315,120.749975,2.604048,175.35833,0,0,24,0,31.4424834784419,25.0628907032822,0.0544956829937905,0.0633897765316805,41.3912995875609,8.02407764921601,57.9626198336907,7.84076162085037,43.2586623025173,1.16320730467592,1,0.132783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","NDOMBE",23820,"Angola",41,13.75,-13.25,2,17,79645.6204681,0.05100568,900,2997.464,26.57100150931,31.372399377707,45.209444,1379.332787,804.704725,0.41,21.23446,73.552705,123.19445,3.531862,96.1817,44.3753375,1775.0135,24,0,27.8465894177738,22.5122613115729,0.05909154156972,0.0680916586651455,46.4437853941478,38.6904998033237,78.9524192020302,47.0824493188078,89.9493450980975,1.15230804369533,1,0.07870177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,578,"Ovimbundu-Ovambo",0,0,0,0,1,0.836491703987122,0.365649998188019,"Southwestern Bantu",0,0,0,3.71563577651978,0,0,0.665658295154572,0,0.50531667470932,0,0.415242433547974,0.0772069171071053,1,0,12.9444770812988,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","SELE",23982,"Angola",68,14.25,-10.75,2,17,248042.7240715,0.288098071,900,3024.68,82.00626977779,61.923903045446,367.432794,1212.316752,515.88385,0.746,22.92228,60.82279,145.277775,8.235482,166.3168,258.5233725,10340.9351,24,1,22.1803256012424,19.9563364949799,0.0687693177976095,0.0737880639377412,39.3594974633207,31.7840925711256,86.3583070037732,43.5107511732591,236.355868824207,1.07297943764546,1,0.0440606515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,681,"Ovimbundu-Ovambo",0,0,0,0,1,0.569343984127045,0.529953837394714,"Central Bantu - Kimbundu",0,0,0,2.79735255241394,1,0,0.627768814563751,0,0.28237310051918,0,0.505959451198578,0.0328044183552265,1,0,11.8455410003662,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","SELE",23980,"Angola",66,14.25,-11.75,2,17,186226.2978096,0.004892135,900,3014.466,61.77754129906,20.360433872343,3.651611,4066.20795,850.6735,0.474,21.09119,85.559385,137.638875,4.113263,86.8355,2.1082585,84.33034,24,1,44.5945476788192,35.574005909754,0.0431703416213574,0.0501901097830447,53.5139520768775,0,83.4216582125657,1.31890788239306,102.053381358025,1.16260626851779,1,0.047201776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,681,"Ovimbundu-Ovambo",0,0,0,0,1,0.569343984127045,0.529953837394714,"Central Bantu - Kimbundu",0,0,0,2.79735255241394,1,0,0.627768814563751,0,0.28237310051918,0,0.505959451198578,0.0328044183552265,1,0,11.8455410003662,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","SELE",23824,"Angola",45,13.75,-10.75,2,17,48300.7368761,1.223249986,448,3024.68,32.08032926837,8.364554133911,197.527224,198.757225,36.602396,0.682,24.67805,40.19987,126.343275,13.58288,157.37965,225.85803,9034.32106,24,0,7.68634365581127,9.3503710742256,0.139388452214972,0.122317171551651,5.9904823134022,210.086308048056,12.6494206252574,320.89563585981,391.313450618701,0.87752729589828,0,0.00452090455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,681,"Ovimbundu-Ovambo",0,0,0,0,1,0.569343984127045,0.529953837394714,"Central Bantu - Kimbundu",0,0,0,2.79735255241394,1,0,0.627768814563751,0,0.28237310051918,0,0.505959451198578,0.0328044183552265,1,0,11.8455410003662,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","SELE",23981,"Angola",67,14.25,-11.25,2,17,161520.0563412,0.232816106,900,3019.686,53.48902380618,20.561208709249,113.377547,1119.929875,644.814725,0.563,21.98013,72.66622,138.694425,6.366681,123.04845,209.5345,8944.13574,24,1,21.8730627266349,19.8644592034479,0.0694118461138993,0.0740154124246549,28.6151067177428,55.5701655941369,60.1824513733468,65.9316737486593,122.219886188429,1.06632248770911,0,0.04339211075,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,681,"Ovimbundu-Ovambo",0,0,0,0,1,0.569343984127045,0.529953837394714,"Central Bantu - Kimbundu",0,0,0,2.79735255241394,1,0,0.627768814563751,0,0.28237310051918,0,0.505959451198578,0.0328044183552265,1,0,11.8455410003662,28,0,0,1,1,1,0,0.516397774219513,0,0,1
"AGO","SONGO",25500,"Angola",262,18.75,-11.25,2,17,8690.7034396,0.0033995,900,3019.686,2.87801560811,0.542490025023,0,3857.53675,1276.8055,0.094,21.16154,110.4233,215.69445,3.666074,524.73322,0,0,24,0,34.1436386542134,32.260768227913,0.0515822315314959,0.0535702316268146,6.29442235211509,4.52660531513747,6.17074592799311,3.86476993429162,-16.0258792556498,1.03854040502503,1,0.49706549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",24992,"Angola",206,17.25,-10.25,2,17,18731.1307283,0.0033995,900,3029.449,6.18301569965,0.530248185621,0,379.315083,1115.84675,0.645,21.03013,106.89995,231.58335,2.756778,410.70328,0,0,24,0,36.7801188969559,35.3705818947781,0.0490867834887197,0.0503823620539134,10.6656104442081,5.32436979249211,9.44049722386407,3.75671036769901,-28.8940928305354,1.02639363333903,1,0.3467338625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",25330,"Angola",245,18.25,-10.25,2,17,9917.3418936,0.0033995,900,3029.449,3.27364543638,0.45117437139,0,3842.60325,1167.29575,0.674,21.2476,117.58875,224.777775,3.11027,501.01432,0,0,24,0,33.4819280827107,31.9517951218871,0.0522596329064217,0.0539150260051593,7.67082245944815,5.10281075165735,6.31479151779126,3.21918030158205,-20.8950106035683,1.03167632466347,1,0.4463136625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",24991,"Angola",205,17.25,-10.75,2,17,21952.8384998,0.0033995,900,3024.68,7.25790447247,3.935855192539,0,389.265925,1106.20475,0.62,21.30032,107.89465,221.111125,3.564866,391.67368,0,0,24,0,37.423342255163,35.7373109503619,0.0485226986371111,0.0500370941120563,9.86297099052357,3.34730321642461,10.5633346271873,3.52117959254274,-6.77737258055167,1.03121004225818,1,0.3431491425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",25328,"Angola",243,18.25,-11.25,2,17,6660.5451939,0.0033995,900,3019.686,2.20570787622,0.044939788259,0,4039.0065,1260.45025,0.283,20.85577,111.8087,214.2222,2.994113,475.63353,0,0,24,0,36.45206616439,35.204780480807,0.0493808499681781,0.0505404262616265,5.66119409270989,5.51751970228441,5.0807689259635,4.74201867941327,-21.8069574209138,1.02348230729515,1,0.44686085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",25501,"Angola",263,18.75,-10.75,2,17,7165.8434517,0.0033995,900,3024.68,2.36912448646,0.104373345265,0,3110.89825,1190.84475,0.373,21.37532,114.64345,220.08335,3.666514,533.97537,0,0,24,0,32.1348452258584,30.191294482139,0.053710086590766,0.0559910791584265,5.76260009605423,4.3586280422543,6.34646718849137,4.40471060328408,-0.61826086227113,1.04246860715456,1,0.4944064475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",25329,"Angola",244,18.25,-10.75,2,17,7821.1869814,0.007095603,900,3024.68,2.58578989559,0.600642189798,7.086478,5413.04925,1249.25375,0.237,21.17035,115.7178,218.3611,3.241625,485.97487,4.09138,163.6552,24,0,34.0708662404878,32.4291617837467,0.0516556555227116,0.0533846228223607,3.437940616648,5.5322031061896,3.49541001074875,5.18208218168985,-10.1703690921559,1.03347101652575,1,0.44402077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",24821,"Angola",183,16.75,-10.75,2,17,39517.8907943,0.0033995,900,3024.68,13.0651476501,6.218742784543,0,1908.60225,1116.26025,0.416,20.96026,110.96915,222.305575,2.912028,345.88873,0,0,24,0,38.552389088011,33.1232824679146,0.0475706548561419,0.0526361863047605,14.3938031179232,1.45667604327478,22.2954693681048,4.79364699078603,30.8689480496454,1.10648437495631,1,0.2926903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",25159,"Angola",225,17.75,-10.75,2,17,11998.7919953,0.0033995,900,3024.68,3.96696245398,0.918308891656,0,301.51445,1138.036,0.626,21.26923,109.56535,219.388875,3.434357,438.47292,0,0,24,0,37.1658328703502,36.6133000792941,0.0487465720996435,0.0492357711248595,6.19987191409498,3.79927674609292,5.60903874063896,3.14178270096965,-25.3384196479256,1.01003555745861,1,0.3935984525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",24822,"Angola",184,16.75,-10.25,2,17,18454.5304935,0.0033995,900,3029.449,6.09171189002,0.991764536964,0,763.8733,1081.37925,0.711,21.01362,104.80345,232.25,2.829378,367.66168,0,0,24,0,33.2855195923413,30.1072441721511,0.0524650108549427,0.0560952374930498,18.8650327062274,12.6261627328041,23.3073775198908,15.4446295395276,7.9322349516777,1.0691932886118,1,0.2973391475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",24648,"Angola",161,16.25,-10.25,2,17,20226.8081205,0.020558918,900,3029.449,6.67672838212,0.323034914156,25.933377,2434.401,1136.98725,0.347,20.57372,100.34821,232.111125,2.140736,326.81635,16.20836,648.33443,24,0,27.8076174300842,25.7570876082992,0.059146739328728,0.0622456238718114,15.5435223297497,20.1452015287141,14.5056914173848,17.3956831693236,-21.8321167524617,1.0523931594244,1,0.2484677575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",25327,"Angola",242,18.25,-11.75,2,17,10338.4599017,0.0033995,900,3014.466,3.42961569369,0.282297900183,0,2666.5314,1290.6935,0.288,20.79487,111.54875,209.8611,3.343999,470.3265,0,0,24,0,38.178461335818,37.2869046895878,0.0478807612452415,0.0486409937517394,8.16140526134113,6.68216184048711,6.06842321097776,4.43260719027023,-37.4695314046924,1.01587761945981,1,0.44893069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",24993,"Angola",207,17.25,-9.75,2,17,21128.412087,0.0033995,900,3033.993,6.96389612204,2.474375516816,0,2896.5303,1044.33995,0.612,21.94022,107.2006,232.94445,4.546813,427.6658,0,0,24,0,35.0411702086365,34.4281653708355,0.0506976225241182,0.0512976425857959,16.8376567012037,9.51416778979769,12.5783737092543,5.22255477803363,-54.6213093334511,1.01183527021198,1,0.357080825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","SONGO",25160,"Angola",226,17.75,-10.25,2,17,17422.4284944,0.0033995,900,3029.449,5.75102221374,0.826552733255,0,808.109288,1167.22225,0.621,20.97548,110.1837,228.83335,2.530226,455.2984,0,0,24,0,36.2847280517614,34.1998202497193,0.0495325567643321,0.0515257250729973,8.89337605771142,3.6495672717514,10.7828934362997,4.59546763126617,-18.6841935580412,1.04023956037942,1,0.39643275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,714,"Mbundu-Mestico",0,0,0,0,1,1.16414022445679,0.463428556919098,"Central Bantu - Lunda",0,0,0,3.59816765785217,0,0,0.858123362064362,0,0.525331914424896,0,0.292459607124329,0.396571666002274,0,0.16666667163372,10.7381658554077,0,0,0,0,0,0,0,0.516397774219513,0,1,0
"AGO","YOMBE",23542,"Angola",19,12.75,-4.75,2,17,107064.3395047,0.158446463,900,3066.99,34.90860404002,24.4231459531,62.640563,1773.0553,302.88195,0.479,24.77869,109.61165,249.5,13.12675,88.80018,142.6018125,5704.07253,24,0,14.3571966348311,11.1603070959037,0.0919024089395008,0.108706596208861,99.9233471470218,1.9559994818107,221.677086524218,0.282403356708375,122.233080735326,1.18284816974082,0,0.078106879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,821,"Cabindan Mayombe",0,0,0,0,1,0.24136109650135,0.385749995708466,"Central Bantu - Kongo",1,1,0,0.893748223781586,1,0,1,0,0.467995375394821,0,0.0158696379512548,0.0831957682967186,0,0.75,8.67476177215576,0,1,1,1,0,1,0,0.516397774219513,0,0,1
"BEN","BARGU",21502,"Benin",23,2.25,10.75,2,11,88873.7489529,0.078644815,900,3024.68,29.38285998945,5.500251752957,106.730571,203.764248,303.8311,0.327,27.85913,94.347565,175.0833,26.68872,448.13595,69.2505775,2770.02316,204,0,39.9501113970191,37.8999786589492,0.0464545222233039,0.0481150214716986,0.939165035506106,30.9382208593777,0.727573934426289,26.8814890834801,-51.7959768338326,1.0357446200913,1,0.4286303375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,75,"Northern (Bariba, Gurmanch?<a9>/Betamaribe etc.)",0,0,1,0,0,0.297302335500717,0.39430770277977,"Voltaic Peoples - Bargu",1,1,0,3.76923418045044,0,0,1,0,0.455136597156525,0,0.092384472489357,0.489878445863724,0,0.5,12.5695390701294,0,0,0,0,0,1,0,0.462910056114197,0,1,1
"BEN","BARGU",21582,"Benin",34,2.75,11.25,2,11,165747.4675817,0.093995468,900,3019.686,54.88897441049,10.449766621256,142.549941,350.49325,276.78305,0.329,28.13974,88.635775,152.888875,23.58389,497.91832,82.30125,3292.04987,204,0,44.2238675439936,43.0482126417949,0.0434112389277057,0.0441980638217654,5.96695364790537,26.5869522521438,2.69750825270996,20.2509682798806,-43.831229293979,1.01812491220004,1,0.475110145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,75,"Northern (Bariba, Gurmanch?<a9>/Betamaribe etc.)",0,0,1,0,0,0.297302335500717,0.39430770277977,"Voltaic Peoples - Bargu",1,1,0,3.76923418045044,0,0,1,0,0.455136597156525,0,0.092384472489357,0.489878445863724,0,0.5,12.5695390701294,0,0,0,0,0,1,0,0.462910056114197,0,1,1
"BEN","BARGU",21501,"Benin",22,2.25,10.25,2,11,131849.0432796,0.020723622,900,3029.449,43.52245021441,3.618330664436,17.141688,221.53701,325.8058,0.358,27.4234,98.6741,188.05555,25.22068,397.92798,17.1214825,754.13503,204,0,55.4959356653713,57.1114925913702,0.0373134903628499,0.0366064533507984,19.8593994228286,4.26427187633255,15.6262981039255,1.76517680726157,-60.0583054985061,0.981051437290481,1,0.3789026575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,75,"Northern (Bariba, Gurmanch?<a9>/Betamaribe etc.)",0,0,1,0,0,0.297302335500717,0.39430770277977,"Voltaic Peoples - Bargu",1,1,0,3.76923418045044,0,0,1,0,0.455136597156525,0,0.092384472489357,0.489878445863724,0,0.5,12.5695390701294,0,0,0,0,0,1,0,0.462910056114197,0,1,1
"BEN","BARGU",21661,"Benin",39,3.25,10.75,2,11,90297.7110634,0.0033995,900,3024.68,29.85364106729,9.844325648207,0,454.282025,283.880575,0.38,27.88413,94.78536,163.472225,26.84565,450.2165,0,0,204,0,72.2262446677149,70.2408763487698,0.0313023279902288,0.0318894268212107,14.6164996499703,2.9945901148329,14.66328670394,2.27073196332669,-22.4936025167641,1.01875575615862,1,0.42289558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,75,"Northern (Bariba, Gurmanch?<a9>/Betamaribe etc.)",0,0,1,0,0,0.297302335500717,0.39430770277977,"Voltaic Peoples - Bargu",1,1,0,3.76923418045044,0,0,1,0,0.455136597156525,0,0.092384472489357,0.489878445863724,0,0.5,12.5695390701294,0,0,0,0,0,1,0,0.462910056114197,0,1,1
"BEN","BARGU",21580,"Benin",32,2.75,10.25,2,11,125203.543848,0.09858097,900,3029.449,41.32881717038,2.760960029123,104.869618,266.297242,341.078875,0.33,27.54872,99.385355,180.83335,25.63872,394.68538,87.9579525,3615.09419,204,0,41.4160573840934,40.6276913119915,0.0453517613255593,0.0459365700814115,3.77983230040428,38.5098761683492,2.60473611170916,35.5354206659815,-39.3821500671307,1.01289495134829,1,0.37358804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,75,"Northern (Bariba, Gurmanch?<a9>/Betamaribe etc.)",0,0,1,0,0,0.297302335500717,0.39430770277977,"Voltaic Peoples - Bargu",1,1,0,3.76923418045044,0,0,1,0,0.455136597156525,0,0.092384472489357,0.489878445863724,0,0.5,12.5695390701294,0,0,0,0,0,1,0,0.462910056114197,0,1,1
