"","ID","x","y","tribeid","tribename"
"544",19618,-9.25,18.25,827,"ZENEGA"
"545",19619,-9.25,18.75,827,"ZENEGA"
"546",19620,-9.25,19.25,827,"ZENEGA"
"547",19621,-9.25,19.75,827,"ZENEGA"
"548",19622,-9.25,20.25,NA,NA
"549",19623,-9.25,20.75,NA,NA
"550",19624,-9.25,21.25,NA,NA
"551",19625,-9.25,21.75,NA,NA
"552",19626,-9.25,22.25,NA,NA
"553",19627,-9.25,22.75,NA,NA
"554",19628,-9.25,23.25,NA,NA
"555",19629,-9.25,23.75,NA,NA
"556",19630,-9.25,24.25,NA,NA
"557",19631,-9.25,24.75,NA,NA
"558",19632,-9.25,25.25,NA,NA
"559",19633,-9.25,25.75,NA,NA
"560",19634,-9.25,26.25,732,"TAJAKANT"
"561",19635,-9.25,26.75,732,"TAJAKANT"
"562",19636,-9.25,27.25,732,"TAJAKANT"
"563",19637,-9.25,27.75,732,"TAJAKANT"
"564",19638,-9.25,28.25,746,"TEKNA"
"565",19639,-9.25,28.75,746,"TEKNA"
"566",19640,-9.25,29.25,695,"SHLUH"
"567",19641,-9.25,29.75,695,"SHLUH"
"568",19642,-9.25,30.25,695,"SHLUH"
"569",19643,-9.25,30.75,695,"SHLUH"
"570",19644,-9.25,31.25,546,"MOROCCANS"
"571",19645,-9.25,31.75,546,"MOROCCANS"
"572",19646,-9.25,32.25,546,"MOROCCANS"
"573",19655,-8.75,5.25,404,"KRU"
"574",19656,-8.75,5.75,678,"SAPO"
"575",19657,-8.75,6.25,401,"KRAN"
"576",19658,-8.75,6.75,589,"NGERE"
"577",19659,-8.75,7.25,589,"NGERE"
"578",19660,-8.75,7.75,399,"KPELLE"
"579",19661,-8.75,8.25,765,"TOMA"
"580",19662,-8.75,8.75,387,"KONYANKE"
"581",19663,-8.75,9.25,483,"MALINKE"
"582",19664,-8.75,9.75,483,"MALINKE"
"583",19665,-8.75,10.25,483,"MALINKE"
"584",19666,-8.75,10.75,483,"MALINKE"
"585",19667,-8.75,11.25,483,"MALINKE"
"586",19668,-8.75,11.75,483,"MALINKE"
"587",19669,-8.75,12.25,483,"MALINKE"
"588",19670,-8.75,12.75,373,"KITA"
"589",19671,-8.75,13.25,373,"KITA"
"590",19672,-8.75,13.75,373,"KITA"
"591",19673,-8.75,14.25,327,"KAGORO"
"592",19674,-8.75,14.75,717,"SONINKE"
"593",19675,-8.75,15.25,717,"SONINKE"
"594",19676,-8.75,15.75,717,"SONINKE"
"595",19677,-8.75,16.25,827,"ZENEGA"
"596",19678,-8.75,16.75,827,"ZENEGA"
"597",19679,-8.75,17.25,827,"ZENEGA"
"598",19680,-8.75,17.75,827,"ZENEGA"
"599",19681,-8.75,18.25,827,"ZENEGA"
"600",19682,-8.75,18.75,827,"ZENEGA"
"601",19683,-8.75,19.25,827,"ZENEGA"
"602",19684,-8.75,19.75,827,"ZENEGA"
"603",19685,-8.75,20.25,NA,NA
"604",19686,-8.75,20.75,NA,NA
"605",19687,-8.75,21.25,NA,NA
"606",19688,-8.75,21.75,NA,NA
"607",19689,-8.75,22.25,NA,NA
"608",19690,-8.75,22.75,NA,NA
"609",19691,-8.75,23.25,NA,NA
"610",19692,-8.75,23.75,NA,NA
"611",19693,-8.75,24.25,NA,NA
"612",19694,-8.75,24.75,NA,NA
"613",19695,-8.75,25.25,NA,NA
"614",19696,-8.75,25.75,NA,NA
"615",19697,-8.75,26.25,732,"TAJAKANT"
"616",19698,-8.75,26.75,732,"TAJAKANT"
"617",19699,-8.75,27.25,732,"TAJAKANT"
"618",19700,-8.75,27.75,732,"TAJAKANT"
"619",19701,-8.75,28.25,732,"TAJAKANT"
"620",19702,-8.75,28.75,732,"TAJAKANT"
"621",19703,-8.75,29.25,695,"SHLUH"
"622",19704,-8.75,29.75,695,"SHLUH"
"623",19705,-8.75,30.25,695,"SHLUH"
"624",19706,-8.75,30.75,695,"SHLUH"
"625",19707,-8.75,31.25,546,"MOROCCANS"
"626",19708,-8.75,31.75,546,"MOROCCANS"
"627",19709,-8.75,32.25,546,"MOROCCANS"
"628",19710,-8.75,32.75,546,"MOROCCANS"
"629",19728,-8.25,4.75,404,"KRU"
"630",19729,-8.25,5.25,404,"KRU"
"631",19730,-8.25,5.75,678,"SAPO"
"632",19731,-8.25,6.25,401,"KRAN"
"633",19732,-8.25,6.75,589,"NGERE"
"634",19733,-8.25,7.25,589,"NGERE"
"635",19734,-8.25,7.75,399,"KPELLE"
"636",19735,-8.25,8.25,387,"KONYANKE"
"637",19736,-8.25,8.75,387,"KONYANKE"
"638",19737,-8.25,9.25,387,"KONYANKE"
"639",19738,-8.25,9.75,483,"MALINKE"
"640",19739,-8.25,10.25,483,"MALINKE"
"641",19740,-8.25,10.75,483,"MALINKE"
"642",19741,-8.25,11.25,483,"MALINKE"
"643",19742,-8.25,11.75,483,"MALINKE"
"644",19743,-8.25,12.25,483,"MALINKE"
"645",19744,-8.25,12.75,62,"BAMBARA"
"646",19745,-8.25,13.25,62,"BAMBARA"
"647",19746,-8.25,13.75,62,"BAMBARA"
"648",19747,-8.25,14.25,327,"KAGORO"
"649",19748,-8.25,14.75,717,"SONINKE"
"650",19749,-8.25,15.25,717,"SONINKE"
"651",19750,-8.25,15.75,717,"SONINKE"
"652",19751,-8.25,16.25,827,"ZENEGA"
"653",19752,-8.25,16.75,827,"ZENEGA"
"654",19753,-8.25,17.25,827,"ZENEGA"
"655",19754,-8.25,17.75,827,"ZENEGA"
"656",19755,-8.25,18.25,827,"ZENEGA"
"657",19756,-8.25,18.75,827,"ZENEGA"
"658",19757,-8.25,19.25,827,"ZENEGA"
"659",19758,-8.25,19.75,827,"ZENEGA"
"660",19759,-8.25,20.25,NA,NA
"661",19760,-8.25,20.75,NA,NA
"662",19761,-8.25,21.25,NA,NA
"663",19762,-8.25,21.75,NA,NA
"664",19763,-8.25,22.25,NA,NA
"665",19764,-8.25,22.75,NA,NA
"666",19765,-8.25,23.25,NA,NA
"667",19766,-8.25,23.75,NA,NA
"668",19767,-8.25,24.25,NA,NA
"669",19768,-8.25,24.75,NA,NA
"670",19769,-8.25,25.25,NA,NA
"671",19770,-8.25,25.75,NA,NA
"672",19771,-8.25,26.25,NA,NA
"673",19772,-8.25,26.75,732,"TAJAKANT"
"674",19773,-8.25,27.25,732,"TAJAKANT"
"675",19774,-8.25,27.75,732,"TAJAKANT"
"676",19775,-8.25,28.25,732,"TAJAKANT"
"677",19776,-8.25,28.75,732,"TAJAKANT"
"678",19777,-8.25,29.25,732,"TAJAKANT"
"679",19778,-8.25,29.75,695,"SHLUH"
"680",19779,-8.25,30.25,695,"SHLUH"
"681",19780,-8.25,30.75,695,"SHLUH"
"682",19781,-8.25,31.25,546,"MOROCCANS"
"683",19782,-8.25,31.75,546,"MOROCCANS"
"684",19783,-8.25,32.25,546,"MOROCCANS"
"685",19784,-8.25,32.75,546,"MOROCCANS"
"686",19785,-8.25,33.25,546,"MOROCCANS"
"687",19805,-7.75,4.75,248,"GREBO"
"688",19806,-7.75,5.25,248,"GREBO"
"689",19807,-7.75,5.75,401,"KRAN"
"690",19808,-7.75,6.25,589,"NGERE"
"691",19809,-7.75,6.75,589,"NGERE"
"692",19810,-7.75,7.25,164,"DAN"
"693",19811,-7.75,7.75,164,"DAN"
"694",19812,-7.75,8.25,387,"KONYANKE"
"695",19813,-7.75,8.75,387,"KONYANKE"
"696",19814,-7.75,9.25,483,"MALINKE"
"697",19815,-7.75,9.75,483,"MALINKE"
"698",19816,-7.75,10.25,483,"MALINKE"
"699",19817,-7.75,10.75,483,"MALINKE"
"700",19818,-7.75,11.25,483,"MALINKE"
"701",19819,-7.75,11.75,62,"BAMBARA"
"702",19820,-7.75,12.25,62,"BAMBARA"
"703",19821,-7.75,12.75,62,"BAMBARA"
"704",19822,-7.75,13.25,62,"BAMBARA"
"705",19823,-7.75,13.75,62,"BAMBARA"
"706",19824,-7.75,14.25,327,"KAGORO"
"707",19825,-7.75,14.75,717,"SONINKE"
"708",19826,-7.75,15.25,717,"SONINKE"
"709",19827,-7.75,15.75,717,"SONINKE"
"710",19828,-7.75,16.25,827,"ZENEGA"
"711",19829,-7.75,16.75,827,"ZENEGA"
"712",19830,-7.75,17.25,827,"ZENEGA"
"713",19831,-7.75,17.75,827,"ZENEGA"
"714",19832,-7.75,18.25,827,"ZENEGA"
"715",19833,-7.75,18.75,827,"ZENEGA"
"716",19834,-7.75,19.25,94,"BERABISH"
"717",19835,-7.75,19.75,94,"BERABISH"
"718",19836,-7.75,20.25,NA,NA
"719",19837,-7.75,20.75,NA,NA
"720",19838,-7.75,21.25,NA,NA
"721",19839,-7.75,21.75,NA,NA
"722",19840,-7.75,22.25,NA,NA
"723",19841,-7.75,22.75,NA,NA
"724",19842,-7.75,23.25,NA,NA
"725",19843,-7.75,23.75,NA,NA
"726",19844,-7.75,24.25,NA,NA
"727",19845,-7.75,24.75,NA,NA
"728",19846,-7.75,25.25,NA,NA
"729",19847,-7.75,25.75,NA,NA
"730",19848,-7.75,26.25,NA,NA
"731",19849,-7.75,26.75,732,"TAJAKANT"
"732",19850,-7.75,27.25,732,"TAJAKANT"
"733",19851,-7.75,27.75,732,"TAJAKANT"
"734",19852,-7.75,28.25,732,"TAJAKANT"
"735",19853,-7.75,28.75,732,"TAJAKANT"
"736",19854,-7.75,29.25,732,"TAJAKANT"
"737",19855,-7.75,29.75,695,"SHLUH"
"738",19856,-7.75,30.25,695,"SHLUH"
"739",19857,-7.75,30.75,695,"SHLUH"
"740",19858,-7.75,31.25,695,"SHLUH"
"741",19859,-7.75,31.75,546,"MOROCCANS"
"742",19860,-7.75,32.25,546,"MOROCCANS"
"743",19861,-7.75,32.75,546,"MOROCCANS"
"744",19862,-7.75,33.25,546,"MOROCCANS"
"745",19882,-7.25,4.75,60,"BAKWE"
"746",19883,-7.25,5.25,248,"GREBO"
"747",19884,-7.25,5.75,60,"BAKWE"
"748",19885,-7.25,6.25,589,"NGERE"
"749",19886,-7.25,6.75,589,"NGERE"
"750",19887,-7.25,7.25,803,"WOBE"
"751",19888,-7.25,7.75,164,"DAN"
"752",19889,-7.25,8.25,483,"MALINKE"
"753",19890,-7.25,8.75,483,"MALINKE"
"754",19891,-7.25,9.25,483,"MALINKE"
"755",19892,-7.25,9.75,685,"SENUFO"
"756",19893,-7.25,10.25,483,"MALINKE"
"757",19894,-7.25,10.75,483,"MALINKE"
"758",19895,-7.25,11.25,483,"MALINKE"
"759",19896,-7.25,11.75,62,"BAMBARA"
"760",19897,-7.25,12.25,62,"BAMBARA"
"761",19898,-7.25,12.75,62,"BAMBARA"
"762",19899,-7.25,13.25,62,"BAMBARA"
"763",19900,-7.25,13.75,62,"BAMBARA"
"764",19901,-7.25,14.25,62,"BAMBARA"
"765",19902,-7.25,14.75,62,"BAMBARA"
"766",19903,-7.25,15.25,717,"SONINKE"
"767",19904,-7.25,15.75,827,"ZENEGA"
"768",19905,-7.25,16.25,827,"ZENEGA"
"769",19906,-7.25,16.75,827,"ZENEGA"
"770",19907,-7.25,17.25,827,"ZENEGA"
"771",19908,-7.25,17.75,827,"ZENEGA"
"772",19909,-7.25,18.25,827,"ZENEGA"
"773",19910,-7.25,18.75,94,"BERABISH"
"774",19911,-7.25,19.25,94,"BERABISH"
"775",19912,-7.25,19.75,94,"BERABISH"
"776",19913,-7.25,20.25,NA,NA
"777",19914,-7.25,20.75,NA,NA
"778",19915,-7.25,21.25,NA,NA
"779",19916,-7.25,21.75,NA,NA
"780",19917,-7.25,22.25,NA,NA
"781",19918,-7.25,22.75,NA,NA
"782",19919,-7.25,23.25,NA,NA
"783",19920,-7.25,23.75,NA,NA
"784",19921,-7.25,24.25,NA,NA
"785",19922,-7.25,24.75,NA,NA
"786",19923,-7.25,25.25,NA,NA
"787",19924,-7.25,25.75,NA,NA
"788",19925,-7.25,26.25,NA,NA
"789",19926,-7.25,26.75,NA,NA
"790",19927,-7.25,27.25,732,"TAJAKANT"
"791",19928,-7.25,27.75,732,"TAJAKANT"
"792",19929,-7.25,28.25,732,"TAJAKANT"
"793",19930,-7.25,28.75,732,"TAJAKANT"
"794",19931,-7.25,29.25,732,"TAJAKANT"
"795",19932,-7.25,29.75,732,"TAJAKANT"
"796",19933,-7.25,30.25,695,"SHLUH"
"797",19934,-7.25,30.75,695,"SHLUH"
"798",19935,-7.25,31.25,695,"SHLUH"
"799",19936,-7.25,31.75,546,"MOROCCANS"
"800",19937,-7.25,32.25,546,"MOROCCANS"
"801",19938,-7.25,32.75,546,"MOROCCANS"
"802",19939,-7.25,33.25,546,"MOROCCANS"
"803",19940,-7.25,33.75,546,"MOROCCANS"
"804",19962,-6.75,4.75,60,"BAKWE"
"805",19963,-6.75,5.25,60,"BAKWE"
"806",19964,-6.75,5.75,60,"BAKWE"
"807",19965,-6.75,6.25,99,"BETE"
"808",19966,-6.75,6.75,99,"BETE"
"809",19967,-6.75,7.25,99,"BETE"
"810",19968,-6.75,7.75,261,"GURO"
"811",19969,-6.75,8.25,483,"MALINKE"
"812",19970,-6.75,8.75,483,"MALINKE"
"813",19971,-6.75,9.25,685,"SENUFO"
"814",19972,-6.75,9.75,483,"MALINKE"
"815",19973,-6.75,10.25,483,"MALINKE"
"816",19974,-6.75,10.75,62,"BAMBARA"
"817",19975,-6.75,11.25,62,"BAMBARA"
"818",19976,-6.75,11.75,62,"BAMBARA"
"819",19977,-6.75,12.25,62,"BAMBARA"
"820",19978,-6.75,12.75,62,"BAMBARA"
"821",19979,-6.75,13.25,62,"BAMBARA"
"822",19980,-6.75,13.75,62,"BAMBARA"
"823",19981,-6.75,14.25,62,"BAMBARA"
"824",19982,-6.75,14.75,717,"SONINKE"
"825",19983,-6.75,15.25,717,"SONINKE"
"826",19984,-6.75,15.75,827,"ZENEGA"
"827",19985,-6.75,16.25,827,"ZENEGA"
"828",19986,-6.75,16.75,827,"ZENEGA"
"829",19987,-6.75,17.25,827,"ZENEGA"
"830",19988,-6.75,17.75,827,"ZENEGA"
"831",19989,-6.75,18.25,94,"BERABISH"
"832",19990,-6.75,18.75,94,"BERABISH"
"833",19991,-6.75,19.25,94,"BERABISH"
"834",19992,-6.75,19.75,94,"BERABISH"
"835",19993,-6.75,20.25,94,"BERABISH"
"836",19994,-6.75,20.75,NA,NA
"837",19995,-6.75,21.25,NA,NA
"838",19996,-6.75,21.75,NA,NA
"839",19997,-6.75,22.25,NA,NA
"840",19998,-6.75,22.75,NA,NA
"841",19999,-6.75,23.25,NA,NA
"842",20000,-6.75,23.75,NA,NA
"843",20001,-6.75,24.25,NA,NA
"844",20002,-6.75,24.75,NA,NA
"845",20003,-6.75,25.25,NA,NA
"846",20004,-6.75,25.75,NA,NA
"847",20005,-6.75,26.25,NA,NA
"848",20006,-6.75,26.75,NA,NA
"849",20007,-6.75,27.25,NA,NA
"850",20008,-6.75,27.75,732,"TAJAKANT"
"851",20009,-6.75,28.25,732,"TAJAKANT"
"852",20010,-6.75,28.75,732,"TAJAKANT"
"853",20011,-6.75,29.25,732,"TAJAKANT"
"854",20012,-6.75,29.75,732,"TAJAKANT"
"855",20013,-6.75,30.25,695,"SHLUH"
"856",20014,-6.75,30.75,185,"DRAWA"
"857",20015,-6.75,31.25,185,"DRAWA"
"858",20016,-6.75,31.75,695,"SHLUH"
"859",20017,-6.75,32.25,546,"MOROCCANS"
"860",20018,-6.75,32.75,546,"MOROCCANS"
"861",20019,-6.75,33.25,93,"BERABER"
"862",20020,-6.75,33.75,93,"BERABER"
"863",20041,-6.25,5.25,175,"DIDA"
"864",20042,-6.25,5.75,99,"BETE"
"865",20043,-6.25,6.25,99,"BETE"
"866",20044,-6.25,6.75,99,"BETE"
"867",20045,-6.25,7.25,261,"GURO"
"868",20046,-6.25,7.75,261,"GURO"
"869",20047,-6.25,8.25,483,"MALINKE"
"870",20048,-6.25,8.75,483,"MALINKE"
"871",20049,-6.25,9.25,685,"SENUFO"
"872",20050,-6.25,9.75,685,"SENUFO"
"873",20051,-6.25,10.25,685,"SENUFO"
"874",20052,-6.25,10.75,62,"BAMBARA"
"875",20053,-6.25,11.25,62,"BAMBARA"
"876",20054,-6.25,11.75,62,"BAMBARA"
"877",20055,-6.25,12.25,62,"BAMBARA"
"878",20056,-6.25,12.75,62,"BAMBARA"
"879",20057,-6.25,13.25,62,"BAMBARA"
"880",20058,-6.25,13.75,62,"BAMBARA"
"881",20059,-6.25,14.25,62,"BAMBARA"
"882",20060,-6.25,14.75,62,"BAMBARA"
"883",20061,-6.25,15.25,62,"BAMBARA"
"884",20062,-6.25,15.75,501,"MASINA"
"885",20063,-6.25,16.25,827,"ZENEGA"
"886",20064,-6.25,16.75,827,"ZENEGA"
"887",20065,-6.25,17.25,827,"ZENEGA"
"888",20066,-6.25,17.75,94,"BERABISH"
"889",20067,-6.25,18.25,94,"BERABISH"
"890",20068,-6.25,18.75,94,"BERABISH"
"891",20069,-6.25,19.25,94,"BERABISH"
"892",20070,-6.25,19.75,94,"BERABISH"
"893",20071,-6.25,20.25,94,"BERABISH"
"894",20072,-6.25,20.75,94,"BERABISH"
"895",20073,-6.25,21.25,NA,NA
"896",20074,-6.25,21.75,NA,NA
"897",20075,-6.25,22.25,NA,NA
"898",20076,-6.25,22.75,NA,NA
"899",20077,-6.25,23.25,NA,NA
"900",20078,-6.25,23.75,NA,NA
"901",20079,-6.25,24.25,NA,NA
"902",20080,-6.25,24.75,NA,NA
"903",20081,-6.25,25.25,NA,NA
"904",20082,-6.25,25.75,NA,NA
"905",20083,-6.25,26.25,NA,NA
"906",20084,-6.25,26.75,NA,NA
"907",20085,-6.25,27.25,NA,NA
"908",20086,-6.25,27.75,732,"TAJAKANT"
"909",20087,-6.25,28.25,732,"TAJAKANT"
"910",20088,-6.25,28.75,732,"TAJAKANT"
"911",20089,-6.25,29.25,732,"TAJAKANT"
"912",20090,-6.25,29.75,732,"TAJAKANT"
"913",20091,-6.25,30.25,185,"DRAWA"
"914",20092,-6.25,30.75,185,"DRAWA"
"915",20093,-6.25,31.25,185,"DRAWA"
"916",20094,-6.25,31.75,93,"BERABER"
"917",20095,-6.25,32.25,93,"BERABER"
"918",20096,-6.25,32.75,93,"BERABER"
"919",20097,-6.25,33.25,93,"BERABER"
"920",20098,-6.25,33.75,93,"BERABER"
"921",20099,-6.25,34.25,546,"MOROCCANS"
"922",20100,-6.25,34.75,546,"MOROCCANS"
"923",20122,-5.75,5.25,175,"DIDA"
"924",20123,-5.75,5.75,175,"DIDA"
"925",20124,-5.75,6.25,227,"GAGU"
"926",20125,-5.75,6.75,261,"GURO"
"927",20126,-5.75,7.25,261,"GURO"
"928",20127,-5.75,7.75,261,"GURO"
"929",20128,-5.75,8.25,261,"GURO"
"930",20129,-5.75,8.75,483,"MALINKE"
"931",20130,-5.75,9.25,685,"SENUFO"
"932",20131,-5.75,9.75,685,"SENUFO"
"933",20132,-5.75,10.25,685,"SENUFO"
"934",20133,-5.75,10.75,538,"MINIANKA"
"935",20134,-5.75,11.25,538,"MINIANKA"
"936",20135,-5.75,11.75,538,"MINIANKA"
"937",20136,-5.75,12.25,538,"MINIANKA"
"938",20137,-5.75,12.75,62,"BAMBARA"
"939",20138,-5.75,13.25,62,"BAMBARA"
"940",20139,-5.75,13.75,62,"BAMBARA"
"941",20140,-5.75,14.25,62,"BAMBARA"
"942",20141,-5.75,14.75,501,"MASINA"
"943",20142,-5.75,15.25,501,"MASINA"
"944",20143,-5.75,15.75,501,"MASINA"
"945",20144,-5.75,16.25,827,"ZENEGA"
"946",20145,-5.75,16.75,827,"ZENEGA"
"947",20146,-5.75,17.25,94,"BERABISH"
"948",20147,-5.75,17.75,94,"BERABISH"
"949",20148,-5.75,18.25,94,"BERABISH"
"950",20149,-5.75,18.75,94,"BERABISH"
"951",20150,-5.75,19.25,94,"BERABISH"
"952",20151,-5.75,19.75,94,"BERABISH"
"953",20152,-5.75,20.25,94,"BERABISH"
"954",20153,-5.75,20.75,94,"BERABISH"
"955",20154,-5.75,21.25,94,"BERABISH"
"956",20155,-5.75,21.75,94,"BERABISH"
"957",20156,-5.75,22.25,NA,NA
"958",20157,-5.75,22.75,NA,NA
"959",20158,-5.75,23.25,NA,NA
"960",20159,-5.75,23.75,NA,NA
"961",20160,-5.75,24.25,NA,NA
"962",20161,-5.75,24.75,NA,NA
"963",20162,-5.75,25.25,NA,NA
"964",20163,-5.75,25.75,NA,NA
"965",20164,-5.75,26.25,NA,NA
"966",20165,-5.75,26.75,NA,NA
"967",20166,-5.75,27.25,NA,NA
"968",20167,-5.75,27.75,NA,NA
"969",20168,-5.75,28.25,NA,NA
"970",20169,-5.75,28.75,732,"TAJAKANT"
"971",20170,-5.75,29.25,732,"TAJAKANT"
"972",20171,-5.75,29.75,185,"DRAWA"
"973",20172,-5.75,30.25,40,"ATTA"
"974",20173,-5.75,30.75,40,"ATTA"
"975",20174,-5.75,31.25,40,"ATTA"
"976",20175,-5.75,31.75,40,"ATTA"
"977",20176,-5.75,32.25,93,"BERABER"
"978",20177,-5.75,32.75,93,"BERABER"
"979",20178,-5.75,33.25,93,"BERABER"
"980",20179,-5.75,33.75,93,"BERABER"
"981",20180,-5.75,34.25,546,"MOROCCANS"
"982",20181,-5.75,34.75,312,"JEBALA"
"983",20182,-5.75,35.25,312,"JEBALA"
"984",20183,-5.75,35.75,546,"MOROCCANS"
"985",20203,-5.25,5.25,47,"AVIKAM"
"986",20204,-5.25,5.75,175,"DIDA"
"987",20205,-5.25,6.25,175,"DIDA"
"988",20206,-5.25,6.75,261,"GURO"
"989",20207,-5.25,7.25,86,"BAULE"
"990",20208,-5.25,7.75,86,"BAULE"
"991",20209,-5.25,8.25,685,"SENUFO"
"992",20210,-5.25,8.75,685,"SENUFO"
"993",20211,-5.25,9.25,685,"SENUFO"
"994",20212,-5.25,9.75,685,"SENUFO"
"995",20213,-5.25,10.25,685,"SENUFO"
"996",20214,-5.25,10.75,538,"MINIANKA"
"997",20215,-5.25,11.25,538,"MINIANKA"
"998",20216,-5.25,11.75,538,"MINIANKA"
"999",20217,-5.25,12.25,538,"MINIANKA"
"1000",20218,-5.25,12.75,538,"MINIANKA"
"1001",20219,-5.25,13.25,62,"BAMBARA"
"1002",20220,-5.25,13.75,62,"BAMBARA"
"1003",20221,-5.25,14.25,125,"BOZO"
"1004",20222,-5.25,14.75,62,"BAMBARA"
"1005",20223,-5.25,15.25,501,"MASINA"
"1006",20224,-5.25,15.75,501,"MASINA"
"1007",20225,-5.25,16.25,827,"ZENEGA"
"1008",20226,-5.25,16.75,94,"BERABISH"
"1009",20227,-5.25,17.25,94,"BERABISH"
"1010",20228,-5.25,17.75,94,"BERABISH"
"1011",20229,-5.25,18.25,94,"BERABISH"
"1012",20230,-5.25,18.75,94,"BERABISH"
"1013",20231,-5.25,19.25,94,"BERABISH"
"1014",20232,-5.25,19.75,94,"BERABISH"
"1015",20233,-5.25,20.25,94,"BERABISH"
"1016",20234,-5.25,20.75,94,"BERABISH"
"1017",20235,-5.25,21.25,94,"BERABISH"
"1018",20236,-5.25,21.75,94,"BERABISH"
"1019",20237,-5.25,22.25,94,"BERABISH"
"1020",20238,-5.25,22.75,NA,NA
"1021",20239,-5.25,23.25,NA,NA
"1022",20240,-5.25,23.75,NA,NA
"1023",20241,-5.25,24.25,NA,NA
"1024",20242,-5.25,24.75,NA,NA
"1025",20243,-5.25,25.25,NA,NA
"1026",20244,-5.25,25.75,NA,NA
"1027",20245,-5.25,26.25,NA,NA
"1028",20246,-5.25,26.75,NA,NA
"1029",20247,-5.25,27.25,NA,NA
"1030",20248,-5.25,27.75,NA,NA
"1031",20249,-5.25,28.25,NA,NA
"1032",20250,-5.25,28.75,NA,NA
"1033",20251,-5.25,29.25,40,"ATTA"
"1034",20252,-5.25,29.75,40,"ATTA"
"1035",20253,-5.25,30.25,40,"ATTA"
"1036",20254,-5.25,30.75,40,"ATTA"
"1037",20255,-5.25,31.25,40,"ATTA"
"1038",20256,-5.25,31.75,214,"FILALA"
"1039",20257,-5.25,32.25,93,"BERABER"
"1040",20258,-5.25,32.75,93,"BERABER"
"1041",20259,-5.25,33.25,93,"BERABER"
"1042",20260,-5.25,33.75,93,"BERABER"
"1043",20261,-5.25,34.25,546,"MOROCCANS"
"1044",20262,-5.25,34.75,312,"JEBALA"
"1045",20263,-5.25,35.25,312,"JEBALA"
"1046",20284,-4.75,5.25,47,"AVIKAM"
"1047",20285,-4.75,5.75,35,"ARI"
"1048",20286,-4.75,6.25,86,"BAULE"
"1049",20287,-4.75,6.75,86,"BAULE"
"1050",20288,-4.75,7.25,86,"BAULE"
"1051",20289,-4.75,7.75,86,"BAULE"
"1052",20290,-4.75,8.25,685,"SENUFO"
"1053",20291,-4.75,8.75,685,"SENUFO"
"1054",20292,-4.75,9.25,685,"SENUFO"
"1055",20293,-4.75,9.75,685,"SENUFO"
"1056",20294,-4.75,10.25,253,"GUIN"
"1057",20295,-4.75,10.75,785,"TUSYAN"
"1058",20296,-4.75,11.25,538,"MINIANKA"
"1059",20297,-4.75,11.75,538,"MINIANKA"
"1060",20298,-4.75,12.25,538,"MINIANKA"
"1061",20299,-4.75,12.75,538,"MINIANKA"
"1062",20300,-4.75,13.25,62,"BAMBARA"
"1063",20301,-4.75,13.75,62,"BAMBARA"
"1064",20302,-4.75,14.25,125,"BOZO"
"1065",20303,-4.75,14.75,501,"MASINA"
"1066",20304,-4.75,15.25,501,"MASINA"
"1067",20305,-4.75,15.75,501,"MASINA"
"1068",20306,-4.75,16.25,827,"ZENEGA"
"1069",20307,-4.75,16.75,94,"BERABISH"
"1070",20308,-4.75,17.25,94,"BERABISH"
"1071",20309,-4.75,17.75,94,"BERABISH"
"1072",20310,-4.75,18.25,94,"BERABISH"
"1073",20311,-4.75,18.75,94,"BERABISH"
"1074",20312,-4.75,19.25,94,"BERABISH"
"1075",20313,-4.75,19.75,94,"BERABISH"
"1076",20314,-4.75,20.25,94,"BERABISH"
"1077",20315,-4.75,20.75,94,"BERABISH"
"1078",20316,-4.75,21.25,94,"BERABISH"
"1079",20317,-4.75,21.75,94,"BERABISH"
"1080",20318,-4.75,22.25,94,"BERABISH"
"1081",20319,-4.75,22.75,94,"BERABISH"
"1082",20320,-4.75,23.25,NA,NA
"1083",20321,-4.75,23.75,NA,NA
"1084",20322,-4.75,24.25,NA,NA
"1085",20323,-4.75,24.75,NA,NA
"1086",20324,-4.75,25.25,NA,NA
"1087",20325,-4.75,25.75,NA,NA
"1088",20326,-4.75,26.25,NA,NA
"1089",20327,-4.75,26.75,NA,NA
"1090",20328,-4.75,27.25,NA,NA
"1091",20329,-4.75,27.75,NA,NA
"1092",20330,-4.75,28.25,NA,NA
"1093",20331,-4.75,28.75,NA,NA
"1094",20332,-4.75,29.25,NA,NA
"1095",20333,-4.75,29.75,40,"ATTA"
"1096",20334,-4.75,30.25,40,"ATTA"
"1097",20335,-4.75,30.75,40,"ATTA"
"1098",20336,-4.75,31.25,214,"FILALA"
"1099",20337,-4.75,31.75,214,"FILALA"
"1100",20338,-4.75,32.25,93,"BERABER"
"1101",20339,-4.75,32.75,93,"BERABER"
"1102",20340,-4.75,33.25,93,"BERABER"
"1103",20341,-4.75,33.75,800,"WARAIN"
"1104",20342,-4.75,34.25,312,"JEBALA"
"1105",20343,-4.75,34.75,312,"JEBALA"
"1106",20366,-4.25,5.25,47,"AVIKAM"
"1107",20367,-4.25,5.75,35,"ARI"
"1108",20368,-4.25,6.25,3,"ABE"
"1109",20369,-4.25,6.75,32,"ANYI"
"1110",20370,-4.25,7.25,86,"BAULE"
"1111",20371,-4.25,7.75,229,"GAN"
"1112",20372,-4.25,8.25,685,"SENUFO"
"1113",20373,-4.25,8.75,181,"DIULA"
