"ID","x","y","country","region","subregion","pop","lights","num_landpixels","gridarea","pop_dens","pop_sd","lights_sd","rugg","altitude","landsuit","temp","precip","growingdays","malaria","harbor","alternative_lights","lights_raw","un_code"
"26799"," 22.25"," 19.25","Chad","2","17","    1652.2353129","  0.003399500","900","2909.451","   0.56788559720","   0.000403700518","     0.000000","  138.997703"," 653.055825","0.0020000","25.949520","  7.7658410"," 11.44444500"," 0.000000000000000","1247.07425","     0.0000000","      0.00000","148"
"26800"," 22.25"," 19.75","Chad","2","17","    1647.1373066","  0.003399500","900","2900.687","   0.56784387195","   0.000413777467","     0.000000","  129.463212"," 621.779725","0.0020000","25.839260","  7.4569815","  9.25000125"," 0.000000000000000","1199.08525","     0.0000000","      0.00000","148"
"26801"," 22.25"," 20.25","Chad","2","17","    1408.6232194","  0.003399500","900","2891.705","   0.48712545135","   0.135756703967","     0.000000","   93.284027"," 531.040825","0.0020000","25.654970","  6.7886635","  6.94444450"," 0.000000000000000","1151.14325","     0.0000000","      0.00000","148"
"26802"," 22.25"," 20.75","Libya","2","15","     375.4372824","  0.003399500","900","2882.506","   0.13024681612","   0.026823348240","     0.000000","  102.016945"," 521.833325","0.0020000","25.062500","  5.3595725","  5.86111125"," 0.000000000000000","1103.25650","     0.0000000","      0.00000","434"
"26803"," 22.25"," 21.25","Libya","2","15","     366.2033361","  0.003399500","900","2873.091","   0.12745970584","   0.000099640120","     0.000000","  102.992215"," 535.459150","0.0020000","24.808330","  3.7245500","  5.00000000"," 0.000000000000000","1055.43550","     0.0000000","      0.00000","434"
"26804"," 22.25"," 21.75","Libya","2","15","     364.9466583","  0.003399500","900","2863.460","   0.12744955569","   0.000101871882","     0.000000","   36.489020"," 526.655825","0.0020000","24.747920","  2.6293545","  3.66666675"," 0.000000000000000","1007.69370","     0.0000000","      0.00000","434"
"26805"," 22.25"," 22.25","Libya","2","15","     363.6621875","  0.003399500","900","2853.613","   0.12743921723","   0.000104096064","     0.000000","   22.256912"," 542.366925","0.0020000","24.437820","  1.9173425","  0.88888900"," 0.000000000000000"," 960.04715","     0.0000000","      0.00000","434"
"26806"," 22.25"," 22.75","Libya","2","15","     362.3500230","  0.003399500","900","2843.551","   0.12742869414","   0.000106312599","     0.000000","  158.014293"," 491.566900","0.0020000","24.065860","  1.4766145","  0.00000000"," 0.000000000000000"," 912.51585","     0.0000000","      0.00000","434"
"26807"," 22.25"," 23.25","Libya","2","15","     361.0102637","  0.003399500","900","2833.275","   0.12741798925","   0.000108520767","     0.000000","  312.453525"," 459.145575","0.0020000","23.799200","  1.3058560","  0.00000000"," 0.000000000000000"," 865.12525","     0.0000000","      0.00000","434"
"26808"," 22.25"," 23.75","Libya","2","15","     359.6430133","  0.003399500","900","2822.786","   0.12740710651","   0.000110720880","     0.000000","  314.627230"," 406.276675","0.0020000","23.245030","  1.2774025","  0.00000000"," 0.000000000000000"," 817.90720","     0.0000000","      0.00000","434"
"26809"," 22.25"," 24.25","Libya","2","15","     358.2483721","  0.005765370","900","2812.084","   0.12739604782","   0.000112912981","     4.264497","  489.181708"," 300.511650","0.0020000","22.791510","  1.2925300","  0.00000000"," 0.000000000000000"," 770.90207","     3.6590573","    146.36229","434"
"26810"," 22.25"," 24.75","Libya","2","15","     356.8264510","  0.003399500","900","2801.169","   0.12738481831","   0.000115096461","     0.000000","  118.019125"," 290.566100","0.0010000","23.100000","  1.3392640","  0.00000000"," 0.000000000000000"," 724.16115","     0.0000000","      0.00000","434"
"26811"," 22.25"," 25.25","Libya","2","15","     355.3773564","  0.003399500","900","2790.043","   0.12737342073","   0.000117270561","     0.000000","   46.743623"," 279.563900","0.0010000","23.187980","  1.3606605","  0.00000000"," 0.000000000000000"," 677.75070","     0.0000000","      0.00000","434"
"26812"," 22.25"," 25.75","Libya","2","15","     353.9011971","  0.145228223","900","2778.706","   0.12736185800","   0.000119435514","   198.007324","   76.967080"," 266.480550","0.0010000","23.026120","  1.3528150","  0.00000000"," 0.000000000000000"," 631.75662","   129.1756225","   5167.02501","434"
"26813"," 22.25"," 26.25","Libya","2","15","     352.3980877","  0.003399500","900","2767.159","   0.12735013448","   0.000121591627","     0.000000","   89.294075"," 207.171950","0.0010000","22.932850","  1.4264640","  0.00000000"," 0.000000000000000"," 586.29197","     0.0000000","      0.00000","434"
"26814"," 22.25"," 26.75","Libya","2","15","     350.8681407","  0.096997049","900","2755.403","   0.12733825300","   0.000123738235","   136.004285","  146.032270"," 138.793025","0.0010000","22.744390","  1.5852855","  0.30555555"," 0.000000000000000"," 541.50765","    85.0026750","   3400.10712","434"
"26815"," 22.25"," 27.25","Libya","2","15","    2717.0472090","  0.344026276","900","2743.437","   0.99038070707","   0.087038070987","   527.007710","  579.932025"," 106.103598","0.0010000","22.608330","  1.8128380","  1.02777775"," 0.000000000000000"," 497.60717","   308.0938625","  18160.51529","434"
"26816"," 22.25"," 27.75","Libya","2","15","    2751.1913077","  3.565204976","900","2731.264","   1.00729608107","   0.001012759786","  3626.014182","  425.325750","  78.750000","0.0010000","22.359620","  2.1313065","  2.80555575"," 0.000000000000000"," 454.86967","  3208.6845333"," 163526.66217","434"
"26817"," 22.25"," 28.25","Libya","2","15","    2738.4551412","  0.169532831","900","2718.883","   1.00719851548","   0.001029519095","   107.086523","   85.543302","  82.922782","0.0010000","22.280610","  2.5058560","  4.27777800"," 0.000000000000000"," 411.30457","   152.5795867","   4686.24550","434"
"26818"," 22.25"," 28.75","Libya","2","15","    2725.5104176","  0.199245479","900","2706.296","   1.00709981614","   0.001046197972","   162.948283","  286.329640","  76.292510","0.0010000","22.021960","  2.7930930","  4.88888900"," 0.000000000000000"," 365.51698","   177.7911500","   5333.73459","434"
"26820"," 22.25"," 29.75","Libya","2","15","    2698.9993252","  0.003399500","900","2680.506","   1.00689916229","   0.001079316785","     0.000000"," 1302.957125","  60.185277","0.0020000","21.153370","  3.8201955"," 18.30555500"," 0.000000000000000"," 276.31473","     0.0000000","      0.00000","434"
"26821"," 22.25"," 30.25","Libya","2","15","    2685.4349451","  0.003399500","900","2667.305","   1.00679725800","   0.001095753747","     0.000000"," 1223.139025","  54.258333","0.0030000","21.053690","  5.0681305"," 26.61111000"," 0.000000000000000"," 235.01243","     0.0000000","      0.00000","434"
"26822"," 22.25"," 30.75","Libya","2","15","    2834.5524924","  0.003399500","900","2653.900","   1.06807060068","   0.481358857605","     0.000000","  681.134025"," 101.737775","0.0070000","20.651760","  6.9574695"," 36.16666500"," 0.000000000000000"," 197.87080","     0.0000000","      0.00000","434"
"26823"," 22.25"," 31.25","Libya","2","15","   20036.2251449","  0.055298999","900","2640.293","   7.58863710581","   3.017841777654","    87.022103"," 1228.832900"," 137.195575","0.0160000","20.116190","  8.5280780"," 48.83333250"," 0.000000000000000"," 167.76073","    47.4744500","   2848.46695","434"
"26824"," 22.25"," 31.75","Libya","2","15","   22461.3868318","  0.003399500","900","2626.485","   8.55188231469","   0.124397224804","     0.000000"," 1210.953200"," 166.138900","0.0590000","19.846630"," 11.3967730"," 75.47222500"," 0.000000000000000"," 149.09230","     0.0000000","      0.00000","434"
"26825"," 22.25"," 32.25","Libya","2","15","   22468.3546348","  0.275138189","900","2612.476","   8.60040745502","   0.642381919117","   297.286144"," 2220.147500"," 272.156925","0.2100000","18.418590"," 13.5423050"," 98.05556000"," 0.000000000000000"," 146.38070","   246.8594665","  15941.18328","434"
"26826"," 22.25"," 32.75","Libya","2","15","   17815.4037124","  5.538356282","712","2598.267","   6.85664857636","   2.013123673488","  1579.495887"," 6884.627250"," 473.656125","0.7520000","17.895190"," 23.6484600","118.37777500"," 0.032767800000000"," 160.52042","  3264.2472500"," 157330.82275","434"
"26884"," 22.75","-33.75","South-Africa","2","18","   22681.5646909","  0.770342518","894","2569.255","   8.82807223886","  59.654127957860","   725.646148"," 8989.401750"," 663.373600","0.7090000","15.625960"," 55.5328925","141.24998500"," 0.000000000000000","  46.66185","   680.2649925","  27210.59967","710"
"26885"," 22.75","-33.25","South-Africa","2","18","    5220.8534541","  0.070473929","900","2583.860","   2.02056385712","  33.635827960662","   102.474149"," 5730.660625"," 911.511150","0.3360000","15.584780"," 41.6519200"," 72.19444500"," 0.000000000000000","  96.81020","    61.1318500","   2445.27405","710"
"26886"," 22.75","-32.75","South-Africa","2","18","     711.8885420","  0.003399500","900","2598.267","   0.27398590774","   0.069644371106","     0.000000","  856.906350"," 887.760275","0.0760000","16.859290"," 24.4561950"," 53.75000000"," 0.000000000000000"," 150.09415","     0.0000000","      0.00000","710"
"26887"," 22.75","-32.25","South-Africa","2","18","   39376.9960763","  0.942702857","900","2612.476","  15.07267515204"," 179.753288898921","  1407.641673"," 5731.189250","1113.920950","0.0630000","16.289100"," 20.1928650"," 51.33333250"," 0.000000000000000"," 203.93113","   846.9031250","  33876.12480","710"
"26888"," 22.75","-31.75","South-Africa","2","18","     848.0219732","  0.003399500","900","2626.485","   0.32287339020","   0.184930748963","     0.000000"," 7734.922575","1385.485750","0.0730000","15.530450"," 19.3969950"," 51.16666750"," 0.000000000000000"," 257.88140","     0.0000000","      0.00000","710"
"26889"," 22.75","-31.25","South-Africa","2","18","     477.9938483","  0.003399500","900","2640.293","   0.18103818594","   0.021234368158","     0.000000"," 2079.131750","1351.851500","0.0560000","16.004650"," 19.6083350"," 48.25000000"," 0.000000000000000"," 311.81072","     0.0000000","      0.00000","710"
"26890"," 22.75","-30.75","South-Africa","2","18","    1662.7601374","  0.018643196","900","2653.900","   0.62653460236","  11.610231441509","    25.087401"," 1751.091250","1227.781250","0.0450000","17.080930"," 19.1149400"," 45.80555750"," 0.000000000000000"," 365.66483","    14.4842175","    579.36871","710"
"26891"," 22.75","-30.25","South-Africa","2","18","     284.4306253","  0.003399500","900","2667.305","   0.10663597500","   0.032914098724","     0.000000"," 2651.758025","1117.803000","0.0320000","18.030610"," 18.2102450"," 44.02777750"," 0.000000000000000"," 419.41762","     0.0000000","      0.00000","710"
"26892"," 22.75","-29.75","South-Africa","2","18","   16439.5556284","  0.278884050","900","2680.506","   6.13300441995"," 103.888449483732","   290.234288"," 5376.596500","1068.766500","0.0090000","18.745670"," 18.1975200"," 41.55555500"," 0.000000000000000"," 473.05535","   249.4658750","   9978.63495","710"
"26893"," 22.75","-29.25","South-Africa","2","18","    2547.1146720","  0.047862169","900","2693.504","   0.94565112438","  25.137799851225","    70.635243"," 3386.133500","1181.399250","0.0110000","18.569070"," 19.6858100"," 42.44444250"," 0.000000000000000"," 521.94377","    40.7812750","   1631.25107","710"
"26894"," 22.75","-28.75","South-Africa","2","18","     432.4473325","  0.003399500","900","2706.296","   0.15979305242","   0.102201846360","     0.000000"," 4605.023250","1191.524250","0.0130000","18.792630"," 22.6880650"," 43.44444500"," 0.000000000000000"," 563.55382","     0.0000000","      0.00000","710"
"26895"," 22.75","-28.25","South-Africa","2","18","    1490.8223612","  0.405885846","900","2718.883","   0.54832158702","   6.104804579429","   610.123800"," 1564.268500","1265.383000","0.0240000","18.921470"," 25.5909150"," 44.13888750"," 0.000000000000000"," 603.54998","   363.7674875","  14550.69923","710"
"26896"," 22.75","-27.75","South-Africa","2","18","   32593.4481485","  1.114920092","900","2731.264","  11.93346769348"," 161.479258099655","   815.139835"," 2678.987625","1237.604750","0.0350000","19.300160"," 28.2646000"," 44.52777750"," 0.000000000000000"," 645.39022","  1002.6632250","  40106.52924","710"
"26897"," 22.75","-27.25","South-Africa","2","18","    2703.5783219","  0.615816635","900","2743.437","   0.98547121346","  12.830175538926","   694.098624","  611.643200","1109.110500","0.0290000","19.747440"," 30.8650500"," 43.58333250"," 0.000000000000000"," 662.56480","   552.7052000","  23023.81958","710"
"26898"," 22.75","-26.75","South-Africa","2","18","    3447.1505709","  0.019641905","900","2755.403","   1.25105155086","  12.263635352260","    26.644219","  790.331150","1003.428100","0.0250000","20.112180"," 29.7847200"," 43.61111000"," 0.000000000000000"," 665.19180","    15.3830475","    615.32188","710"
"26899"," 22.75","-26.25","South-Africa","2","18","     772.5828674","  0.050903913","900","2767.159","   0.27919712249","   0.204021319788","    75.376857","  406.642975","1002.793250","0.0250000","20.429010"," 25.9332950"," 45.05555500"," 0.000000000000000"," 672.00740","    43.5188500","   1740.75394","710"
"26900"," 22.75","-25.75","Botswana","2","18","    1835.5722588","  0.003399500","900","2778.706","   0.66058520093","   0.299812569568","     0.000000","  332.346725"," 992.297200","0.0240000","20.690540"," 24.1024750"," 47.08333250"," 6.390252000000000"," 682.85460","     0.0000000","      0.00000"," 72"
"26901"," 22.75","-25.25","Botswana","2","18","    2695.6608669","  0.055045832","900","2790.043","   0.96617170336","   0.092537517824","    81.833467","  591.616250","1017.654750","0.0230000","20.894390"," 24.0815300"," 47.94444500"," 6.561139000000000"," 697.51482","    47.2465750","   1889.86298"," 72"
"26902"," 22.75","-24.75","Botswana","2","18","    1746.9676982","  0.003399500","900","2801.169","   0.62365657657","   0.159183657144","     0.000000","  405.785850","1050.416000","0.0270000","21.094870"," 24.8793150"," 49.05555500"," 6.690547000000000"," 715.72452","     0.0000000","      0.00000"," 72"
"26903"," 22.75","-24.25","Botswana","2","18","    1426.0213561","  0.003399500","900","2812.084","   0.50710484415","   0.008492540947","     0.000000","  445.886650","1080.241000","0.0300000","21.338460"," 26.2477450"," 50.61111250"," 6.860595000000000"," 737.19268","     0.0000000","      0.00000"," 72"
"26904"," 22.75","-23.75","Botswana","2","18","    1490.6205068","  0.127554807","900","2822.786","   0.52806710722","   0.138802662220","   151.865315","  235.393900","1122.955750","0.0340000","21.509780"," 27.4179050"," 49.52777750"," 6.956028000000000"," 758.34845","   114.0344375","   4561.37737"," 72"
"26905"," 22.75","-23.25","Botswana","2","18","    1299.8598666","  0.003399500","900","2833.275","   0.45878343963","   0.303639966942","     0.000000","  347.682625","1114.785250","0.0370000","21.727400"," 28.6838200"," 50.55555500"," 7.164663000000000"," 757.03517","     0.0000000","      0.00000"," 72"
"26906"," 22.75","-22.75","Botswana","2","18","    1090.0613754","  0.003399500","900","2843.551","   0.38334507732","   0.319320894340","     0.000000","  286.515200","1045.670250","0.0400000","21.908010"," 31.1004100"," 51.63888750"," 7.259149000000000"," 754.02892","     0.0000000","      0.00000"," 72"
"26907"," 22.75","-22.25","Botswana","2","18","    1076.6384966","  0.003399500","900","2853.613","   0.37728961646","   0.321445799173","     0.000000","  288.089650","1010.492500","0.0450000","22.066510"," 33.8909150"," 52.44444500"," 7.294869000000000"," 754.61982","     0.0000000","      0.00000"," 72"
"26908"," 22.75","-21.75","Botswana","2","18","    1063.0096058","  0.003399500","900","2863.460","   0.37123261411","   0.320851430694","     0.000000","  116.450958","1020.341575","0.0500000","22.275160"," 35.2281150"," 53.86111000"," 7.496306000000000"," 758.77330","     0.0000000","      0.00000"," 72"
"26909"," 22.75","-21.25","Botswana","2","18","    1050.0201523","  0.003399500","900","2873.091","   0.36546706857","   0.322223030981","     0.000000","   55.240603","1043.419000","0.0570000","22.423560"," 35.3046200"," 54.02777750"," 7.540381000000000"," 766.40638","     0.0000000","      0.00000"," 72"
"26910"," 22.75","-20.75","Botswana","2","18","    4767.7117093","  0.003399500","896","2882.506","   1.65401599549","   0.340049286370","     0.000000","  222.269375","1038.335000","0.0770000","23.011700"," 34.5794350"," 57.61111250"," 8.499234000000000"," 777.39200","     0.0000000","      0.00000"," 72"
"26911"," 22.75","-20.25","Botswana","2","18","    5049.3296961","  0.036854515","870","2891.705","   1.74614259756","   0.315413454660","    50.719062","   93.772678"," 966.484700","0.0600000","23.147120"," 33.8485400"," 69.30555500"," 8.554603999999999"," 791.56720","    30.2569000","   1210.27603"," 72"
"26912"," 22.75","-19.75","Botswana","2","18","    5526.7739114","  0.003399500","900","2900.687","   1.90533277619","   0.209827718135","     0.000000","   25.740434"," 949.919975","0.1210000","23.359780"," 35.0144900"," 80.27777500"," 9.072974000000000"," 808.74188","     0.0000000","      0.00000"," 72"
"26913"," 22.75","-19.25","Botswana","2","18","    5083.8887722","  0.003399500","900","2909.451","   1.74737047983","   0.312100610395","     0.000000","   35.994712"," 962.176100","0.2240000","23.394710"," 37.3927150"," 92.63888750"," 9.209434999999999"," 828.70798","     0.0000000","      0.00000"," 72"
"26914"," 22.75","-18.75","Botswana","2","18","    3283.3095129","  0.003399500","900","2917.997","   1.12519296313","   0.011422198448","     0.000000","  222.514425"," 980.954750","0.3210000","23.077560"," 40.1704200","103.47221500"," 8.700953000000000"," 851.24880","     0.0000000","      0.00000"," 72"
"26915"," 22.75","-18.25","Botswana","2","18","    3193.8719455","  0.003399500","900","2926.324","   1.09142800288","   0.076692991133","     0.000000","  621.652600"," 983.875025","0.3570000","23.047120"," 42.8495850","117.02780000"," 8.684435000000001"," 876.14633","     0.0000000","      0.00000"," 72"
"26916"," 22.75","-17.75","Namibia","2","18","    2291.7052314","  0.003399500","900","2934.432","   0.78097065754","   0.204645158525","     0.000000","  553.306825"," 990.776100","0.4740000","22.935420"," 45.1289400","127.25002500"," 8.423347000000000"," 903.18750","     0.0000000","      0.00000","516"
"26917"," 22.75","-17.25","Angola","2","17","    6578.5135710","  0.003399500","900","2942.320","   2.23582519305","   1.974844770283","     0.000000","  260.712650"," 990.372225","0.6170000","22.987020"," 50.5370500","136.33332500"," 8.271551000000001"," 932.16845","     0.0000000","      0.00000"," 24"
"26918"," 22.75","-16.75","Zambia","2","14","   19497.6761929","  0.003399500","900","2949.988","   6.60940806945","   1.111474746996","     0.000000","  212.008975","1006.556750","0.6320000","22.960740"," 59.2087100","146.13890000"," 9.493003000000000"," 962.89802","     0.0000000","      0.00000","894"
"26919"," 22.75","-16.25","Zambia","2","14","   21754.0296712","  0.003399500","900","2957.436","   7.35570667828","   1.247570938994","     0.000000","  295.569520","1017.153750","0.6930000","23.122440"," 65.9426800","152.91665000"," 9.855423000000000"," 995.19903","     0.0000000","      0.00000","894"
"26920"," 22.75","-15.75","Zambia","2","14","   40171.5068316","  0.003399500","900","2964.662","  13.55011304988","   2.756914897373","     0.000000","  252.424100","1038.398250","0.6860000","23.203210"," 70.6968450","159.86110000"," 9.983374000000000"," 991.95213","     0.0000000","      0.00000","894"
"26921"," 22.75","-15.25","Zambia","2","14","   75026.2597327","  0.015740376","900","2971.667","  25.24719601937","  18.698069286464","    14.072730","  606.926350","1034.855000","0.8150000","23.272600"," 74.7291700","168.44445000","10.021870000000000"," 973.81983","    12.6365625","    505.46249","894"
"26922"," 22.75","-14.75","Zambia","2","14","   15402.2347242","  0.054712285","900","2978.450","   5.17122485331","   1.564167618422","    81.313549","  458.516875","1027.449500","0.6780000","23.353360"," 75.9853250","172.69442500","10.223890000000001"," 958.04237","    46.9464000","   1877.85599","894"
"26923"," 22.75","-14.25","Zambia","2","14","   15751.6021616","  0.003399500","900","2985.011","   5.27689974497","   0.359059895234","     0.000000","  176.283100","1037.292750","0.5950000","22.869710"," 79.0713200","177.22222500"," 8.758813999999999"," 944.72142","     0.0000000","      0.00000","894"
"26924"," 22.75","-13.75","Zambia","2","14","   13565.4478569","  0.003399500","900","2991.349","   4.53489356686","   0.317177941610","     0.000000","  397.903250","1047.664500","0.5840000","22.563620"," 84.5548450","181.41667500"," 7.889057000000000"," 933.94610","     0.0000000","      0.00000","894"
"26925"," 22.75","-13.25","Zambia","2","14","   21271.4874723","  0.059415357","900","2997.464","   7.09649571832","   1.674269337012","    88.644887","  327.966725","1059.977250","0.5580000","22.324680"," 87.1921950","186.63887500"," 7.072496000000000"," 925.78970","    51.1791500","   2047.16599","894"
"26926"," 22.75","-12.75","Angola","2","17","    6789.1850183","  0.003399500","900","3003.355","   2.26053360084","   0.066235659934","     0.000000","  982.516625","1124.683500","0.6600000","21.916670"," 88.6901650","191.36112500"," 6.666246000000000"," 920.30657","     0.0000000","      0.00000"," 24"
"26927"," 22.75","-12.25","Angola","2","17","    6826.6277381","  0.003399500","900","3009.023","   2.26871921787","   0.023945940997","     0.000000","  433.591200","1079.456000","0.5730000","21.680290"," 95.2829050","194.08332500"," 5.724151000000000"," 917.53005","     0.0000000","      0.00000"," 24"
"26928"," 22.75","-11.75","Angola","2","17","    6598.1382892","  0.057660657","900","3014.466","   2.18882467658","   0.174487539118","    85.909632","  792.583800","1096.207500","0.6840000","22.213940","107.6357000","195.86112500"," 6.701189000000000"," 917.47073","    49.5999500","   1983.99796"," 24"
"26929"," 22.75","-11.25","Angola","2","17","   16306.7770430","  0.003399500","900","3019.685","   5.40015745428","   6.352152302829","     0.000000","  163.239625","1123.602750","0.4160000","22.343270","114.9601500","197.33335000"," 6.751017000000000"," 920.11558","     0.0000000","      0.00000"," 24"
"26930"," 22.75","-10.75","Democratic-Republic-of-the-Congo","2","17","   69657.9281597","  0.003399500","900","3024.680","  23.02985133513","   0.009253295526","     0.000000"," 1922.342750","1080.092250","0.2500000","22.803690","114.8030000","198.58332500"," 7.731475000000000"," 925.42867","     0.0000000","      0.00000","180"
"26931"," 22.75","-10.25","Democratic-Republic-of-the-Congo","2","17","   68768.1746473","  0.003399500","900","3029.449","  22.69989313396","   1.278965832550","     0.000000"," 1500.226750","1006.972475","0.2580000","23.363300","113.7264500","207.52777500"," 9.084735000000000"," 933.35238","     0.0000000","      0.00000","180"
"26932"," 22.75"," -9.75","Democratic-Republic-of-the-Congo","2","17","   47995.1067162","  0.003399500","900","3033.993","  15.81912065520","   1.521725548374","     0.000000"," 1309.810975"," 996.963950","0.2590000","23.518430","111.4896500","219.25000000"," 9.335335000000001"," 943.80965","     0.0000000","      0.00000","180"
"26933"," 22.75"," -9.25","Democratic-Republic-of-the-Congo","2","17","   46496.6165495","  0.003399500","900","3038.312","  15.30343790207","   0.262268527028","     0.000000"," 1872.901750","1016.048300","0.2560000","23.457850","109.4712500","223.80555000"," 8.920185999999999"," 956.70677","     0.0000000","      0.00000","180"
"26934"," 22.75"," -8.75","Democratic-Republic-of-the-Congo","2","17","   39813.9835062","  0.003399500","900","3042.405","  13.08635434522","   0.270462923716","     0.000000"," 2797.605250"," 991.069225","0.2590000","23.610740","109.1515000","228.61112500"," 9.299901000000000"," 971.23077","     0.0000000","      0.00000","180"
"26935"," 22.75"," -8.25","Democratic-Republic-of-the-Congo","2","17","   39716.4620714","  0.003399500","900","3046.271","  13.03773054841","   0.004029228770","     0.000000"," 2933.862500"," 915.318325","0.2560000","23.658010","115.1319000","232.05555000","10.643890000000001"," 974.95570","     0.0000000","      0.00000","180"
"26936"," 22.75"," -7.75","Democratic-Republic-of-the-Congo","2","17","  125855.4085832","  0.003399500","900","3049.911","  41.26526650117","  17.173312270947","     0.000000"," 3798.780000"," 872.043325","0.2570000","23.568430","124.7281500","242.27777500","10.233330000000000"," 977.49055","     0.0000000","      0.00000","180"
"26937"," 22.75"," -7.25","Democratic-Republic-of-the-Congo","2","17","  170354.7549477","  0.003399500","900","3053.325","  55.79318938105","   1.080964774764","     0.000000"," 3330.625500"," 838.166100","0.2610000","23.421790","128.7676500","258.47220000"," 9.724980000000000"," 982.49577","     0.0000000","      0.00000","180"
"26938"," 22.75"," -6.75","Democratic-Republic-of-the-Congo","2","17","  253439.7840080","  0.003399500","900","3056.512","  82.91796376446","  15.934672235713","     0.000000","  646.025850"," 782.334175","0.2690000","23.586060","130.5946000","281.22225000","10.294250000000000"," 989.92555","     0.0000000","      0.00000","180"
"26939"," 22.75"," -6.25","Democratic-Republic-of-the-Congo","2","17","  325145.9152679","  0.003399500","900","3059.473"," 106.27515051436","  93.883030063905","     0.000000","  266.774150"," 718.003050","0.3660000","23.658810","131.4851500","292.27777500","11.421400000000000"," 999.71867","     0.0000000","      0.00000","180"
"26940"," 22.75"," -5.75","Democratic-Republic-of-the-Congo","2","17","  567154.4037361","  0.003399500","900","3062.206"," 185.21106516291"," 309.418208644881","     0.000000","  536.948770"," 650.492225","0.2690000","23.957370","130.8869000","300.83332500","13.311120000000001","1011.79908","     0.0000000","      0.00000","180"
"26941"," 22.75"," -5.25","Democratic-Republic-of-the-Congo","2","17","  128824.2064028","  0.003399500","900","3064.712","  42.03468852108","  20.194068113377","     0.000000","  219.994051"," 601.693075","0.2380000","24.500640","130.8626000","321.05555000","15.512430000000000","1026.08125","     0.0000000","      0.00000","180"
"26942"," 22.75"," -4.75","Democratic-Republic-of-the-Congo","2","17","   87542.2763462","  0.003399500","900","3066.990","  28.54338093976","   3.737349030225","     0.000000","  504.257945"," 577.880850","0.2380000","24.764260","130.6085500","341.83332500","16.626159999999999","1042.46750","     0.0000000","      0.00000","180"
"26943"," 22.75"," -4.25","Democratic-Republic-of-the-Congo","2","17","   24761.6468425","  0.003399500","900","3069.042","   8.06820183404","  11.385256113276","     0.000000","  985.560923"," 473.664150","0.2380000","25.221790","129.1962000","353.41670000","18.489809999999999","1060.85750","     0.0000000","      0.00000","180"
"26944"," 22.75"," -3.75","Democratic-Republic-of-the-Congo","2","17","       0.0000000","  0.003399500","900","3070.865","   0.00000000000","   0.000000000000","     0.000000","  293.732375"," 559.848575","0.2380000","24.687820","131.4007500","361.61110000","16.168019999999999","1081.14450","     0.0000000","      0.00000","180"
"26945"," 22.75"," -3.25","Democratic-Republic-of-the-Congo","2","17","       0.0000000","  0.003399500","900","3072.461","   0.00000000000","   0.000000000000","     0.000000","  151.246308"," 455.123900","0.2380000","24.987340","140.6953500","364.16665000","17.360890000000001","1103.16250","     0.0000000","      0.00000","180"
"26946"," 22.75"," -2.75","Democratic-Republic-of-the-Congo","2","17","       0.0000000","  0.003399500","900","3073.829","   0.00000000000","   0.000000000000","     0.000000","  173.752987"," 492.722500","0.2380000","24.840550","153.5821500","364.97222500","16.833459999999999","1119.09975","     0.0000000","      0.00000","180"
"26947"," 22.75"," -2.25","Democratic-Republic-of-the-Congo","2","17","       0.0000000","  0.003399500","900","3074.969","   0.00000000000","   0.000000000000","     0.000000","   49.251755"," 457.286675","0.2380000","25.024520","164.9026000","365.00000000","17.606580000000001","1132.82100","     0.0000000","      0.00000","180"
"26948"," 22.75"," -1.75","Democratic-Republic-of-the-Congo","2","17","   21278.5135922","  0.003399500","900","3075.881","   6.91785924561","   3.954374030061","     0.000000","   44.498868"," 449.966675","0.2540000","25.228850","169.3270500","365.00000000","18.487850000000002","1148.46125","     0.0000000","      0.00000","180"
"26949"," 22.75"," -1.25","Democratic-Republic-of-the-Congo","2","17","   31370.7434416","  0.003399500","900","3076.565","  10.19667679120","   0.448195904583","     0.000000","   88.249461"," 452.442500","0.4120000","24.979650","168.9362500","365.00000000","17.466390000000001","1165.94125","     0.0000000","      0.00000","180"
"26950"," 22.75"," -0.75","Democratic-Republic-of-the-Congo","2","17","   29988.1498547","  0.003399500","900","3077.022","   9.74583668025","   0.518984791037","     0.000000","   53.500172"," 434.395850","0.3450000","25.341830","168.4035000","365.00000000","19.053030000000000","1185.17975","     0.0000000","      0.00000","180"
"26951"," 22.75"," -0.25","Democratic-Republic-of-the-Congo","2","17","   33242.5240054","  0.003399500","900","3077.250","  10.80267368719","   1.345899101333","     0.000000","   27.250045"," 443.788075","0.2540000","25.418110","170.3854500","365.00000000","19.406079999999999","1205.58750","     0.0000000","      0.00000","180"
"26952"," 22.75","  0.25","Democratic-Republic-of-the-Congo","2","17","   38349.3294837","  0.003399500","900","3077.250","  12.46220932165","   1.306649500662","     0.000000","   47.750143"," 429.917525","0.2380000","25.337820","173.6995000","365.00000000","19.123609999999999","1226.36075","     0.0000000","      0.00000","180"
"26953"," 22.75","  0.75","Democratic-Republic-of-the-Congo","2","17","   34064.3472390","  0.003399500","900","3077.022","  11.07055841790","   2.518483252395","     0.000000","   30.500122"," 426.751375","0.2380000","25.420030","167.7472000","347.72222500","19.441030000000001","1248.64175","     0.0000000","      0.00000","180"
