"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184928252238644,0.161060660317675,0.195424598546272,0,0,0,0,0,0,0,0.194670120970471,0,0.167454794912241,0,0,0,0,0,0,0,0,0.198660728358156,0.170380519531832,0.177642635284516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179942509080339,0.204695085751556,0.198375260620164,0,0,0,0,0,0,0,0.167454794912241,0,0.18000059151767,0,0,0,0,0,0,0,0,0.176735079307394,0.153577258711083,0.171465116350806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190949986597415,0.174036790290948,0.180744513110139,0,0,0,0,0,0,0,0.18000059151767,0,0.173846496021029,0,0,0,0,0,0,0,0,0.208526872427764,0.198262369837345,0.201317165427393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194015004613888,0.163481604434221,0.172437995444833,0,0,0,0,0,0,0,0.173846496021029,0,0.159054156133235,0,0,0,0,0,0,0,0,0.171114238443706,0.166327036347212,0.173426614817589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169947223796314,0.153495907735697,0.171495572043806,0,0,0,0,0,0,0,0.159054156133235,0,0.1645730446028,0,0,0,0,0,0,0,0,0.174176463683651,0.161145317825112,0.166848548214034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170352051996335,0.150574484665862,0.175444748182362,0,0,0,0,0,0,0,0.1645730446028,0,0.179839880417271,0,0,0,0,0,0,0,0,0.179041574942672,0.15662183161753,0.175843789421351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174797765336312,0.151761777550966,0,0,0,0,0,0,0,0,0.179839880417271,0,0,0,0,0,0,0,0,0,0,0.185286318556779,0.162513342147423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183711011864444,0,0,0,0,0,0,0,0,0,0,0.145721969741235,0,0,0,0,0,0,0,0,0,0,0,0.157050102483737,0.139247034875109,0.156958605173035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13902362878968,0.156865902273788,0,0,0,0,0,0,0,0,0.145721969741235,0,0.145725231917151,0,0,0,0,0,0,0,0,0,0,0,0.156958605173035,0.13902362878968,0.156865902273788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156865902273788,0.138795848537124,0.156772007468126,0,0,0,0,0,0,0,0,0.145725231917151,0,0.145728520926233,0,0,0,0,0,0,0,0,0,0,0,0.156865902273788,0.138795848537124,0.158752288819694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156772007468125,0.169377871196541,0.198660728358156,0,0,0,0,0,0,0,0,0.145728520926233,0,0.174093629083233,0,0,0,0,0,0,0,0,0,0,0,0.209495524858819,0.167722742652797,0.173005961554244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186197548440361,0.170380519531832,0.176735079307394,0,0,0,0,0,0,0,0,0.174093629083233,0,0.185059353891706,0,0,0,0,0,0,0,0,0,0,0,0.173203955676068,0.146736948428738,0.168836821782858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177642635284516,0.153577258711083,0.208526872427764,0,0,0,0,0,0,0,0,0.185059353891706,0,0.160502639270025,0,0,0,0,0,0,0,0,0,0,0,0.182442879478775,0.155685341250148,0.167276078714181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171465116350806,0.198262369837345,0.171114238443706,0,0,0,0,0,0,0,0,0.160502639270025,0,0.166155464823042,0,0,0,0,0,0,0,0,0,0,0,0.170735393672057,0.147323973056696,0.173508376722313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201317165427393,0.166327036347212,0.174176463683651,0,0,0,0,0,0,0,0,0.166155464823042,0,0.153424331639118,0,0,0,0,0,0,0,0,0,0,0,0.176589582648519,0.147946173331116,0.181623196781598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173426614817589,0.161145317825112,0.179041574942672,0,0,0,0,0,0,0,0,0.153424331639118,0,0.167870333845312,0,0,0,0,0,0,0,0,0,0,0,0.179162396342581,0.15911507376735,0.173093965397037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166848548214034,0.15662183161753,0.185286318556779,0,0,0,0,0,0,0,0,0.167870333845312,0,0.157863555196297,0,0,0,0,0,0,0,0,0,0,0,0.16701868272689,0.155946109173782,0.166991414430382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175843789421351,0.162513342147423,0,0,0,0,0,0,0,0,0,0.157863555196297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172597270521038,0.157842704476912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177019589419005,0,0,0,0,0,0,0,0,0,0,0,0,0.17651068975534,0.174003147785021,0.157229427671758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177019589419005,0,0.145715529837794,0,0,0,0,0,0,0,0,0,0,0,0,0.200039395269257,0.139680914623566,0.157140380937897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157050102483737,0,0,0,0,0,0,0,0,0,0,0,0.145715529837794,0,0.149710319825781,0,0,0,0,0,0,0,0,0,0,0,0,0.157140380937897,0.139466114668709,0.178898328796599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139247034875109,0.156958605173035,0,0,0,0,0,0,0,0,0,0,0,0.149710319825781,0,0.145721969741235,0,0,0,0,0,0,0,0,0,0,0,0,0.180334984092041,0.157084661947917,0.181898390569071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156958605173035,0.13902362878968,0.156865902273788,0,0,0,0,0,0,0,0,0,0,0,0.145721969741235,0,0.145725231917151,0,0,0,0,0,0,0,0,0,0,0,0,0.172147264215229,0.145313015886535,0.169112165915101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156865902273788,0.138795848537124,0.209495524858819,0,0,0,0,0,0,0,0,0,0,0,0.145725231917151,0,0.145728520926233,0,0,0,0,0,0,0,0,0,0,0,0,0.169916805943295,0.138795848537124,0.173102630704954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158752288819694,0.167722742652797,0.173203955676068,0,0,0,0,0,0,0,0,0,0,0,0.145728520926233,0,0.172001948456616,0,0,0,0,0,0,0,0,0,0,0,0,0.190370041814382,0.172317358614375,0.179346905917215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
