"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29340954194324,0.288248410890034,0.352532978532389,0,0,0,0,0,0,0.30257173449431,0,0.311206953355684,0,0,0,0,0,0,0.341251370891827,0.311468578549104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345907151648413,0.322413264614132,0,0,0,0,0,0,0,0.311206953355684,0,0,0,0,0,0,0,0,0.315925489876156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276479534903233,0.319905645027986,0,0,0,0,0,0,0,0,0.297440939541762,0,0,0,0,0,0,0.356564555418338,0.249800640656868,0.297837738514072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321303789821884,0.299006969867694,0.341016798178395,0,0,0,0,0,0,0.297440939541762,0,0.357629997159159,0,0,0,0,0,0,0.345829757527815,0.288352836117472,0.322600436411123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322194363507356,0.281909816062287,0.32862020004474,0,0,0,0,0,0,0.357629997159159,0,0.303412163887637,0,0,0,0,0,0,0.357406830327332,0.333192670914059,0.333424005695886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292395365946284,0.301309338961635,0.313845484548825,0,0,0,0,0,0,0.303412163887637,0,0.295431793335952,0,0,0,0,0,0,0.316725798181806,0.317017799359321,0.308129813793801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293466908519876,0.293331396088686,0.324945175497328,0,0,0,0,0,0,0.295431793335952,0,0.285387654309352,0,0,0,0,0,0,0.326201472857829,0.278909030450532,0.302561469411186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32288882829991,0.281911505633761,0.291521358861343,0,0,0,0,0,0,0.285387654309352,0,0.275698572577775,0,0,0,0,0,0,0.312776739674463,0.273952067511642,0.292862755098773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304453023447401,0.287701310913698,0.341251370891827,0,0,0,0,0,0,0.275698572577775,0,0.2745037580382,0,0,0,0,0,0,0.316077891640734,0.285529456965168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328024143606121,0.311468578549104,0.315925489876156,0,0,0,0,0,0,0.2745037580382,0,0,0,0,0,0,0,0,0.309898289221214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356564555418338,0,0,0,0,0,0,0,0,0.281578479547801,0,0,0,0,0,0,0.297453024450958,0.30012033055825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249800640656868,0.345829757527815,0,0,0,0,0,0,0.281578479547801,0,0.345795586155881,0,0,0,0,0,0.32205335475238,0.285056499105189,0.354567077289106,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297837738514072,0.288352836117472,0.357406830327332,0,0,0,0,0,0,0.345795586155881,0,0.287445206977399,0,0,0,0,0,0.339441702413842,0.311342826342111,0.381053539564234,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322600436411123,0.333192670914059,0.316725798181806,0,0,0,0,0,0,0.287445206977399,0,0.310787573792603,0,0,0,0,0,0.28935797368052,0.364618551401673,0.337650159395745,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333424005695886,0.317017799359321,0.326201472857829,0,0,0,0,0,0,0.310787573792603,0,0.27723208280996,0,0,0,0,0,0.348100008967285,0.311890500566544,0.305393261311778,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308129813793801,0.278909030450532,0.312776739674463,0,0,0,0,0,0,0.27723208280996,0,0.277683371298765,0,0,0,0,0,0.299706702039796,0.26239105168106,0.318885484072919,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302561469411186,0.273952067511642,0.316077891640734,0,0,0,0,0,0,0.277683371298765,0,0.304971658995622,0,0,0,0,0,0.306548462173279,0.290813779287115,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292862755098773,0.285529456965168,0.309898289221214,0,0,0,0,0,0,0.304971658995622,0,0,0,0,0,0,0,0.325668702639403,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297453024450958,0.32205335475238,0,0,0,0,0,0,0,0.281453047014655,0,0,0,0,0,0.312913601049842,0.340820234654545,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30012033055825,0.285056499105189,0.339441702413842,0,0,0,0,0,0.281453047014655,0,0.348986020901135,0,0,0,0,0.345893705532664,0.36462408492212,0.379607029537308,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354567077289106,0.311342826342111,0.28935797368052,0,0,0,0,0,0.348986020901135,0,0.381545085713462,0,0,0,0,0.396771785487789,0.389146528566367,0.401101715496731,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381053539564234,0.364618551401673,0.348100008967285,0,0,0,0,0,0.381545085713462,0,0.324229569111678,0,0,0,0,0.297026591490792,0.361655653665747,0.306390532867412,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337650159395745,0.311890500566544,0.299706702039796,0,0,0,0,0,0.324229569111678,0,0.285477482857364,0,0,0,0,0.36247477824975,0.3081707091604,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305393261311778,0.26239105168106,0.306548462173279,0,0,0,0,0,0.285477482857364,0,0.285645649555472,0,0,0,0,0.302290074356273,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318885484072919,0.290813779287115,0.325668702639403,0,0,0,0,0,0.285645649555472,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312913601049842,0.345893705532664,0,0,0,0,0,0,0.329888694149862,0,0,0,0.285753371893925,0.33918997351438,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340820234654545,0.36462408492212,0.396771785487789,0,0,0,0,0.329888694149862,0,0.27661002442907,0,0,0.34390019927868,0.372361602877234,0.381856763377866,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379607029537308,0.389146528566367,0.297026591490792,0,0,0,0,0.27661002442907,0,0.371564866109427,0,0,0.385928710783648,0.382831273935308,0.366109790538484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401101715496731,0.361655653665747,0.36247477824975,0,0,0,0,0.371564866109427,0,0.320027795266675,0,0,0.313904046512733,0.312318589180706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306390532867412,0.3081707091604,0.302290074356273,0,0,0,0,0.320027795266675,0,0,0,0,0.308192801566234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285753371893925,0.34390019927868,0,0,0,0,0.296035895359562,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33918997351438,0.372361602877234,0.385928710783648,0,0,0.296035895359562,0,0.303265775931132,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381856763377866,0.382831273935308,0.313904046512733,0,0,0.303265775931132,0,0.327392505748544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366109790538484,0.312318589180706,0.308192801566234,0,0,0.327392505748544,0
