"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231499400617626,0.212717806555072,0.227904937444823,0,0,0,0,0.210581635140327,0,0.209802198366843,0,0,0,0,0.234854597268366,0.216507009350992,0.231929402722488,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216991177255979,0.21841684026072,0,0,0,0,0,0.209802198366843,0,0,0,0,0,0,0.213095742744295,0.229504831655032,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210278970478899,0.235577267535454,0,0,0,0,0,0,0.205096567380286,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237619076021734,0.220930793845638,0.215615600561256,0,0,0,0,0.205096567380286,0,0.215083549309901,0,0,0,0,0.22956267147668,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223990055590629,0.219031242577161,0.24228677480024,0,0,0,0,0.215083549309901,0,0.254178726859035,0,0,0,0.212347059709741,0.222085586012405,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255150252782777,0.239919774699681,0.234837118019512,0,0,0,0,0.254178726859035,0,0.20464887076325,0,0,0.250426978705738,0.227317814140397,0.218795034442142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222002371599524,0.214331209217403,0.234854597268366,0,0,0,0,0.20464887076325,0,0.197141691176765,0,0,0.219433871059277,0.19218468617174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228914475300587,0.216507009350992,0.213095742744295,0,0,0,0,0.197141691176765,0,0.193929371568905,0,0,0.224353246305434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231929402722488,0.229504831655032,0,0,0,0,0,0.193929371568905,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22956267147668,0.212347059709741,0.250426978705738,0,0,0,0,0.2143127883488,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222085586012405,0.227317814140397,0.219433871059277,0,0,0.2143127883488,0,0.201307388280941
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218795034442142,0.19218468617174,0.224353246305434,0,0,0.201307388280941,0
