"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69"
0,0,0,0,0,0,0,0,0,0,0,0,0,123.134764041433,194.435696981039,0,0,0,0,0,89.8128134555905,0,181.805626259442,0,0,0,0,0,0,110.176331651613,87.1295074735903,88.5447710120241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,162.117918409933,99.0317513495386,316.627322504942,0,0,0,0,0,181.805626259442,0,96.285537701534,0,0,0,0,0,0,221.75296184209,117.981925380524,116.50462914708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.357108423131,333.952679578534,425.880401823461,0,0,0,0,0,96.285537701534,0,218.392870822203,0,0,0,0,0,0,122.402982454116,120.925686220672,204.383982603471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483.061055625611,55.1546976343152,189.878304163198,0,0,0,0,0,218.392870822203,0,96.5858812253551,0,0,0,0,0,0,175.726662267749,95.0008586505476,108.542570301999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.349412226613,93.6950385192741,135.862167349522,0,0,0,0,0,96.5858812253551,0,103.324722772007,0,0,0,0,0,0,113.649193006623,111.020104658075,102.820354790884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.82584570985,94.9375745400981,109.546735224543,0,0,0,0,0,103.324722772007,0,146.233253892163,0,0,0,0,0,0,117.588111848651,95.5695619814596,216.335627994496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.483298469678,78.9048591541229,0,0,0,0,0,0,146.233253892163,0,0,0,0,0,0,0,0,237.62968591104,155.080151924076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.299639885162,0,0,0,0,0,0,0,0,132.406058081185,0,0,0,0,0,0,0,80.8907228985816,152.661301608078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0216732162614,110.176331651613,0,0,0,0,0,0,132.406058081185,0,101.026467234261,0,0,0,0,0,0,149.666756229681,111.307234939177,154.599893127269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.427149038239,87.1295074735903,221.75296184209,0,0,0,0,0,0,101.026467234261,0,128.492106594672,0,0,0,0,0,0,201.852810761154,87.3603689492464,101.353388134888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.5447710120241,117.981925380524,122.402982454116,0,0,0,0,0,0,128.492106594672,0,77.0808738996619,0,0,0,0,0,0,169.33673248768,114.998251673322,102.903964948635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.50462914708,120.925686220672,175.726662267749,0,0,0,0,0,0,77.0808738996619,0,124.181974049017,0,0,0,0,0,0,137.351555439878,102.706568715191,156.128663983861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.383982603471,95.0008586505476,113.649193006623,0,0,0,0,0,0,124.181974049017,0,78.7859820832677,0,0,0,0,0,0,160.74466509799,87.3624603666604,120.236463592759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.542570301999,111.020104658075,117.588111848651,0,0,0,0,0,0,78.7859820832677,0,117.073743867528,0,0,0,0,0,0,100.105972018112,94.8315752442104,167.912599984042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.820354790884,95.5695619814596,237.62968591104,0,0,0,0,0,0,117.073743867528,0,132.311360013373,0,0,0,0,0,0,202.524825377019,132.802750116851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.335627994496,155.080151924076,0,0,0,0,0,0,0,132.311360013373,0,0,0,0,0,0,0,0,141.459816129888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.8907228985816,149.666756229681,0,0,0,0,0,0,0,0,108.864599756574,0,0,0,0,0,0,251.599271538048,55.4278006125921,109.478394484958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.661301608078,111.307234939177,201.852810761154,0,0,0,0,0,0,108.864599756574,0,255.426336654162,0,0,0,0,0,0,216.098522068886,95.7110731944537,155.491981125767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.599893127269,87.3603689492464,169.33673248768,0,0,0,0,0,0,255.426336654162,0,118.476214027896,0,0,0,0,0,0,254.619931382546,180.670939313859,181.264118215487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.353388134888,114.998251673322,137.351555439878,0,0,0,0,0,0,118.476214027896,0,105.809146488851,0,0,0,0,0,0,143.073058499501,143.666237401128,126.666469965097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.903964948635,102.706568715191,160.74466509799,0,0,0,0,0,0,105.809146488851,0,91.7731550328349,0,0,0,0,0,0,163.631650676442,83.7237832404101,117.056716994889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.128663983861,87.3624603666604,100.105972018112,0,0,0,0,0,0,91.7731550328349,0,80.0005535276031,0,0,0,0,0,0,135.28727850908,78.0451122635587,102.026830212953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.236463592759,94.8315752442104,202.524825377019,0,0,0,0,0,0,80.0005535276031,0,78.6575814935333,0,0,0,0,0,0,141.765615489657,91.957733439051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.912599984042,132.802750116851,141.459816129888,0,0,0,0,0,0,78.6575814935333,0,0,0,0,0,0,0,0,129.880558178883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.599271538048,0,0,0,0,0,0,0,0,86.95119385036,0,0,0,0,0,0,108.883242582676,113.077074339596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4278006125921,216.098522068886,0,0,0,0,0,0,86.95119385036,0,215.99391679727,0,0,0,0,0,154.291314404019,91.3435461609389,244.578181109803,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.478394484958,95.7110731944537,254.619931382546,0,0,0,0,0,0,215.99391679727,0,94.4880758541508,0,0,0,0,0,197.397797286507,132.566332235371,355.962815628178,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.491981125767,180.670939313859,143.073058499501,0,0,0,0,0,0,94.4880758541508,0,131.527462687091,0,0,0,0,0,97.0839401666841,282.013823559491,192.449981942326,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.264118215487,143.666237401128,163.631650676442,0,0,0,0,0,0,131.527462687091,0,81.7578741526871,0,0,0,0,0,223.162902461118,133.599060843954,121.849018669726,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.666469965097,83.7237832404101,135.28727850908,0,0,0,0,0,0,81.7578741526871,0,82.2823404711338,0,0,0,0,0,112.416293407922,66.2527512336938,147.518908494188,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.056716994889,78.0451122635587,141.765615489657,0,0,0,0,0,0,82.2823404711338,0,121.123292175007,0,0,0,0,0,123.859884988172,99.1073422486668,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.026830212953,91.957733439051,129.880558178883,0,0,0,0,0,0,121.123292175007,0,0,0,0,0,0,0,162.401060198061,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.883242582676,154.291314404019,0,0,0,0,0,0,0,86.7967948932552,0,0,0,0,0,135.54988382705,201.291404077979,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.077074339596,91.3435461609389,197.397797286507,0,0,0,0,0,86.7967948932552,0,225.98216159904,0,0,0,0,216.29441558397,282.0359358349,348.741313236227,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.578181109803,132.566332235371,97.0839401666841,0,0,0,0,0,225.98216159904,0,358.450679940711,0,0,0,0,444.762670783764,399.213848185091,472.90396869143,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.962815628178,282.013823559491,223.162902461118,0,0,0,0,0,358.450679940711,0,159.123021716353,0,0,0,0,108.227331577898,270.419452084237,123.583030182368,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.449981942326,133.599060843954,112.416293407922,0,0,0,0,0,159.123021716353,0,91.8900379249603,0,0,0,0,273.576310467072,126.739888565204,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.849018669726,66.2527512336938,123.859884988172,0,0,0,0,0,91.8900379249603,0,92.1092530112268,0,0,0,0,116.607446390976,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.518908494188,99.1073422486668,162.401060198061,0,0,0,0,0,92.1092530112268,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.54988382705,216.29441558397,0,0,0,0,0,0,172.407824768694,0,0,0,92.2499500665809,196.69497490329,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.291404077979,282.0359358349,444.762670783764,0,0,0,0,172.407824768694,0,81.0404224209509,0,0,210.27037031751,314.71539515422,360.03717565954,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.741313236227,399.213848185091,108.227331577898,0,0,0,0,81.0404224209509,0,311.182520328617,0,0,381.420872555547,365.043053060867,288.036069699339
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.90396869143,270.419452084237,273.576310467072,0,0,0,0,311.182520328617,0,149.926018933087,0,0,137.465573567205,134.411890205678
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.583030182368,126.739888565204,116.607446390976,0,0,0,0,149.926018933087,0,0,0,0,126.77956830381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2499500665809,210.27037031751,0,0,0,0,106.718720452107,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.69497490329,314.71539515422,381.420872555547,0,0,106.718720452107,0,118.230725794136,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360.03717565954,365.043053060867,137.465573567205,0,0,118.230725794136,0,166.416522937928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.036069699339,134.411890205678,126.77956830381,0,0,166.416522937928,0
